MANDT,VBELV,POSNV,VBELN,POSNN,VBTYP_N,VBTYP_V,RFMNG,RFWRT,WAERS,ERDAT,ERZET,VRKME
100,8000000406,000020,9000000406,000020,M,J,191.0,318278.58,USD,2024-02-03,110000,EA
100,1000000407,000010,8000000407,000010,J,C,72.0,97110.0,USD,2024-04-13,100000,EA
100,1000000407,000020,8000000407,000020,J,C,112.0,42988.96,USD,2024-04-13,100000,EA
100,8000000407,000010,9000000407,000010,M,J,72.0,97110.0,USD,2024-04-18,110000,EA
100,8000000407,000020,9000000407,000020,M,J,112.0,42988.96,USD,2024-04-18,110000,EA
100,1000000408,000010,8000000408,000010,J,C,10.0,8903.7,USD,2024-02-13,100000,EA
100,1000000409,000010,8000000409,000010,J,C,22.0,24293.94,USD,2024-04-06,100000,EA
100,8000000409,000010,9000000409,000010,M,J,22.0,24293.94,USD,2024-04-08,110000,EA
100,1000000410,000010,8000000410,000010,J,C,42.0,56223.72,USD,2024-02-23,100000,EA
100,8000000410,000010,9000000410,000010,M,J,42.0,56223.72,USD,2024-02-28,110000,EA
100,1000000411,000010,8000000411,000010,J,C,180.0,16857.0,USD,2024-02-21,100000,EA
100,8000000411,000010,9000000411,000010,M,J,180.0,16857.0,USD,2024-02-26,110000,EA
100,1000000412,000010,8000000412,000010,J,C,199.0,330133.04,USD,2024-04-03,100000,EA
100,1000000412,000020,8000000412,000020,J,C,155.0,48552.2,USD,2024-04-03,100000,EA
100,1000000413,000010,8000000413,000010,J,C,97.0,162393.52,USD,2024-09-13,100000,EA
100,8000000413,000010,9000000413,000010,M,J,97.0,162393.52,USD,2024-09-15,110000,EA
100,1000000414,000010,8000000414,000010,J,C,81.0,155367.72,USD,2024-05-26,100000,EA
100,8000000414,000010,9000000414,000010,M,J,68.0,130432.16,USD,2024-05-27,110000,EA
100,1000000417,000010,8000000417,000010,J,C,1.0,1136.06,USD,2024-06-18,100000,EA
100,8000000417,000010,9000000417,000010,M,J,1.0,1136.06,USD,2024-06-23,110000,EA
100,1000000418,000010,8000000418,000010,J,C,151.0,11488.08,USD,2024-07-07,100000,EA
100,8000000418,000010,9000000418,000010,M,J,151.0,11488.08,USD,2024-07-10,110000,EA
100,1000000419,000010,8000000419,000010,J,C,101.0,48275.98,USD,2024-02-23,100000,EA
100,8000000419,000010,9000000419,000010,M,J,101.0,48275.98,USD,2024-02-28,110000,EA
100,1000000420,000010,8000000420,000010,J,C,53.0,100383.59,USD,2024-09-29,100000,EA
100,8000000420,000010,9000000420,000010,M,J,53.0,100383.59,USD,2024-10-02,110000,EA
100,1000000422,000010,8000000422,000010,J,C,120.0,138600.0,USD,2024-02-26,100000,EA
100,8000000422,000010,9000000422,000010,M,J,120.0,138600.0,USD,2024-02-27,110000,EA
100,1000000423,000010,8000000423,000010,J,C,86.0,90637.12,USD,2024-02-22,100000,EA
100,1000000423,000020,8000000423,000020,J,C,47.0,26043.64,USD,2024-02-22,100000,EA
100,8000000423,000010,9000000423,000010,M,J,86.0,90637.12,USD,2024-02-24,110000,EA
100,8000000423,000020,9000000423,000020,M,J,45.0,24935.4,USD,2024-02-24,110000,EA
100,1000000424,000010,8000000424,000010,J,C,159.0,89855.67,USD,2024-04-14,100000,EA
100,1000000424,000020,8000000424,000020,J,C,7.0,4816.98,USD,2024-04-14,100000,EA
100,8000000424,000010,9000000424,000010,M,J,159.0,89855.67,USD,2024-04-18,110000,EA
100,8000000424,000020,9000000424,000020,M,J,7.0,4816.98,USD,2024-04-18,110000,EA
100,1000000425,000010,8000000425,000010,J,C,92.0,39630.84,USD,2024-10-09,100000,EA
100,1000000425,000020,8000000425,000020,J,C,115.0,167625.15,USD,2024-10-09,100000,EA
100,8000000425,000010,9000000425,000010,M,J,92.0,39630.84,USD,2024-10-13,110000,EA
100,8000000425,000020,9000000425,000020,M,J,115.0,167625.15,USD,2024-10-13,110000,EA
100,1000000426,000010,8000000426,000010,J,C,124.0,57156.56,USD,2024-02-02,100000,EA
100,1000000427,000010,8000000427,000010,J,C,131.0,181154.66,USD,2024-09-14,100000,EA
100,8000000427,000010,9000000427,000010,M,J,131.0,181154.66,USD,2024-09-18,110000,EA
100,1000000428,000010,8000000428,000010,J,C,173.0,294300.68,USD,2024-03-25,100000,EA
100,8000000428,000010,9000000428,000010,M,J,173.0,294300.68,USD,2024-03-29,110000,EA
100,1000000429,000010,8000000429,000010,J,C,24.0,14950.8,USD,2024-10-04,100000,EA
100,8000000429,000010,9000000429,000010,M,J,24.0,14950.8,USD,2024-10-09,110000,EA
100,1000000430,000010,8000000430,000010,J,C,155.0,287979.15,USD,2024-05-08,100000,EA
100,8000000430,000010,9000000430,000010,M,J,155.0,287979.15,USD,2024-05-10,110000,EA
100,1000000431,000010,8000000431,000010,J,C,184.0,314130.32,USD,2024-04-13,100000,EA
100,8000000431,000010,9000000431,000010,M,J,184.0,314130.32,USD,2024-04-16,110000,EA
100,1000000432,000010,8000000432,000010,J,C,54.0,23704.92,USD,2024-08-24,100000,EA
100,1000000432,000020,8000000432,000020,J,C,113.0,81598.43,USD,2024-08-24,100000,EA
100,8000000432,000010,9000000432,000010,M,J,54.0,23704.92,USD,2024-08-26,110000,EA
100,8000000432,000020,9000000432,000020,M,J,113.0,81598.43,USD,2024-08-26,110000,EA
100,1000000433,000010,8000000433,000010,J,C,176.0,81090.24,USD,2024-09-07,100000,EA
100,1000000434,000010,8000000434,000010,J,C,43.0,41992.08,USD,2024-02-09,100000,EA
100,8000000434,000010,9000000434,000010,M,J,43.0,41992.08,USD,2024-02-10,110000,EA
100,1000000435,000010,8000000435,000010,J,C,14.0,16179.66,USD,2024-08-13,100000,EA
100,1000000435,000020,8000000435,000020,J,C,101.0,145808.65,USD,2024-08-13,100000,EA
100,1000000436,000010,8000000436,000010,J,C,91.0,158552.94,USD,2024-08-26,100000,EA
100,8000000436,000010,9000000436,000010,M,J,91.0,158552.94,USD,2024-08-31,110000,EA
100,1000000439,000010,8000000439,000010,J,C,5.0,2760.3,USD,2024-03-17,100000,EA
100,1000000439,000020,8000000439,000020,J,C,131.0,70658.78,USD,2024-03-17,100000,EA
100,1000000440,000010,8000000440,000010,J,C,95.0,125847.45,USD,2024-04-19,100000,EA
100,1000000441,000010,8000000441,000010,J,C,73.0,39647.03,USD,2024-04-17,100000,EA
100,1000000442,000010,8000000442,000010,J,C,191.0,257454.63,USD,2024-04-18,100000,EA
100,1000000442,000020,8000000442,000020,J,C,69.0,24584.7,USD,2024-04-18,100000,EA
100,8000000442,000010,9000000442,000010,M,J,191.0,257454.63,USD,2024-04-22,110000,EA
100,8000000442,000020,9000000442,000020,M,J,69.0,24584.7,USD,2024-04-22,110000,EA
100,1000000443,000010,8000000443,000010,J,C,119.0,89000.1,USD,2024-08-24,100000,EA
100,1000000444,000010,8000000444,000010,J,C,200.0,233220.0,USD,2024-03-20,100000,EA
100,1000000444,000020,8000000444,000020,J,C,36.0,4169.16,USD,2024-03-20,100000,EA
100,8000000444,000010,9000000444,000010,M,J,200.0,233220.0,USD,2024-03-25,110000,EA
100,8000000444,000020,9000000444,000020,M,J,36.0,4169.16,USD,2024-03-25,110000,EA
100,1000000445,000010,8000000445,000010,J,C,54.0,90958.68,USD,2024-07-15,100000,EA
100,8000000445,000010,9000000445,000010,M,J,54.0,90958.68,USD,2024-07-18,110000,EA
100,1000000446,000010,8000000446,000010,J,C,135.0,134707.05,USD,2024-02-02,100000,EA
100,8000000446,000010,9000000446,000010,M,J,135.0,134707.05,USD,2024-02-06,110000,EA
100,1000000448,000010,8000000448,000010,J,C,54.0,20345.04,USD,2024-03-13,100000,EA
100,8000000448,000010,9000000448,000010,M,J,54.0,20345.04,USD,2024-03-14,110000,EA
100,1000000449,000010,8000000449,000010,J,C,124.0,52328.0,USD,2024-10-19,100000,EA
100,1000000449,000020,8000000449,000020,J,C,167.0,78381.45,USD,2024-10-19,100000,EA
100,8000000449,000010,9000000449,000010,M,J,124.0,52328.0,USD,2024-10-23,110000,EA
100,8000000449,000020,9000000449,000020,M,J,167.0,78381.45,USD,2024-10-23,110000,EA
100,1000000451,000010,8000000451,000010,J,C,103.0,115221.98,USD,2024-02-20,100000,EA
100,8000000451,000010,9000000451,000010,M,J,68.0,76068.88,USD,2024-02-24,110000,EA
100,1000000452,000010,8000000452,000010,J,C,54.0,31395.06,USD,2024-06-17,100000,EA
100,8000000452,000010,9000000452,000010,M,J,54.0,31395.06,USD,2024-06-19,110000,EA
100,1000000453,000010,8000000453,000010,J,C,150.0,247537.5,USD,2024-05-25,100000,EA
100,8000000453,000010,9000000453,000010,M,J,150.0,247537.5,USD,2024-05-28,110000,EA
100,1000000454,000010,8000000454,000010,J,C,69.0,64419.09,USD,2024-10-18,100000,EA
100,8000000454,000010,9000000454,000010,M,J,93.0,86825.73,USD,2024-10-19,110000,EA
100,1000000455,000010,8000000455,000010,J,C,30.0,48622.8,USD,2024-04-29,100000,EA
100,8000000455,000010,9000000455,000010,M,J,30.0,48622.8,USD,2024-05-02,110000,EA
100,1000000456,000010,8000000456,000010,J,C,139.0,100199.54,USD,2024-02-11,100000,EA
100,1000000456,000020,8000000456,000020,J,C,104.0,106082.08,USD,2024-02-11,100000,EA
100,8000000456,000010,9000000456,000010,M,J,163.0,117500.18,USD,2024-02-12,110000,EA
100,8000000456,000020,9000000456,000020,M,J,86.0,87721.72,USD,2024-02-12,110000,EA
100,1000000457,000010,8000000457,000010,J,C,106.0,208851.8,USD,2024-05-09,100000,EA
100,1000000457,000020,8000000457,000020,J,C,158.0,117215.46,USD,2024-05-09,100000,EA
100,8000000457,000010,9000000457,000010,M,J,106.0,208851.8,USD,2024-05-11,110000,EA
100,8000000457,000020,9000000457,000020,M,J,158.0,117215.46,USD,2024-05-11,110000,EA
100,1000000458,000010,8000000458,000010,J,C,128.0,38027.52,USD,2024-02-02,100000,EA
100,8000000458,000010,9000000458,000010,M,J,141.0,41889.69,USD,2024-02-03,110000,EA
100,1000000459,000010,8000000459,000010,J,C,194.0,139777.0,USD,2024-08-28,100000,EA
100,8000000459,000010,9000000459,000010,M,J,194.0,139777.0,USD,2024-08-29,110000,EA
100,1000000460,000010,8000000460,000010,J,C,109.0,121847.83,USD,2024-09-13,100000,EA
100,8000000460,000010,9000000460,000010,M,J,109.0,121847.83,USD,2024-09-18,110000,EA
100,1000000461,000010,8000000461,000010,J,C,107.0,50003.24,USD,2024-09-10,100000,EA
100,8000000461,000010,9000000461,000010,M,J,107.0,50003.24,USD,2024-09-14,110000,EA
100,1000000462,000010,8000000462,000010,J,C,63.0,84985.74,USD,2024-05-21,100000,EA
100,8000000462,000010,9000000462,000010,M,J,63.0,84985.74,USD,2024-05-26,110000,EA
100,1000000463,000010,8000000463,000010,J,C,47.0,80904.86,USD,2024-10-10,100000,EA
100,8000000463,000010,9000000463,000010,M,J,47.0,80904.86,USD,2024-10-11,110000,EA
100,1000000464,000010,8000000464,000010,J,C,115.0,216338.0,USD,2024-09-25,100000,EA
100,8000000464,000010,9000000464,000010,M,J,150.0,282180.0,USD,2024-09-28,110000,EA
100,1000000465,000010,8000000465,000010,J,C,61.0,102910.66,USD,2024-02-18,100000,EA
100,8000000465,000010,9000000465,000010,M,J,61.0,102910.66,USD,2024-02-19,110000,EA
100,1000000466,000010,8000000466,000010,J,C,95.0,31443.1,USD,2024-08-06,100000,EA
100,8000000466,000010,9000000466,000010,M,J,95.0,31443.1,USD,2024-08-11,110000,EA
100,1000000467,000010,8000000467,000010,J,C,146.0,62007.66,USD,2024-09-30,100000,EA
100,8000000467,000010,9000000467,000010,M,J,146.0,62007.66,USD,2024-10-04,110000,EA
100,1000000468,000010,8000000468,000010,J,C,101.0,194695.68,USD,2024-02-07,100000,EA
100,8000000468,000010,9000000468,000010,M,J,101.0,194695.68,USD,2024-02-11,110000,EA
100,1000000469,000010,8000000469,000010,J,C,61.0,55852.21,USD,2024-05-17,100000,EA
100,8000000469,000010,9000000469,000010,M,J,61.0,55852.21,USD,2024-05-19,110000,EA
100,1000000470,000010,8000000470,000010,J,C,185.0,181429.5,USD,2024-09-07,100000,EA
100,1000000470,000020,8000000470,000020,J,C,58.0,64467.58,USD,2024-09-07,100000,EA
100,8000000470,000010,9000000470,000010,M,J,185.0,181429.5,USD,2024-09-10,110000,EA
100,8000000470,000020,9000000470,000020,M,J,58.0,64467.58,USD,2024-09-10,110000,EA
100,1000000471,000010,8000000471,000010,J,C,85.0,16222.25,USD,2024-06-13,100000,EA
100,8000000471,000010,9000000471,000010,M,J,85.0,16222.25,USD,2024-06-20,110000,EA
100,1000000473,000010,8000000473,000010,J,C,115.0,212191.1,USD,2024-09-27,100000,EA
100,1000000474,000010,8000000474,000010,J,C,31.0,39127.58,USD,2024-09-04,100000,EA
100,8000000474,000010,9000000474,000010,M,J,31.0,39127.58,USD,2024-09-05,110000,EA
100,1000000475,000010,8000000475,000010,J,C,167.0,203078.68,USD,2024-08-09,100000,EA
100,8000000475,000010,9000000475,000010,M,J,167.0,203078.68,USD,2024-08-12,110000,EA
100,1000000476,000010,8000000476,000010,J,C,145.0,73488.9,USD,2024-01-26,100000,EA
100,1000000476,000020,8000000476,000020,J,C,129.0,106673.97,USD,2024-01-26,100000,EA
100,8000000476,000010,9000000476,000010,M,J,155.0,78557.1,USD,2024-01-28,110000,EA
100,8000000476,000020,9000000476,000020,M,J,99.0,81866.07,USD,2024-01-28,110000,EA
100,1000000477,000010,8000000477,000010,J,C,46.0,52511.76,USD,2024-10-03,100000,EA
100,1000000477,000020,8000000477,000020,J,C,162.0,71766.0,USD,2024-10-03,100000,EA
100,1000000478,000010,8000000478,000010,J,C,50.0,50124.0,USD,2024-06-18,100000,EA
100,8000000478,000010,9000000478,000010,M,J,50.0,50124.0,USD,2024-06-23,110000,EA
100,1000000479,000010,8000000479,000010,J,C,183.0,57930.48,USD,2024-06-19,100000,EA
100,8000000479,000010,9000000479,000010,M,J,183.0,57930.48,USD,2024-06-22,110000,EA
100,1000000480,000010,8000000480,000010,J,C,150.0,248155.5,USD,2024-05-05,100000,EA
100,1000000480,000020,8000000480,000020,J,C,106.0,7678.64,USD,2024-05-05,100000,EA
100,8000000480,000010,9000000480,000010,M,J,150.0,248155.5,USD,2024-05-08,110000,EA
100,8000000480,000020,9000000480,000020,M,J,106.0,7678.64,USD,2024-05-08,110000,EA
100,1000000481,000010,8000000481,000010,J,C,101.0,201042.52,USD,2024-03-07,100000,EA
100,1000000482,000010,8000000482,000010,J,C,162.0,298232.28,USD,2024-08-26,100000,EA
100,8000000482,000010,9000000482,000010,M,J,162.0,298232.28,USD,2024-08-31,110000,EA
100,1000000483,000010,8000000483,000010,J,C,70.0,92923.6,USD,2024-03-05,100000,EA
100,8000000483,000010,9000000483,000010,M,J,70.0,92923.6,USD,2024-03-09,110000,EA
100,1000000484,000010,8000000484,000010,J,C,113.0,95690.66,USD,2024-04-04,100000,EA
100,8000000484,000010,9000000484,000010,M,J,113.0,95690.66,USD,2024-04-11,110000,EA
100,1000000485,000010,8000000485,000010,J,C,192.0,261621.12,USD,2024-04-04,100000,EA
100,8000000485,000010,9000000485,000010,M,J,192.0,261621.12,USD,2024-04-08,110000,EA
100,1000000486,000010,8000000486,000010,J,C,169.0,95816.24,USD,2024-03-24,100000,EA
100,1000000487,000010,8000000487,000010,J,C,122.0,28221.04,USD,2024-06-16,100000,EA
100,8000000487,000010,9000000487,000010,M,J,122.0,28221.04,USD,2024-06-18,110000,EA
100,1000000488,000010,8000000488,000010,J,C,117.0,215434.44,USD,2024-07-03,100000,EA
100,8000000488,000010,9000000488,000010,M,J,117.0,215434.44,USD,2024-07-08,110000,EA
100,1000000489,000010,8000000489,000010,J,C,176.0,16881.92,USD,2024-10-04,100000,EA
100,8000000489,000010,9000000489,000010,M,J,176.0,16881.92,USD,2024-10-06,110000,EA
100,1000000490,000010,8000000490,000010,J,C,179.0,140420.13,USD,2024-03-20,100000,EA
100,1000000490,000020,8000000490,000020,J,C,157.0,46570.91,USD,2024-03-20,100000,EA
100,8000000490,000010,9000000490,000010,M,J,179.0,140420.13,USD,2024-03-23,110000,EA
100,8000000490,000020,9000000490,000020,M,J,157.0,46570.91,USD,2024-03-23,110000,EA
100,1000000491,000010,8000000491,000010,J,C,104.0,114672.48,USD,2024-09-14,100000,EA
100,8000000491,000010,9000000491,000010,M,J,76.0,83799.12,USD,2024-09-15,110000,EA
100,1000000492,000010,8000000492,000010,J,C,192.0,215141.76,USD,2024-02-29,100000,EA
100,8000000492,000010,9000000492,000010,M,J,192.0,215141.76,USD,2024-03-03,110000,EA
100,1000000493,000010,8000000493,000010,J,C,75.0,7544.25,USD,2024-09-24,100000,EA
100,1000000493,000020,8000000493,000020,J,C,101.0,32429.08,USD,2024-09-24,100000,EA
100,8000000493,000010,9000000493,000010,M,J,64.0,6437.76,USD,2024-09-28,110000,EA
100,8000000493,000020,9000000493,000020,M,J,122.0,39171.76,USD,2024-09-28,110000,EA
100,1000000494,000010,8000000494,000010,J,C,78.0,121192.5,USD,2024-03-12,100000,EA
100,8000000494,000010,9000000494,000010,M,J,78.0,121192.5,USD,2024-03-14,110000,EA
100,1000000495,000010,8000000495,000010,J,C,134.0,193516.1,USD,2024-10-14,100000,EA
100,1000000495,000020,8000000495,000020,J,C,75.0,61268.25,USD,2024-10-14,100000,EA
100,8000000495,000010,9000000495,000010,M,J,130.0,187739.5,USD,2024-10-17,110000,EA
100,8000000495,000020,9000000495,000020,M,J,98.0,80057.18,USD,2024-10-17,110000,EA
100,1000000496,000010,8000000496,000010,J,C,39.0,58709.82,USD,2024-05-22,100000,EA
100,8000000496,000010,9000000496,000010,M,J,39.0,58709.82,USD,2024-05-23,110000,EA
100,1000000497,000010,8000000497,000010,J,C,125.0,162655.0,USD,2024-06-11,100000,EA
100,8000000497,000010,9000000497,000010,M,J,125.0,162655.0,USD,2024-06-16,110000,EA
100,1000000498,000010,8000000498,000010,J,C,171.0,102105.81,USD,2024-01-23,100000,EA
100,8000000498,000010,9000000498,000010,M,J,171.0,102105.81,USD,2024-01-28,110000,EA
100,1000000499,000010,8000000499,000010,J,C,26.0,39942.24,USD,2024-06-21,100000,EA
100,1000000499,000020,8000000499,000020,J,C,39.0,74139.0,USD,2024-06-21,100000,EA
100,8000000499,000010,9000000499,000010,M,J,26.0,39942.24,USD,2024-06-24,110000,EA
100,8000000499,000020,9000000499,000020,M,J,39.0,74139.0,USD,2024-06-24,110000,EA
