MANDT,BANFN,BNFPO,BSART,BSTYP,BSAKZ,LOEKZ,STATU,ESTKZ,FRGKZ,FRGZU,FRGST,EKGRP,ERNAM,ERDAT,AFNAM,TXZ01,MATNR,WERKS,LGORT,MENGE,MEINS,LFDAT,BADAT,LIFNR,EKORG,EBELN,EBELP,FRGRL,BWTAR,PSTYP,KNTTP
100,1000000370,00020,NB,B,,,N,B,R,,,101,BUYER02,2024-07-11,BUYER02,PR for material MAT00014,MAT00014,P001,SL02,253.0,EA,2024-08-26,2024-07-11,,1000,4500000370,00020,,,0,
100,1000000371,00010,NB,B,,,N,B,R,,,103,BUYER01,2024-02-28,BUYER01,PR for material MAT00001,MAT00001,P002,SL01,357.0,EA,2024-04-08,2024-02-28,,1000,4500000371,00010,,,0,
100,1000000372,00010,NB,B,,,N,B,R,,,101,BUYER01,2024-09-22,BUYER01,PR for material MAT00004,MAT00004,P001,SL03,11.0,EA,2024-11-08,2024-09-22,,1000,4500000372,00010,,,0,
100,1000000372,00020,NB,B,,,N,B,R,,,103,BUYER01,2024-09-22,BUYER01,PR for material MAT00004,MAT00004,P001,SL03,11.0,EA,2024-11-08,2024-09-22,,1000,4500000372,00020,,,0,
100,1000000374,00010,NB,B,,,N,B,R,,,103,BUYER02,2024-06-23,BUYER02,PR for material MAT00020,MAT00020,P002,SL02,198.0,EA,2024-08-19,2024-06-23,,1000,4500000374,00010,,,0,
100,1000000375,00010,NB,B,,,N,B,R,,,101,BUYER02,2024-02-04,BUYER02,PR for material MAT00004,MAT00004,P003,SL02,426.0,EA,2024-03-15,2024-02-04,,1000,4500000375,00010,,,0,
100,1000000376,00010,NB,B,,,N,B,R,,,103,BUYER01,2024-08-09,BUYER01,PR for material MAT00023,MAT00023,P002,SL03,62.0,EA,2024-08-29,2024-08-09,,1000,4500000376,00010,,,0,
100,1000000378,00010,NB,B,,,N,B,R,,,100,BUYER02,2024-09-17,BUYER02,PR for material MAT00019,MAT00019,P003,SL03,218.0,EA,2024-11-18,2024-09-17,,1000,4500000378,00010,,,0,
100,1000000380,00010,NB,B,,,N,B,R,,,100,BUYER01,2024-04-17,BUYER01,PR for material MAT00007,MAT00007,P003,SL01,142.0,EA,2024-05-09,2024-04-17,,1000,4500000380,00010,,,0,
100,1000000381,00010,NB,B,,,N,B,R,,,101,BUYER02,2024-02-23,BUYER02,PR for material MAT00023,MAT00023,P003,SL02,257.0,EA,2024-04-06,2024-02-23,,1000,4500000381,00010,,,0,
100,1000000382,00010,NB,B,,,N,B,R,,,100,BUYER01,2024-03-12,BUYER01,PR for material MAT00015,MAT00015,P003,SL03,316.0,EA,2024-04-16,2024-03-12,,1000,4500000382,00010,,,0,
100,1000000383,00010,NB,B,,,N,B,R,,,103,BUYER02,2024-05-27,BUYER02,PR for material MAT00003,MAT00003,P001,SL02,54.0,EA,2024-07-08,2024-05-27,,1000,4500000383,00010,,,0,
100,1000000384,00010,NB,B,,,N,B,R,,,103,BUYER03,2024-09-23,BUYER03,PR for material MAT00012,MAT00012,P003,SL01,193.0,EA,2024-11-22,2024-09-23,,1000,4500000384,00010,,,0,
100,1000000385,00010,NB,B,,,N,B,R,,,103,BUYER03,2024-08-30,BUYER03,PR for material MAT00015,MAT00015,P001,SL02,369.0,EA,2024-09-19,2024-08-30,,1000,4500000385,00010,,,0,
100,1000000386,00010,NB,B,,,N,B,R,,,103,BUYER01,2024-01-21,BUYER01,PR for material MAT00019,MAT00019,P003,SL01,469.0,EA,2024-03-04,2024-01-21,,1000,4500000386,00010,,,0,
100,1000000386,00020,NB,B,,,N,B,R,,,103,BUYER01,2024-01-21,BUYER01,PR for material MAT00019,MAT00019,P003,SL01,469.0,EA,2024-03-04,2024-01-21,,1000,4500000386,00020,,,0,
100,1000000387,00010,NB,B,,,N,B,R,,,101,BUYER02,2024-08-15,BUYER02,PR for material MAT00023,MAT00023,P003,SL03,201.0,EA,2024-10-15,2024-08-15,,1000,4500000387,00010,,,0,
100,1000000389,00010,NB,B,,,N,B,R,,,103,BUYER02,2024-09-18,BUYER02,PR for material MAT00010,MAT00010,P002,SL01,255.0,EA,2024-10-16,2024-09-18,,1000,4500000389,00010,,,0,
100,1000000391,00010,NB,B,,,N,B,R,,,103,BUYER01,2024-04-28,BUYER01,PR for material MAT00007,MAT00007,P003,SL02,197.0,EA,2024-06-17,2024-04-28,,1000,4500000391,00010,,,0,
100,1000000392,00010,NB,B,,,N,B,R,,,102,BUYER02,2024-01-21,BUYER02,PR for material MAT00014,MAT00014,P003,SL01,397.0,EA,2024-02-06,2024-01-21,,1000,4500000392,00010,,,0,
100,1000000393,00010,NB,B,,,N,B,R,,,101,BUYER03,2024-06-15,BUYER03,PR for material MAT00013,MAT00013,P002,SL03,123.0,EA,2024-07-14,2024-06-15,,1000,4500000393,00010,,,0,
100,1000000394,00010,NB,B,,,N,B,R,,,101,BUYER03,2024-07-06,BUYER03,PR for material MAT00021,MAT00021,P003,SL01,450.0,EA,2024-08-06,2024-07-06,,1000,4500000394,00010,,,0,
100,1000000395,00010,NB,B,,,N,B,R,,,100,BUYER02,2024-09-14,BUYER02,PR for material MAT00003,MAT00003,P002,SL01,201.0,EA,2024-10-28,2024-09-14,,1000,4500000395,00010,,,0,
100,1000000396,00010,NB,B,,,N,B,R,,,102,BUYER01,2024-06-28,BUYER01,PR for material MAT00004,MAT00004,P001,SL03,304.0,EA,2024-08-14,2024-06-28,,1000,4500000396,00010,,,0,
100,1000000397,00010,NB,B,,,N,B,R,,,102,BUYER01,2024-05-24,BUYER01,PR for material MAT00009,MAT00009,P003,SL03,181.0,EA,2024-06-23,2024-05-24,,1000,4500000397,00010,,,0,
100,1000000398,00010,NB,B,,,N,B,R,,,102,BUYER01,2024-04-19,BUYER01,PR for material MAT00006,MAT00006,P003,SL03,443.0,EA,2024-06-09,2024-04-19,,1000,4500000398,00010,,,0,
100,1000000399,00010,NB,B,,,N,B,R,,,100,BUYER03,2024-03-03,BUYER03,PR for material MAT00001,MAT00001,P003,SL02,398.0,EA,2024-04-08,2024-03-03,,1000,4500000399,00010,,,0,
100,1000000400,00010,NB,B,,,N,B,R,,,100,BUYER03,2024-05-29,BUYER03,PR for material MAT00013,MAT00013,P002,SL01,117.0,EA,2024-06-30,2024-05-29,,1000,4500000400,00010,,,0,
100,1000000401,00010,NB,B,,,N,B,R,,,100,BUYER01,2024-06-20,BUYER01,PR for material MAT00020,MAT00020,P001,SL02,292.0,EA,2024-08-02,2024-06-20,,1000,4500000401,00010,,,0,
100,1000000401,00020,NB,B,,,N,B,R,,,103,BUYER01,2024-06-20,BUYER01,PR for material MAT00020,MAT00020,P001,SL02,292.0,EA,2024-08-02,2024-06-20,,1000,4500000401,00020,,,0,
100,1000000402,00010,NB,B,,,N,B,R,,,103,BUYER03,2024-04-28,BUYER03,PR for material MAT00001,MAT00001,P001,SL02,62.0,EA,2024-05-13,2024-04-28,,1000,4500000402,00010,,,0,
100,1000000403,00010,NB,B,,,N,B,R,,,103,BUYER03,2024-08-27,BUYER03,PR for material MAT00005,MAT00005,P002,SL02,432.0,EA,2024-09-19,2024-08-27,,1000,4500000403,00010,,,0,
100,1000000404,00010,NB,B,,,N,B,R,,,100,BUYER01,2024-05-08,BUYER01,PR for material MAT00012,MAT00012,P002,SL02,429.0,EA,2024-07-08,2024-05-08,,1000,4500000404,00010,,,0,
100,1000000405,00010,NB,B,,,N,B,R,,,101,BUYER03,2024-08-24,BUYER03,PR for material MAT00023,MAT00023,P003,SL02,257.0,EA,2024-09-22,2024-08-24,,1000,4500000405,00010,,,0,
100,1000000406,00010,NB,B,,,N,B,R,,,102,BUYER01,2024-08-27,BUYER01,PR for material MAT00001,MAT00001,P003,SL01,243.0,EA,2024-09-29,2024-08-27,,1000,4500000406,00010,,,0,
100,1000000407,00010,NB,B,,,N,B,R,,,102,BUYER02,2024-07-18,BUYER02,PR for material MAT00021,MAT00021,P002,SL01,154.0,EA,2024-09-03,2024-07-18,,1000,4500000407,00010,,,0,
100,1000000408,00010,NB,B,,,N,B,R,,,102,BUYER01,2024-07-30,BUYER01,PR for material MAT00008,MAT00008,P003,SL01,118.0,EA,2024-09-11,2024-07-30,,1000,4500000408,00010,,,0,
100,1000000409,00010,NB,B,,,N,B,R,,,103,BUYER03,2024-05-06,BUYER03,PR for material MAT00023,MAT00023,P002,SL03,44.0,EA,2024-06-11,2024-05-06,,1000,4500000409,00010,,,0,
100,1000000409,00020,NB,B,,,N,B,R,,,101,BUYER03,2024-05-06,BUYER03,PR for material MAT00023,MAT00023,P002,SL03,44.0,EA,2024-06-11,2024-05-06,,1000,4500000409,00020,,,0,
100,1000000410,00010,NB,B,,,N,B,R,,,102,BUYER01,2024-02-22,BUYER01,PR for material MAT00005,MAT00005,P003,SL03,371.0,EA,2024-03-27,2024-02-22,,1000,4500000410,00010,,,0,
100,1000000411,00010,NB,B,,,N,B,R,,,101,BUYER03,2024-09-26,BUYER03,PR for material MAT00022,MAT00022,P002,SL01,82.0,EA,2024-11-25,2024-09-26,,1000,4500000411,00010,,,0,
100,1000000415,00010,NB,B,,,N,B,R,,,102,BUYER02,2024-02-23,BUYER02,PR for material MAT00014,MAT00014,P003,SL01,350.0,EA,2024-04-12,2024-02-23,,1000,4500000415,00010,,,0,
100,1000000416,00010,NB,B,,,N,B,R,,,102,BUYER01,2024-09-23,BUYER01,PR for material MAT00019,MAT00019,P003,SL02,276.0,EA,2024-10-18,2024-09-23,,1000,4500000416,00010,,,0,
100,1000000417,00010,NB,B,,,N,B,R,,,100,BUYER01,2024-09-07,BUYER01,PR for material MAT00010,MAT00010,P002,SL03,40.0,EA,2024-10-18,2024-09-07,,1000,4500000417,00010,,,0,
100,1000000418,00010,NB,B,,,N,B,R,,,101,BUYER02,2024-02-08,BUYER02,PR for material MAT00004,MAT00004,P003,SL03,441.0,EA,2024-03-03,2024-02-08,,1000,4500000418,00010,,,0,
100,1000000419,00010,NB,B,,,N,B,R,,,101,BUYER03,2024-03-08,BUYER03,PR for material MAT00022,MAT00022,P002,SL03,21.0,EA,2024-04-04,2024-03-08,,1000,4500000419,00010,,,0,
100,1000000420,00010,NB,B,,,N,B,R,,,103,BUYER02,2024-08-05,BUYER02,PR for material MAT00015,MAT00015,P002,SL02,24.0,EA,2024-09-22,2024-08-05,,1000,4500000420,00010,,,0,
100,1000000421,00010,NB,B,,,N,B,R,,,102,BUYER02,2024-09-29,BUYER02,PR for material MAT00012,MAT00012,P003,SL03,96.0,EA,2024-11-18,2024-09-29,,1000,4500000421,00010,,,0,
100,1000000421,00020,NB,B,,,N,B,R,,,103,BUYER02,2024-09-29,BUYER02,PR for material MAT00012,MAT00012,P003,SL03,96.0,EA,2024-11-18,2024-09-29,,1000,4500000421,00020,,,0,
100,1000000422,00010,NB,B,,,N,B,R,,,101,BUYER01,2024-09-04,BUYER01,PR for material MAT00022,MAT00022,P003,SL01,406.0,EA,2024-10-05,2024-09-04,,1000,4500000422,00010,,,0,
100,1000000423,00010,NB,B,,,N,B,R,,,103,BUYER02,2024-03-13,BUYER02,PR for material MAT00013,MAT00013,P001,SL03,108.0,EA,2024-05-08,2024-03-13,,1000,4500000423,00010,,,0,
100,1000000424,00010,NB,B,,,N,B,R,,,103,BUYER01,2024-02-10,BUYER01,PR for material MAT00019,MAT00019,P001,SL02,368.0,EA,2024-03-09,2024-02-10,,1000,4500000424,00010,,,0,
100,1000000425,00010,NB,B,,,N,B,R,,,102,BUYER01,2024-06-05,BUYER01,PR for material MAT00017,MAT00017,P003,SL01,123.0,EA,2024-06-27,2024-06-05,,1000,4500000425,00010,,,0,
100,1000000426,00010,NB,B,,,N,B,R,,,102,BUYER03,2024-02-03,BUYER03,PR for material MAT00013,MAT00013,P003,SL01,296.0,EA,2024-04-06,2024-02-03,,1000,4500000426,00010,,,0,
100,1000000427,00010,NB,B,,,N,B,R,,,100,BUYER03,2024-01-23,BUYER03,PR for material MAT00003,MAT00003,P001,SL01,303.0,EA,2024-02-13,2024-01-23,,1000,4500000427,00010,,,0,
100,1000000428,00010,NB,B,,,N,B,R,,,103,BUYER01,2024-07-17,BUYER01,PR for material MAT00007,MAT00007,P001,SL01,19.0,EA,2024-09-18,2024-07-17,,1000,4500000428,00010,,,0,
100,1000000429,00010,NB,B,,,N,B,R,,,100,BUYER01,2024-05-02,BUYER01,PR for material MAT00008,MAT00008,P002,SL02,121.0,EA,2024-06-23,2024-05-02,,1000,4500000429,00010,,,0,
100,1000000429,00020,NB,B,,,N,B,R,,,100,BUYER01,2024-05-02,BUYER01,PR for material MAT00008,MAT00008,P002,SL02,121.0,EA,2024-06-23,2024-05-02,,1000,4500000429,00020,,,0,
100,1000000430,00010,NB,B,,,N,B,R,,,102,BUYER03,2024-06-07,BUYER03,PR for material MAT00023,MAT00023,P002,SL01,436.0,EA,2024-07-29,2024-06-07,,1000,4500000430,00010,,,0,
100,1000000431,00010,NB,B,,,N,B,R,,,100,BUYER03,2024-03-17,BUYER03,PR for material MAT00012,MAT00012,P003,SL01,226.0,EA,2024-04-16,2024-03-17,,1000,4500000431,00010,,,0,
100,1000000432,00010,NB,B,,,N,B,R,,,102,BUYER02,2024-04-19,BUYER02,PR for material MAT00008,MAT00008,P002,SL02,221.0,EA,2024-05-18,2024-04-19,,1000,4500000432,00010,,,0,
100,1000000434,00010,NB,B,,,N,B,R,,,100,BUYER02,2024-05-21,BUYER02,PR for material MAT00012,MAT00012,P001,SL03,330.0,EA,2024-06-26,2024-05-21,,1000,4500000434,00010,,,0,
100,1000000435,00010,NB,B,,,N,B,R,,,102,BUYER01,2024-06-13,BUYER01,PR for material MAT00020,MAT00020,P003,SL01,136.0,EA,2024-07-26,2024-06-13,,1000,4500000435,00010,,,0,
100,1000000435,00020,NB,B,,,N,B,R,,,103,BUYER01,2024-06-13,BUYER01,PR for material MAT00020,MAT00020,P003,SL01,136.0,EA,2024-07-26,2024-06-13,,1000,4500000435,00020,,,0,
100,1000000436,00010,NB,B,,,N,B,R,,,103,BUYER01,2024-02-13,BUYER01,PR for material MAT00017,MAT00017,P003,SL02,289.0,EA,2024-03-13,2024-02-13,,1000,4500000436,00010,,,0,
100,1000000437,00010,NB,B,,,N,B,R,,,102,BUYER02,2024-01-27,BUYER02,PR for material MAT00012,MAT00012,P003,SL01,23.0,EA,2024-02-22,2024-01-27,,1000,4500000437,00010,,,0,
100,1000000438,00010,NB,B,,,N,B,R,,,103,BUYER03,2024-03-07,BUYER03,PR for material MAT00018,MAT00018,P003,SL03,35.0,EA,2024-04-30,2024-03-07,,1000,4500000438,00010,,,0,
100,1000000439,00010,NB,B,,,N,B,R,,,103,BUYER01,2024-02-14,BUYER01,PR for material MAT00012,MAT00012,P002,SL03,47.0,EA,2024-04-06,2024-02-14,,1000,4500000439,00010,,,0,
100,1000000440,00010,NB,B,,,N,B,R,,,101,BUYER02,2024-08-01,BUYER02,PR for material MAT00003,MAT00003,P002,SL02,292.0,EA,2024-09-20,2024-08-01,,1000,4500000440,00010,,,0,
100,1000000440,00020,NB,B,,,N,B,R,,,101,BUYER02,2024-08-01,BUYER02,PR for material MAT00003,MAT00003,P002,SL02,292.0,EA,2024-09-20,2024-08-01,,1000,4500000440,00020,,,0,
100,1000000441,00010,NB,B,,,N,B,R,,,103,BUYER03,2024-08-01,BUYER03,PR for material MAT00015,MAT00015,P001,SL01,419.0,EA,2024-09-18,2024-08-01,,1000,4500000441,00010,,,0,
100,1000000441,00020,NB,B,,,N,B,R,,,101,BUYER03,2024-08-01,BUYER03,PR for material MAT00015,MAT00015,P001,SL01,419.0,EA,2024-09-18,2024-08-01,,1000,4500000441,00020,,,0,
100,1000000442,00010,NB,B,,,N,B,R,,,101,BUYER02,2024-04-05,BUYER02,PR for material MAT00011,MAT00011,P002,SL02,473.0,EA,2024-04-23,2024-04-05,,1000,4500000442,00010,,,0,
100,1000000443,00010,NB,B,,,N,B,R,,,101,BUYER01,2024-05-26,BUYER01,PR for material MAT00008,MAT00008,P002,SL02,281.0,EA,2024-06-17,2024-05-26,,1000,4500000443,00010,,,0,
100,1000000444,00010,NB,B,,,N,B,R,,,103,BUYER03,2024-06-04,BUYER03,PR for material MAT00015,MAT00015,P002,SL03,460.0,EA,2024-08-03,2024-06-04,,1000,4500000444,00010,,,0,
100,1000000446,00010,NB,B,,,N,B,R,,,100,BUYER03,2024-08-14,BUYER03,PR for material MAT00001,MAT00001,P001,SL03,309.0,EA,2024-09-29,2024-08-14,,1000,4500000446,00010,,,0,
100,1000000446,00020,NB,B,,,N,B,R,,,103,BUYER03,2024-08-14,BUYER03,PR for material MAT00001,MAT00001,P001,SL03,309.0,EA,2024-09-29,2024-08-14,,1000,4500000446,00020,,,0,
100,1000000447,00010,NB,B,,,N,B,R,,,102,BUYER02,2024-08-09,BUYER02,PR for material MAT00022,MAT00022,P002,SL02,479.0,EA,2024-09-04,2024-08-09,,1000,4500000447,00010,,,0,
100,1000000448,00010,NB,B,,,N,B,R,,,100,BUYER02,2024-06-15,BUYER02,PR for material MAT00009,MAT00009,P001,SL03,227.0,EA,2024-07-28,2024-06-15,,1000,4500000448,00010,,,0,
100,1000000449,00010,NB,B,,,N,B,R,,,100,BUYER01,2024-07-17,BUYER01,PR for material MAT00001,MAT00001,P003,SL03,457.0,EA,2024-09-15,2024-07-17,,1000,4500000449,00010,,,0,
100,1000000450,00010,NB,B,,,N,B,R,,,100,BUYER02,2024-05-11,BUYER02,PR for material MAT00018,MAT00018,P002,SL02,20.0,EA,2024-05-28,2024-05-11,,1000,4500000450,00010,,,0,
100,1000000450,00020,NB,B,,,N,B,R,,,103,BUYER02,2024-05-11,BUYER02,PR for material MAT00018,MAT00018,P002,SL02,20.0,EA,2024-05-28,2024-05-11,,1000,4500000450,00020,,,0,
100,1000000451,00010,NB,B,,,N,B,R,,,102,BUYER01,2024-06-12,BUYER01,PR for material MAT00007,MAT00007,P001,SL03,261.0,EA,2024-07-23,2024-06-12,,1000,4500000451,00010,,,0,
100,1000000452,00010,NB,B,,,N,B,R,,,100,BUYER02,2024-01-13,BUYER02,PR for material MAT00013,MAT00013,P003,SL03,476.0,EA,2024-03-17,2024-01-13,,1000,4500000452,00010,,,0,
100,1000000453,00010,NB,B,,,N,B,R,,,101,BUYER01,2024-03-17,BUYER01,PR for material MAT00003,MAT00003,P001,SL02,266.0,EA,2024-05-13,2024-03-17,,1000,4500000453,00010,,,0,
100,1000000454,00010,NB,B,,,N,B,R,,,100,BUYER02,2024-05-04,BUYER02,PR for material MAT00021,MAT00021,P003,SL02,247.0,EA,2024-06-19,2024-05-04,,1000,4500000454,00010,,,0,
100,1000000455,00010,NB,B,,,N,B,R,,,102,BUYER02,2024-08-06,BUYER02,PR for material MAT00005,MAT00005,P002,SL01,68.0,EA,2024-08-24,2024-08-06,,1000,4500000455,00010,,,0,
100,1000000457,00010,NB,B,,,N,B,R,,,101,BUYER01,2024-07-02,BUYER01,PR for material MAT00003,MAT00003,P003,SL02,179.0,EA,2024-08-26,2024-07-02,,1000,4500000457,00010,,,0,
100,1000000458,00010,NB,B,,,N,B,R,,,102,BUYER01,2024-09-28,BUYER01,PR for material MAT00005,MAT00005,P002,SL03,198.0,EA,2024-11-27,2024-09-28,,1000,4500000458,00010,,,0,
100,1000000459,00010,NB,B,,,N,B,R,,,103,BUYER02,2024-06-07,BUYER02,PR for material MAT00011,MAT00011,P002,SL03,284.0,EA,2024-07-03,2024-06-07,,1000,4500000459,00010,,,0,
100,1000000460,00010,NB,B,,,N,B,R,,,102,BUYER02,2024-07-01,BUYER02,PR for material MAT00021,MAT00021,P003,SL01,189.0,EA,2024-07-18,2024-07-01,,1000,4500000460,00010,,,0,
100,1000000460,00020,NB,B,,,N,B,R,,,103,BUYER02,2024-07-01,BUYER02,PR for material MAT00021,MAT00021,P003,SL01,189.0,EA,2024-07-18,2024-07-01,,1000,4500000460,00020,,,0,
100,1000000461,00010,NB,B,,,N,B,R,,,103,BUYER02,2024-01-20,BUYER02,PR for material MAT00019,MAT00019,P002,SL03,499.0,EA,2024-03-26,2024-01-20,,1000,4500000461,00010,,,0,
100,1000000462,00010,NB,B,,,N,B,R,,,101,BUYER02,2024-02-05,BUYER02,PR for material MAT00021,MAT00021,P001,SL01,277.0,EA,2024-02-28,2024-02-05,,1000,4500000462,00010,,,0,
100,1000000462,00020,NB,B,,,N,B,R,,,100,BUYER02,2024-02-05,BUYER02,PR for material MAT00021,MAT00021,P001,SL01,277.0,EA,2024-02-28,2024-02-05,,1000,4500000462,00020,,,0,
100,1000000463,00010,NB,B,,,N,B,R,,,103,BUYER03,2024-07-02,BUYER03,PR for material MAT00009,MAT00009,P003,SL01,288.0,EA,2024-08-07,2024-07-02,,1000,4500000463,00010,,,0,
100,1000000464,00010,NB,B,,,N,B,R,,,101,BUYER02,2024-04-11,BUYER02,PR for material MAT00010,MAT00010,P001,SL03,36.0,EA,2024-05-09,2024-04-11,,1000,4500000464,00010,,,0,
100,1000000465,00010,NB,B,,,N,B,R,,,101,BUYER03,2024-07-04,BUYER03,PR for material MAT00016,MAT00016,P002,SL02,388.0,EA,2024-08-15,2024-07-04,,1000,4500000465,00010,,,0,
100,1000000466,00010,NB,B,,,N,B,R,,,101,BUYER03,2024-04-25,BUYER03,PR for material MAT00009,MAT00009,P002,SL01,462.0,EA,2024-05-29,2024-04-25,,1000,4500000466,00010,,,0,
100,1000000466,00020,NB,B,,,N,B,R,,,103,BUYER03,2024-04-25,BUYER03,PR for material MAT00009,MAT00009,P002,SL01,462.0,EA,2024-05-29,2024-04-25,,1000,4500000466,00020,,,0,
100,1000000467,00010,NB,B,,,N,B,R,,,103,BUYER02,2024-09-03,BUYER02,PR for material MAT00013,MAT00013,P003,SL02,364.0,EA,2024-10-09,2024-09-03,,1000,4500000467,00010,,,0,
100,1000000468,00010,NB,B,,,N,B,R,,,103,BUYER01,2024-06-11,BUYER01,PR for material MAT00003,MAT00003,P003,SL02,180.0,EA,2024-07-11,2024-06-11,,1000,4500000468,00010,,,0,
100,1000000468,00020,NB,B,,,N,B,R,,,100,BUYER01,2024-06-11,BUYER01,PR for material MAT00003,MAT00003,P003,SL02,180.0,EA,2024-07-11,2024-06-11,,1000,4500000468,00020,,,0,
100,1000000469,00010,NB,B,,,N,B,R,,,103,BUYER01,2024-07-27,BUYER01,PR for material MAT00005,MAT00005,P002,SL01,412.0,EA,2024-09-06,2024-07-27,,1000,4500000469,00010,,,0,
100,1000000470,00010,NB,B,,,N,B,R,,,100,BUYER01,2024-05-01,BUYER01,PR for material MAT00003,MAT00003,P003,SL03,32.0,EA,2024-06-17,2024-05-01,,1000,4500000470,00010,,,0,
100,1000000470,00020,NB,B,,,N,B,R,,,102,BUYER01,2024-05-01,BUYER01,PR for material MAT00003,MAT00003,P003,SL03,32.0,EA,2024-06-17,2024-05-01,,1000,4500000470,00020,,,0,
100,1000000471,00010,NB,B,,,N,B,R,,,103,BUYER03,2024-09-09,BUYER03,PR for material MAT00001,MAT00001,P003,SL02,217.0,EA,2024-11-10,2024-09-09,,1000,4500000471,00010,,,0,
100,1000000472,00010,NB,B,,,N,B,R,,,100,BUYER03,2024-05-16,BUYER03,PR for material MAT00011,MAT00011,P001,SL01,367.0,EA,2024-07-03,2024-05-16,,1000,4500000472,00010,,,0,
100,1000000473,00010,NB,B,,,N,B,R,,,100,BUYER01,2024-08-20,BUYER01,PR for material MAT00001,MAT00001,P002,SL02,27.0,EA,2024-09-25,2024-08-20,,1000,4500000473,00010,,,0,
100,1000000474,00010,NB,B,,,N,B,R,,,100,BUYER03,2024-02-13,BUYER03,PR for material MAT00002,MAT00002,P003,SL01,82.0,EA,2024-03-24,2024-02-13,,1000,4500000474,00010,,,0,
100,1000000475,00010,NB,B,,,N,B,R,,,100,BUYER01,2024-05-17,BUYER01,PR for material MAT00019,MAT00019,P002,SL01,274.0,EA,2024-07-12,2024-05-17,,1000,4500000475,00010,,,0,
100,1000000475,00020,NB,B,,,N,B,R,,,102,BUYER01,2024-05-17,BUYER01,PR for material MAT00019,MAT00019,P002,SL01,274.0,EA,2024-07-12,2024-05-17,,1000,4500000475,00020,,,0,
100,1000000476,00010,NB,B,,,N,B,R,,,103,BUYER01,2024-02-06,BUYER01,PR for material MAT00008,MAT00008,P001,SL01,359.0,EA,2024-03-14,2024-02-06,,1000,4500000476,00010,,,0,
100,1000000477,00010,NB,B,,,N,B,R,,,100,BUYER02,2024-07-22,BUYER02,PR for material MAT00022,MAT00022,P001,SL03,334.0,EA,2024-09-02,2024-07-22,,1000,4500000477,00010,,,0,
100,1000000478,00010,NB,B,,,N,B,R,,,103,BUYER03,2024-08-12,BUYER03,PR for material MAT00019,MAT00019,P003,SL01,487.0,EA,2024-08-31,2024-08-12,,1000,4500000478,00010,,,0,
100,1000000479,00010,NB,B,,,N,B,R,,,100,BUYER01,2024-04-25,BUYER01,PR for material MAT00012,MAT00012,P003,SL02,167.0,EA,2024-06-20,2024-04-25,,1000,4500000479,00010,,,0,
100,1000000480,00010,NB,B,,,N,B,R,,,103,BUYER01,2024-06-24,BUYER01,PR for material MAT00001,MAT00001,P001,SL02,94.0,EA,2024-08-13,2024-06-24,,1000,4500000480,00010,,,0,
100,1000000481,00010,NB,B,,,N,B,R,,,103,BUYER03,2024-02-20,BUYER03,PR for material MAT00022,MAT00022,P001,SL01,305.0,EA,2024-03-09,2024-02-20,,1000,4500000481,00010,,,0,
100,1000000482,00010,NB,B,,,N,B,R,,,102,BUYER03,2024-08-19,BUYER03,PR for material MAT00022,MAT00022,P002,SL02,255.0,EA,2024-09-15,2024-08-19,,1000,4500000482,00010,,,0,
100,1000000483,00010,NB,B,,,N,B,R,,,100,BUYER03,2024-09-07,BUYER03,PR for material MAT00015,MAT00015,P003,SL01,154.0,EA,2024-11-13,2024-09-07,,1000,4500000483,00010,,,0,
100,1000000484,00010,NB,B,,,N,B,R,,,102,BUYER01,2024-06-26,BUYER01,PR for material MAT00014,MAT00014,P003,SL01,246.0,EA,2024-07-27,2024-06-26,,1000,4500000484,00010,,,0,
100,1000000484,00020,NB,B,,,N,B,R,,,100,BUYER01,2024-06-26,BUYER01,PR for material MAT00014,MAT00014,P003,SL01,246.0,EA,2024-07-27,2024-06-26,,1000,4500000484,00020,,,0,
100,1000000485,00010,NB,B,,,N,B,R,,,101,BUYER02,2024-06-09,BUYER02,PR for material MAT00019,MAT00019,P002,SL03,340.0,EA,2024-08-11,2024-06-09,,1000,4500000485,00010,,,0,
100,1000000486,00010,NB,B,,,N,B,R,,,103,BUYER03,2024-03-24,BUYER03,PR for material MAT00012,MAT00012,P002,SL02,266.0,EA,2024-05-14,2024-03-24,,1000,4500000486,00010,,,0,
100,1000000487,00010,NB,B,,,N,B,R,,,101,BUYER03,2024-09-16,BUYER03,PR for material MAT00012,MAT00012,P003,SL01,454.0,EA,2024-11-09,2024-09-16,,1000,4500000487,00010,,,0,
100,1000000487,00020,NB,B,,,N,B,R,,,101,BUYER03,2024-09-16,BUYER03,PR for material MAT00012,MAT00012,P003,SL01,454.0,EA,2024-11-09,2024-09-16,,1000,4500000487,00020,,,0,
100,1000000488,00010,NB,B,,,N,B,R,,,100,BUYER03,2024-05-20,BUYER03,PR for material MAT00020,MAT00020,P002,SL01,374.0,EA,2024-06-25,2024-05-20,,1000,4500000488,00010,,,0,
100,1000000489,00010,NB,B,,,N,B,R,,,100,BUYER02,2024-04-24,BUYER02,PR for material MAT00004,MAT00004,P001,SL02,289.0,EA,2024-06-13,2024-04-24,,1000,4500000489,00010,,,0,
100,1000000489,00020,NB,B,,,N,B,R,,,103,BUYER02,2024-04-24,BUYER02,PR for material MAT00004,MAT00004,P001,SL02,289.0,EA,2024-06-13,2024-04-24,,1000,4500000489,00020,,,0,
