MANDT,EBELN,EBELP,ZEKKN,VGABE,GJAHR,BELNR,BUZEI,BEWTP,BWART,BUDAT,MENGE,BPMNG,DMBTR,WRBTR,WAERS,WESBS,BPWES,SHKZG,ELIKZ,CPUDT,MATNR,WERKS,ERNAM
100,4500000202,00010,0,6,2024,5100000202,0001,U,,2024-11-20,81.0,81.0,42759.09,42759.09,USD,0,0,H,,2024-11-20,MAT00010,P003,FINANCE01
100,4500000203,00010,0,1,2024,5000000468,0001,E,101,2024-03-23,384.0,384.0,118990.08,118990.08,USD,384.0,384.0,S,,2024-03-23,MAT00007,P003,SALEUSER1
100,4500000203,00010,0,6,2024,5100000203,0001,U,,2024-04-02,384.0,384.0,118990.08,118990.08,USD,0,0,H,,2024-04-02,MAT00007,P003,FINANCE01
100,4500000204,00010,0,1,2024,5000000470,0001,E,101,2024-04-10,26.0,26.0,10000.12,10000.12,USD,26.0,26.0,S,,2024-04-10,MAT00016,P001,SALEUSER1
100,4500000204,00010,0,6,2024,5100000204,0001,U,,2024-04-15,26.0,26.0,11636.82,11636.82,USD,0,0,H,,2024-04-15,MAT00016,P001,FINANCE01
100,4500000204,00020,0,1,2024,5000000472,0001,E,101,2024-04-10,53.0,53.0,8898.7,8898.7,USD,53.0,53.0,S,,2024-04-10,MAT00015,P001,FINANCE02
100,4500000204,00020,0,6,2024,5100000204,0001,U,,2024-04-25,53.0,53.0,10324.93,10324.93,USD,0,0,H,,2024-04-25,MAT00015,P001,FINANCE02
100,4500000205,00010,0,1,2024,5000000474,0001,E,101,2024-03-23,205.0,205.0,32642.15,32642.15,USD,205.0,205.0,S,,2024-03-23,MAT00017,P001,WHOUSE01
100,4500000205,00010,0,6,2024,5100000205,0001,U,,2024-04-04,205.0,205.0,32642.15,32642.15,USD,0,0,H,,2024-04-04,MAT00017,P001,FINANCE01
100,4500000206,00010,0,1,2024,5000000476,0001,E,101,2024-07-05,232.0,232.0,104246.88,104246.88,USD,232.0,232.0,S,,2024-07-05,MAT00014,P003,SALEUSER3
100,4500000206,00010,0,6,2024,5100000206,0001,U,,2024-07-13,232.0,232.0,104246.88,104246.88,USD,0,0,H,,2024-07-13,MAT00014,P003,FINANCE01
100,4500000206,00020,0,1,2024,5000000478,0001,E,101,2024-07-05,80.0,80.0,25481.6,25481.6,USD,80.0,80.0,S,,2024-07-05,MAT00012,P003,FINANCE02
100,4500000206,00020,0,6,2024,5100000206,0001,U,,2024-07-13,80.0,80.0,25481.6,25481.6,USD,0,0,H,,2024-07-13,MAT00012,P003,FINANCE02
100,4500000207,00010,0,1,2024,5000000480,0001,E,101,2024-08-15,481.0,481.0,72871.5,72871.5,USD,481.0,481.0,S,,2024-08-15,MAT00014,P001,SALEUSER1
100,4500000207,00010,0,6,2024,5100000207,0001,U,,2024-08-18,481.0,481.0,72871.5,72871.5,USD,0,0,H,,2024-08-18,MAT00014,P001,FINANCE02
100,4500000208,00010,0,1,2024,5000000482,0001,E,101,2024-02-27,314.0,314.0,88924.8,88924.8,USD,314.0,314.0,S,,2024-02-27,MAT00003,P002,BUYER01
100,4500000208,00010,0,6,2024,5100000208,0001,U,,2024-03-12,314.0,314.0,88924.8,88924.8,USD,0,0,H,,2024-03-12,MAT00003,P002,FINANCE01
100,4500000208,00020,0,1,2024,5000000484,0001,E,101,2024-02-27,70.0,70.0,3094.0,3094.0,USD,70.0,70.0,S,,2024-02-27,MAT00005,P002,WHOUSE01
100,4500000208,00020,0,6,2024,5100000208,0001,U,,2024-03-06,70.0,70.0,3094.0,3094.0,USD,0,0,H,,2024-03-06,MAT00005,P002,FINANCE01
100,4500000209,00010,0,1,2024,5000000486,0001,E,101,2024-03-30,280.0,280.0,42977.2,42977.2,USD,280.0,280.0,S,,2024-03-30,MAT00013,P002,SALEUSER2
100,4500000209,00010,0,6,2024,5100000209,0001,U,,2024-04-12,280.0,280.0,42977.2,42977.2,USD,0,0,H,,2024-04-12,MAT00013,P002,FINANCE02
100,4500000210,00010,0,1,2024,5000000488,0001,E,101,2024-08-05,498.0,498.0,91328.22,91328.22,USD,498.0,498.0,S,,2024-08-05,MAT00014,P001,BUYER03
100,4500000210,00010,0,6,2024,5100000210,0001,U,,2024-08-15,498.0,498.0,91328.22,91328.22,USD,0,0,H,,2024-08-15,MAT00014,P001,FINANCE02
100,4500000210,00020,0,1,2024,5000000490,0001,E,101,2024-08-05,149.0,149.0,13538.14,13538.14,USD,149.0,149.0,S,,2024-08-05,MAT00002,P001,WHOUSE01
100,4500000210,00020,0,6,2024,5100000210,0001,U,,2024-08-21,149.0,149.0,13538.14,13538.14,USD,0,0,H,,2024-08-21,MAT00002,P001,FINANCE01
100,4500000211,00010,0,1,2024,5000000492,0001,E,101,2024-04-12,204.0,204.0,58909.08,58909.08,USD,204.0,204.0,S,,2024-04-12,MAT00001,P002,SALEUSER3
100,4500000211,00010,0,6,2024,5100000211,0001,U,,2024-04-25,204.0,204.0,58909.08,58909.08,USD,0,0,H,,2024-04-25,MAT00001,P002,FINANCE02
100,4500000212,00010,0,1,2024,5000000494,0001,E,101,2024-11-21,342.0,342.0,96457.68,96457.68,USD,342.0,342.0,S,,2024-11-21,MAT00002,P002,SALEUSER3
100,4500000212,00010,0,6,2024,5100000212,0001,U,,2024-12-05,342.0,342.0,96457.68,96457.68,USD,0,0,H,,2024-12-05,MAT00002,P002,FINANCE01
100,4500000213,00010,0,1,2024,5000000496,0001,E,101,2024-04-15,430.0,430.0,153862.6,153862.6,USD,430.0,430.0,S,,2024-04-15,MAT00020,P003,WHOUSE02
100,4500000213,00010,0,6,2024,5100000213,0001,U,,2024-04-25,430.0,430.0,153862.6,153862.6,USD,0,0,H,,2024-04-25,MAT00020,P003,FINANCE02
100,4500000214,00010,0,1,2024,5000000498,0001,E,101,2024-07-28,170.0,170.0,65798.5,65798.5,USD,170.0,170.0,S,,2024-07-28,MAT00007,P002,BUYER03
100,4500000214,00010,0,6,2024,5100000214,0001,U,,2024-08-06,170.0,170.0,65798.5,65798.5,USD,0,0,H,,2024-08-06,MAT00007,P002,FINANCE01
100,4500000215,00010,0,1,2024,5000000500,0001,E,101,2024-12-01,163.0,163.0,47759.0,47759.0,USD,163.0,163.0,S,,2024-12-01,MAT00004,P002,SALEUSER1
100,4500000215,00010,0,6,2024,5100000215,0001,U,,2024-12-10,163.0,163.0,47759.0,47759.0,USD,0,0,H,,2024-12-10,MAT00004,P002,FINANCE02
100,4500000216,00010,0,1,2024,5000000502,0001,E,101,2024-07-28,472.0,472.0,190669.12,190669.12,USD,472.0,472.0,S,,2024-07-28,MAT00007,P001,BUYER02
100,4500000216,00010,0,6,2024,5100000216,0001,U,,2024-08-10,472.0,472.0,209110.16,209110.16,USD,0,0,H,,2024-08-10,MAT00007,P001,FINANCE02
100,4500000216,00020,0,1,2024,5000000504,0001,E,101,2024-07-28,80.0,80.0,3487.2,3487.2,USD,80.0,80.0,S,,2024-07-28,MAT00002,P001,BUYER03
100,4500000216,00020,0,6,2024,5100000216,0001,U,,2024-08-14,80.0,80.0,4030.4,4030.4,USD,0,0,H,,2024-08-14,MAT00002,P001,FINANCE02
100,4500000217,00010,0,1,2024,5000000506,0001,E,101,2024-08-13,386.0,386.0,92860.02,92860.02,USD,386.0,386.0,S,,2024-08-13,MAT00015,P003,SALEUSER2
100,4500000217,00010,0,6,2024,5100000217,0001,U,,2024-08-27,386.0,386.0,92860.02,92860.02,USD,0,0,H,,2024-08-27,MAT00015,P003,FINANCE02
100,4500000218,00010,0,1,2024,5000000508,0001,E,101,2024-09-27,386.0,386.0,118185.48,118185.48,USD,386.0,386.0,S,,2024-09-27,MAT00016,P002,BUYER02
100,4500000218,00010,0,6,2024,5100000218,0001,U,,2024-10-10,386.0,386.0,118185.48,118185.48,USD,0,0,H,,2024-10-10,MAT00016,P002,FINANCE01
100,4500000219,00010,0,1,2024,5000000510,0001,E,101,2024-06-25,221.0,221.0,108356.3,108356.3,USD,221.0,221.0,S,,2024-06-25,MAT00011,P002,BUYER02
100,4500000219,00010,0,6,2024,5100000219,0001,U,,2024-07-13,221.0,221.0,125790.99,125790.99,USD,0,0,H,,2024-07-13,MAT00011,P002,FINANCE01
100,4500000220,00010,0,1,2024,5000000512,0001,E,101,2024-03-07,78.0,78.0,22977.24,22977.24,USD,78.0,78.0,S,,2024-03-07,MAT00021,P002,FINANCE01
100,4500000220,00010,0,6,2024,5100000220,0001,U,,2024-03-19,78.0,78.0,22977.24,22977.24,USD,0,0,H,,2024-03-19,MAT00021,P002,FINANCE02
100,4500000220,00020,0,1,2024,5000000514,0001,E,101,2024-03-07,160.0,160.0,44004.8,44004.8,USD,160.0,160.0,S,,2024-03-07,MAT00010,P002,SALEUSER3
100,4500000220,00020,0,6,2024,5100000220,0001,U,,2024-03-12,160.0,160.0,44004.8,44004.8,USD,0,0,H,,2024-03-12,MAT00010,P002,FINANCE01
100,4500000221,00010,0,1,2024,5000000516,0001,E,101,2024-06-17,222.0,222.0,66417.96,66417.96,USD,222.0,222.0,S,,2024-06-17,MAT00004,P003,WHOUSE01
100,4500000221,00010,0,6,2024,5100000221,0001,U,,2024-07-03,222.0,222.0,66417.96,66417.96,USD,0,0,H,,2024-07-03,MAT00004,P003,FINANCE01
100,4500000222,00010,0,1,2024,5000000518,0001,E,101,2024-03-03,81.0,81.0,35931.6,35931.6,USD,81.0,81.0,S,,2024-03-03,MAT00005,P001,BUYER03
100,4500000222,00010,0,6,2024,5100000222,0001,U,,2024-03-19,81.0,81.0,35931.6,35931.6,USD,0,0,H,,2024-03-19,MAT00005,P001,FINANCE02
100,4500000223,00010,0,1,2024,5000000520,0001,E,101,2024-10-31,292.0,292.0,7708.8,7708.8,USD,292.0,292.0,S,,2024-10-31,MAT00008,P001,SALEUSER3
100,4500000223,00010,0,6,2024,5100000223,0001,U,,2024-11-06,292.0,292.0,7708.8,7708.8,USD,0,0,H,,2024-11-06,MAT00008,P001,FINANCE02
100,4500000224,00010,0,1,2024,5000000522,0001,E,101,2024-07-03,272.0,272.0,4156.16,4156.16,USD,272.0,272.0,S,,2024-07-03,MAT00022,P002,SALEUSER3
100,4500000224,00010,0,6,2024,5100000224,0001,U,,2024-07-15,272.0,272.0,4156.16,4156.16,USD,0,0,H,,2024-07-15,MAT00022,P002,FINANCE02
100,4500000224,00020,0,1,2024,5000000524,0001,E,101,2024-07-03,128.0,128.0,30141.44,30141.44,USD,128.0,128.0,S,,2024-07-03,MAT00001,P002,BUYER01
100,4500000224,00020,0,6,2024,5100000224,0001,U,,2024-07-15,128.0,128.0,30141.44,30141.44,USD,0,0,H,,2024-07-15,MAT00001,P002,FINANCE01
100,4500000225,00010,0,1,2024,5000000526,0001,E,101,2024-02-09,96.0,96.0,28797.12,28797.12,USD,96.0,96.0,S,,2024-02-09,MAT00009,P003,BUYER03
100,4500000225,00010,0,6,2024,5100000225,0001,U,,2024-02-20,96.0,96.0,28797.12,28797.12,USD,0,0,H,,2024-02-20,MAT00009,P003,FINANCE01
100,4500000226,00010,0,1,2024,5000000528,0001,E,101,2024-08-23,380.0,380.0,25399.2,25399.2,USD,380.0,380.0,S,,2024-08-23,MAT00007,P003,SALEUSER2
100,4500000226,00010,0,6,2024,5100000226,0001,U,,2024-09-10,380.0,380.0,25399.2,25399.2,USD,0,0,H,,2024-09-10,MAT00007,P003,FINANCE01
100,4500000226,00020,0,1,2024,5000000530,0001,E,101,2024-08-23,90.0,90.0,11036.7,11036.7,USD,90.0,90.0,S,,2024-08-23,MAT00014,P003,WHOUSE01
100,4500000226,00020,0,6,2024,5100000226,0001,U,,2024-09-05,90.0,90.0,11036.7,11036.7,USD,0,0,H,,2024-09-05,MAT00014,P003,FINANCE01
100,4500000227,00010,0,1,2024,5000000532,0001,E,101,2024-07-10,236.0,236.0,80450.04,80450.04,USD,236.0,236.0,S,,2024-07-10,MAT00004,P002,SALEUSER3
100,4500000227,00010,0,6,2024,5100000227,0001,U,,2024-07-18,236.0,236.0,80450.04,80450.04,USD,0,0,H,,2024-07-18,MAT00004,P002,FINANCE02
100,4500000228,00010,0,1,2024,5000000534,0001,E,101,2024-02-07,470.0,470.0,155917.8,155917.8,USD,470.0,470.0,S,,2024-02-07,MAT00002,P002,BUYER02
100,4500000228,00010,0,6,2024,5100000228,0001,U,,2024-02-12,470.0,470.0,155917.8,155917.8,USD,0,0,H,,2024-02-12,MAT00002,P002,FINANCE01
100,4500000229,00010,0,1,2024,5000000536,0001,E,101,2024-09-04,393.0,393.0,57326.91,57326.91,USD,393.0,393.0,S,,2024-09-04,MAT00009,P001,WHOUSE01
100,4500000229,00010,0,6,2024,5100000229,0001,U,,2024-09-17,393.0,393.0,57326.91,57326.91,USD,0,0,H,,2024-09-17,MAT00009,P001,FINANCE01
100,4500000229,00020,0,1,2024,5000000538,0001,E,101,2024-09-04,44.0,44.0,7177.72,7177.72,USD,44.0,44.0,S,,2024-09-04,MAT00015,P001,WHOUSE02
100,4500000229,00020,0,6,2024,5100000229,0001,U,,2024-09-10,44.0,44.0,7177.72,7177.72,USD,0,0,H,,2024-09-10,MAT00015,P001,FINANCE01
100,4500000230,00010,0,1,2024,5000000540,0001,E,101,2024-03-02,141.0,141.0,49777.23,49777.23,USD,141.0,141.0,S,,2024-03-02,MAT00021,P001,WHOUSE02
100,4500000230,00010,0,6,2024,5100000230,0001,U,,2024-03-20,141.0,141.0,49777.23,49777.23,USD,0,0,H,,2024-03-20,MAT00021,P001,FINANCE02
100,4500000231,00010,0,1,2024,5000000542,0001,E,101,2024-07-01,499.0,499.0,163207.93,163207.93,USD,499.0,499.0,S,,2024-07-01,MAT00011,P001,SALEUSER2
100,4500000231,00010,0,6,2024,5100000231,0001,U,,2024-07-10,499.0,499.0,163207.93,163207.93,USD,0,0,H,,2024-07-10,MAT00011,P001,FINANCE01
100,4500000231,00020,0,1,2024,5000000544,0001,E,101,2024-07-01,128.0,128.0,19214.08,19214.08,USD,128.0,128.0,S,,2024-07-01,MAT00002,P001,WHOUSE02
100,4500000231,00020,0,6,2024,5100000231,0001,U,,2024-07-10,128.0,128.0,19214.08,19214.08,USD,0,0,H,,2024-07-10,MAT00002,P001,FINANCE01
100,4500000232,00010,0,1,2024,5000000546,0001,E,101,2024-09-23,37.0,37.0,14652.37,14652.37,USD,37.0,37.0,S,,2024-09-23,MAT00018,P003,SALEUSER1
100,4500000232,00010,0,6,2024,5100000232,0001,U,,2024-10-12,37.0,37.0,14652.37,14652.37,USD,0,0,H,,2024-10-12,MAT00018,P003,FINANCE02
100,4500000233,00010,0,1,2024,5000000548,0001,E,101,2024-05-26,411.0,411.0,25523.1,25523.1,USD,411.0,411.0,S,,2024-05-26,MAT00020,P002,SALEUSER1
100,4500000233,00010,0,6,2024,5100000233,0001,U,,2024-06-11,411.0,411.0,25523.1,25523.1,USD,0,0,H,,2024-06-11,MAT00020,P002,FINANCE02
100,4500000234,00010,0,1,2024,5000000550,0001,E,101,2024-05-14,91.0,91.0,11774.49,11774.49,USD,91.0,91.0,S,,2024-05-14,MAT00014,P001,FINANCE02
100,4500000234,00010,0,6,2024,5100000234,0001,U,,2024-05-22,91.0,91.0,13027.56,13027.56,USD,0,0,H,,2024-05-22,MAT00014,P001,FINANCE01
100,4500000235,00010,0,1,2024,5000000552,0001,E,101,2024-06-25,470.0,470.0,145305.2,145305.2,USD,470.0,470.0,S,,2024-06-25,MAT00005,P003,BUYER03
100,4500000235,00010,0,6,2024,5100000235,0001,U,,2024-07-13,470.0,470.0,145305.2,145305.2,USD,0,0,H,,2024-07-13,MAT00005,P003,FINANCE01
100,4500000236,00010,0,1,2024,5000000554,0001,E,101,2024-05-21,65.0,65.0,5402.8,5402.8,USD,65.0,65.0,S,,2024-05-21,MAT00021,P003,BUYER01
100,4500000236,00010,0,6,2024,5100000236,0001,U,,2024-05-25,65.0,65.0,5402.8,5402.8,USD,0,0,H,,2024-05-25,MAT00021,P003,FINANCE02
100,4500000236,00020,0,1,2024,5000000556,0001,E,101,2024-05-21,153.0,153.0,4114.17,4114.17,USD,153.0,153.0,S,,2024-05-21,MAT00015,P003,BUYER01
100,4500000236,00020,0,6,2024,5100000236,0001,U,,2024-06-10,153.0,153.0,4114.17,4114.17,USD,0,0,H,,2024-06-10,MAT00015,P003,FINANCE01
100,4500000237,00010,0,1,2024,5000000558,0001,E,101,2024-06-16,123.0,123.0,7868.31,7868.31,USD,123.0,123.0,S,,2024-06-16,MAT00014,P003,WHOUSE01
100,4500000237,00010,0,6,2024,5100000237,0001,U,,2024-06-25,123.0,123.0,7868.31,7868.31,USD,0,0,H,,2024-06-25,MAT00014,P003,FINANCE02
100,4500000238,00010,0,1,2024,5000000560,0001,E,101,2024-05-15,320.0,320.0,156166.4,156166.4,USD,320.0,320.0,S,,2024-05-15,MAT00012,P002,BUYER01
100,4500000238,00010,0,6,2024,5100000238,0001,U,,2024-05-19,320.0,320.0,156166.4,156166.4,USD,0,0,H,,2024-05-19,MAT00012,P002,FINANCE02
100,4500000239,00010,0,1,2024,5000000562,0001,E,101,2024-06-14,266.0,266.0,115039.68,115039.68,USD,266.0,266.0,S,,2024-06-14,MAT00019,P003,BUYER01
100,4500000239,00010,0,6,2024,5100000239,0001,U,,2024-06-24,266.0,266.0,133388.36,133388.36,USD,0,0,H,,2024-06-24,MAT00019,P003,FINANCE01
100,4500000239,00020,0,1,2024,5000000564,0001,E,101,2024-06-14,183.0,183.0,65938.56,65938.56,USD,183.0,183.0,S,,2024-06-14,MAT00003,P003,BUYER01
100,4500000239,00020,0,6,2024,5100000239,0001,U,,2024-07-02,183.0,183.0,69631.5,69631.5,USD,0,0,H,,2024-07-02,MAT00003,P003,FINANCE01
100,4500000240,00010,0,1,2024,5000000566,0001,E,101,2024-04-14,327.0,327.0,17808.42,17808.42,USD,327.0,327.0,S,,2024-04-14,MAT00007,P001,WHOUSE02
100,4500000240,00010,0,6,2024,5100000240,0001,U,,2024-04-17,327.0,327.0,17808.42,17808.42,USD,0,0,H,,2024-04-17,MAT00007,P001,FINANCE02
100,4500000241,00010,0,1,2024,5000000568,0001,E,101,2024-04-11,270.0,270.0,41939.1,41939.1,USD,270.0,270.0,S,,2024-04-11,MAT00021,P002,BUYER02
100,4500000241,00010,0,6,2024,5100000241,0001,U,,2024-04-24,270.0,270.0,41939.1,41939.1,USD,0,0,H,,2024-04-24,MAT00021,P002,FINANCE01
100,4500000242,00010,0,1,2024,5000000570,0001,E,101,2024-06-03,244.0,244.0,114723.92,114723.92,USD,244.0,244.0,S,,2024-06-03,MAT00011,P003,SALEUSER2
100,4500000242,00010,0,6,2024,5100000242,0001,U,,2024-06-22,244.0,244.0,114723.92,114723.92,USD,0,0,H,,2024-06-22,MAT00011,P003,FINANCE02
100,4500000242,00020,0,1,2024,5000000572,0001,E,101,2024-06-03,108.0,108.0,6248.88,6248.88,USD,108.0,108.0,S,,2024-06-03,MAT00009,P003,FINANCE01
100,4500000242,00020,0,6,2024,5100000242,0001,U,,2024-06-23,108.0,108.0,6248.88,6248.88,USD,0,0,H,,2024-06-23,MAT00009,P003,FINANCE02
100,4500000243,00010,0,6,2024,5100000243,0001,U,,2024-09-01,64.0,64.0,9293.44,9293.44,USD,0,0,H,,2024-09-01,MAT00003,P001,FINANCE01
100,4500000244,00010,0,1,2024,5000000575,0001,E,101,2024-11-07,294.0,294.0,97408.08,97408.08,USD,294.0,294.0,S,,2024-11-07,MAT00008,P001,FINANCE01
100,4500000244,00010,0,6,2024,5100000244,0001,U,,2024-11-27,294.0,294.0,97408.08,97408.08,USD,0,0,H,,2024-11-27,MAT00008,P001,FINANCE02
100,4500000245,00010,0,1,2024,5000000577,0001,E,101,2024-08-16,313.0,313.0,27791.27,27791.27,USD,313.0,313.0,S,,2024-08-16,MAT00005,P002,BUYER03
100,4500000245,00010,0,6,2024,5100000245,0001,U,,2024-08-24,313.0,313.0,27791.27,27791.27,USD,0,0,H,,2024-08-24,MAT00005,P002,FINANCE01
100,4500000246,00010,0,1,2024,5000000579,0001,E,101,2024-05-05,488.0,488.0,132487.12,132487.12,USD,488.0,488.0,S,,2024-05-05,MAT00012,P003,WHOUSE02
100,4500000246,00010,0,6,2024,5100000246,0001,U,,2024-05-12,488.0,488.0,132487.12,132487.12,USD,0,0,H,,2024-05-12,MAT00012,P003,FINANCE02
100,4500000247,00010,0,1,2024,5000000581,0001,E,101,2024-05-18,454.0,454.0,102890.02,102890.02,USD,454.0,454.0,S,,2024-05-18,MAT00019,P002,BUYER03
100,4500000247,00010,0,6,2024,5100000247,0001,U,,2024-06-07,454.0,454.0,102890.02,102890.02,USD,0,0,H,,2024-06-07,MAT00019,P002,FINANCE01
100,4500000248,00010,0,6,2024,5100000248,0001,U,,2024-11-18,21.0,21.0,5750.22,5750.22,USD,0,0,H,,2024-11-18,MAT00019,P003,FINANCE02
100,4500000248,00020,0,6,2024,5100000248,0001,U,,2024-11-14,77.0,77.0,11965.8,11965.8,USD,0,0,H,,2024-11-14,MAT00007,P003,FINANCE02
100,4500000249,00010,0,1,2024,5000000585,0001,E,101,2024-05-14,52.0,52.0,5814.12,5814.12,USD,52.0,52.0,S,,2024-05-14,MAT00014,P002,FINANCE02
100,4500000249,00010,0,6,2024,5100000249,0001,U,,2024-05-29,52.0,52.0,5814.12,5814.12,USD,0,0,H,,2024-05-29,MAT00014,P002,FINANCE01
100,4500000250,00010,0,6,2024,5100000250,0001,U,,2024-10-22,297.0,297.0,74876.67,74876.67,USD,0,0,H,,2024-10-22,MAT00010,P001,FINANCE01
100,4500000251,00010,0,1,2024,5000000588,0001,E,101,2024-04-13,497.0,497.0,21221.9,21221.9,USD,497.0,497.0,S,,2024-04-13,MAT00001,P003,WHOUSE01
100,4500000251,00010,0,6,2024,5100000251,0001,U,,2024-04-24,497.0,497.0,21221.9,21221.9,USD,0,0,H,,2024-04-24,MAT00001,P003,FINANCE02
100,4500000252,00010,0,1,2024,5000000590,0001,E,101,2024-08-06,270.0,270.0,126576.0,126576.0,USD,270.0,270.0,S,,2024-08-06,MAT00021,P002,FINANCE02
100,4500000252,00010,0,6,2024,5100000252,0001,U,,2024-08-26,270.0,270.0,147193.2,147193.2,USD,0,0,H,,2024-08-26,MAT00021,P002,FINANCE02
100,4500000253,00010,0,1,2024,5000000592,0001,E,101,2024-10-16,60.0,60.0,5143.8,5143.8,USD,60.0,60.0,S,,2024-10-16,MAT00012,P001,FINANCE02
100,4500000253,00010,0,6,2024,5100000253,0001,U,,2024-11-04,60.0,60.0,5143.8,5143.8,USD,0,0,H,,2024-11-04,MAT00012,P001,FINANCE01
100,4500000254,00010,0,1,2024,5000000594,0001,E,101,2024-06-28,73.0,73.0,25563.14,25563.14,USD,73.0,73.0,S,,2024-06-28,MAT00006,P003,SALEUSER1
100,4500000254,00010,0,6,2024,5100000254,0001,U,,2024-07-05,73.0,73.0,25563.14,25563.14,USD,0,0,H,,2024-07-05,MAT00006,P003,FINANCE01
100,4500000255,00010,0,1,2024,5000000596,0001,E,101,2024-03-21,158.0,158.0,2374.74,2374.74,USD,158.0,158.0,S,,2024-03-21,MAT00016,P001,SALEUSER1
100,4500000255,00010,0,6,2024,5100000255,0001,U,,2024-03-30,158.0,158.0,2703.38,2703.38,USD,0,0,H,,2024-03-30,MAT00016,P001,FINANCE01
100,4500000256,00010,0,1,2024,5000000598,0001,E,101,2024-04-03,17.0,17.0,1977.61,1977.61,USD,17.0,17.0,S,,2024-04-03,MAT00017,P003,FINANCE01
100,4500000256,00010,0,6,2024,5100000256,0001,U,,2024-04-06,17.0,17.0,1977.61,1977.61,USD,0,0,H,,2024-04-06,MAT00017,P003,FINANCE01
100,4500000257,00010,0,1,2024,5000000600,0001,E,101,2024-07-24,265.0,265.0,67031.75,67031.75,USD,265.0,265.0,S,,2024-07-24,MAT00004,P003,BUYER01
100,4500000257,00010,0,6,2024,5100000257,0001,U,,2024-07-29,265.0,265.0,67031.75,67031.75,USD,0,0,H,,2024-07-29,MAT00004,P003,FINANCE02
100,4500000258,00010,0,1,2024,5000000602,0001,E,101,2024-09-25,190.0,190.0,3091.3,3091.3,USD,190.0,190.0,S,,2024-09-25,MAT00010,P001,BUYER02
100,4500000258,00010,0,6,2024,5100000258,0001,U,,2024-10-10,190.0,190.0,3091.3,3091.3,USD,0,0,H,,2024-10-10,MAT00010,P001,FINANCE02
100,4500000259,00010,0,1,2024,5000000604,0001,E,101,2024-05-27,124.0,124.0,27045.64,27045.64,USD,124.0,124.0,S,,2024-05-27,MAT00011,P001,FINANCE02
100,4500000259,00010,0,6,2024,5100000259,0001,U,,2024-06-07,124.0,124.0,27045.64,27045.64,USD,0,0,H,,2024-06-07,MAT00011,P001,FINANCE02
100,4500000260,00010,0,1,2024,5000000606,0001,E,101,2024-10-05,197.0,197.0,67533.57,67533.57,USD,197.0,197.0,S,,2024-10-05,MAT00003,P001,FINANCE02
100,4500000260,00010,0,6,2024,5100000260,0001,U,,2024-10-10,197.0,197.0,71885.3,71885.3,USD,0,0,H,,2024-10-10,MAT00003,P001,FINANCE02
100,4500000261,00010,0,1,2024,5000000608,0001,E,101,2024-04-19,428.0,428.0,97091.8,97091.8,USD,428.0,428.0,S,,2024-04-19,MAT00014,P003,FINANCE01
100,4500000261,00010,0,6,2024,5100000261,0001,U,,2024-05-01,428.0,428.0,97091.8,97091.8,USD,0,0,H,,2024-05-01,MAT00014,P003,FINANCE01
100,4500000262,00010,0,1,2024,5000000610,0001,E,101,2024-04-16,139.0,139.0,41645.79,41645.79,USD,139.0,139.0,S,,2024-04-16,MAT00016,P002,SALEUSER3
100,4500000262,00010,0,6,2024,5100000262,0001,U,,2024-04-20,139.0,139.0,41645.79,41645.79,USD,0,0,H,,2024-04-20,MAT00016,P002,FINANCE01
100,4500000263,00010,0,1,2024,5000000612,0001,E,101,2024-06-11,163.0,163.0,8414.06,8414.06,USD,163.0,163.0,S,,2024-06-11,MAT00022,P002,BUYER03
100,4500000263,00010,0,6,2024,5100000263,0001,U,,2024-06-14,163.0,163.0,8414.06,8414.06,USD,0,0,H,,2024-06-14,MAT00022,P002,FINANCE02
100,4500000263,00020,0,1,2024,5000000614,0001,E,101,2024-06-11,9.0,9.0,1738.62,1738.62,USD,9.0,9.0,S,,2024-06-11,MAT00005,P002,SALEUSER3
100,4500000263,00020,0,6,2024,5100000263,0001,U,,2024-06-26,9.0,9.0,1738.62,1738.62,USD,0,0,H,,2024-06-26,MAT00005,P002,FINANCE02
100,4500000264,00010,0,1,2024,5000000616,0001,E,101,2024-07-18,254.0,254.0,107998.26,107998.26,USD,254.0,254.0,S,,2024-07-18,MAT00006,P003,BUYER01
100,4500000264,00010,0,6,2024,5100000264,0001,U,,2024-07-30,254.0,254.0,107998.26,107998.26,USD,0,0,H,,2024-07-30,MAT00006,P003,FINANCE02
100,4500000264,00020,0,1,2024,5000000618,0001,E,101,2024-07-18,71.0,71.0,2573.04,2573.04,USD,71.0,71.0,S,,2024-07-18,MAT00010,P003,WHOUSE02
100,4500000264,00020,0,6,2024,5100000264,0001,U,,2024-08-03,71.0,71.0,2573.04,2573.04,USD,0,0,H,,2024-08-03,MAT00010,P003,FINANCE01
100,4500000265,00010,0,1,2024,5000000620,0001,E,101,2024-09-23,232.0,232.0,89108.88,89108.88,USD,232.0,232.0,S,,2024-09-23,MAT00014,P003,FINANCE01
100,4500000265,00010,0,6,2024,5100000265,0001,U,,2024-10-01,232.0,232.0,89108.88,89108.88,USD,0,0,H,,2024-10-01,MAT00014,P003,FINANCE02
100,4500000266,00010,0,1,2024,5000000622,0001,E,101,2024-05-30,128.0,128.0,48096.0,48096.0,USD,128.0,128.0,S,,2024-05-30,MAT00017,P003,SALEUSER3
