MANDT,EBELN,EBELP,LOEKZ,STATU,AEDAT,TXZ01,MATNR,EMATN,BUKRS,WERKS,LGORT,MATKL,MENGE,MEINS,BPRME,NETPR,PEINH,NETWR,BRTWR,WEBAZ,MWSKZ,ELIKZ,EREKZ,PSTYP,KNTTP,WEPOS,REPOS,WEBRE,BSTYP,BANFN,BNFPO
100,4500000330,00020,,,2024-07-12,Material MAT00006,MAT00006,MAT00006,1000,P001,SL03,MG01,196.0,EA,EA,269.88,1,52896.48,58186.13,14,I1,,,0,,X,X,X,F,1000000330,00020
100,4500000331,00010,,,2024-03-18,Material MAT00002,MAT00002,MAT00002,1000,P002,SL01,MG06,109.0,EA,EA,194.12,1,21159.08,23274.99,14,I1,,,0,,X,X,X,F,1000000331,00010
100,4500000332,00010,,,2024-06-26,Material MAT00011,MAT00011,MAT00011,1000,P002,SL01,MG06,454.0,EA,EA,335.85,1,152475.9,167723.49,14,I1,,,0,,X,X,X,F,,
100,4500000332,00020,,,2024-06-26,Material MAT00004,MAT00004,MAT00004,1000,P002,SL01,MG02,15.0,EA,EA,396.88,1,5953.2,6548.52,14,I1,,,0,,X,X,X,F,,
100,4500000333,00010,,,2024-06-04,Material MAT00010,MAT00010,MAT00010,1000,P002,SL01,MG03,109.0,EA,EA,432.59,1,47152.31,51867.54,14,I1,,,0,,X,X,X,F,1000000333,00010
100,4500000334,00010,,,2024-06-11,Material MAT00003,MAT00003,MAT00003,1000,P001,SL02,MG04,281.0,EA,EA,96.09,1,27001.29,29701.42,14,I1,,,0,,X,X,X,F,1000000334,00010
100,4500000334,00020,,,2024-06-11,Material MAT00015,MAT00015,MAT00015,1000,P001,SL02,MG05,42.0,EA,EA,15.01,1,630.42,693.46,14,I1,,,0,,X,X,X,F,1000000334,00020
100,4500000335,00010,,,2024-03-30,Material MAT00019,MAT00019,MAT00019,1000,P001,SL01,MG06,388.0,EA,EA,378.27,1,146768.76,161445.64,14,I1,,,0,,X,X,X,F,1000000335,00010
100,4500000336,00010,,,2024-08-31,Material MAT00009,MAT00009,MAT00009,1000,P003,SL01,MG01,131.0,EA,EA,293.39,1,38434.09,42277.5,14,I1,,,0,,X,X,X,F,1000000336,00010
100,4500000337,00010,,,2024-06-16,Material MAT00019,MAT00019,MAT00019,1000,P003,SL03,MG02,439.0,EA,EA,366.55,1,160915.45,177007.0,14,I1,,,0,,X,X,X,F,1000000337,00010
100,4500000337,00020,,,2024-06-16,Material MAT00008,MAT00008,MAT00008,1000,P003,SL03,MG06,5.0,EA,EA,37.24,1,186.2,204.82,14,I1,,,0,,X,X,X,F,1000000337,00020
100,4500000338,00010,,,2024-04-24,Material MAT00015,MAT00015,MAT00015,1000,P001,SL03,MG04,377.0,EA,EA,406.5,1,153250.5,168575.55,14,I1,,,0,,X,X,X,F,1000000338,00010
100,4500000339,00010,,,2024-02-08,Material MAT00001,MAT00001,MAT00001,1000,P002,SL02,MG05,295.0,EA,EA,493.93,1,145709.35,160280.29,14,I1,,,0,,X,X,X,F,1000000339,00010
100,4500000340,00010,,,2024-02-06,Material MAT00013,MAT00013,MAT00013,1000,P001,SL02,MG01,59.0,EA,EA,233.89,1,13799.51,15179.46,14,I1,,,0,,X,X,X,F,1000000340,00010
100,4500000341,00010,,,2024-07-14,Material MAT00001,MAT00001,MAT00001,1000,P001,SL01,MG04,371.0,EA,EA,342.19,1,126952.49,139647.74,14,I1,,,0,,X,X,X,F,1000000341,00010
100,4500000342,00010,,,2024-09-22,Material MAT00005,MAT00005,MAT00005,1000,P003,SL03,MG01,418.0,EA,EA,498.19,1,208243.42,229067.76,14,I1,,,0,,X,X,X,F,1000000342,00010
100,4500000342,00020,,,2024-09-22,Material MAT00002,MAT00002,MAT00002,1000,P003,SL03,MG01,26.0,EA,EA,397.41,1,10332.66,11365.93,14,I1,,,0,,X,X,X,F,1000000342,00020
100,4500000343,00010,,,2024-06-30,Material MAT00003,MAT00003,MAT00003,1000,P003,SL03,MG06,386.0,EA,EA,304.33,1,117471.38,129218.52,14,I1,,,0,,X,X,X,F,1000000343,00010
100,4500000343,00020,,,2024-06-30,Material MAT00006,MAT00006,MAT00006,1000,P003,SL03,MG06,149.0,EA,EA,375.51,1,55950.99,61546.09,14,I1,,,0,,X,X,X,F,1000000343,00020
100,4500000344,00010,,,2024-04-28,Material MAT00017,MAT00017,MAT00017,1000,P002,SL02,MG04,274.0,EA,EA,235.7,1,64581.8,71039.98,14,I1,,,0,,X,X,X,F,1000000344,00010
100,4500000344,00020,,,2024-04-28,Material MAT00012,MAT00012,MAT00012,1000,P002,SL02,MG06,29.0,EA,EA,398.77,1,11564.33,12720.76,14,I1,,,0,,X,X,X,F,1000000344,00020
100,4500000345,00010,,,2024-09-16,Material MAT00006,MAT00006,MAT00006,1000,P003,SL01,MG05,492.0,EA,EA,333.03,1,163850.76,180235.84,14,I1,,,0,,X,X,X,F,1000000345,00010
100,4500000346,00010,,,2024-03-07,Material MAT00004,MAT00004,MAT00004,1000,P003,SL03,MG05,468.0,EA,EA,159.0,1,74412.0,81853.2,14,I1,,,0,,X,X,X,F,,
100,4500000347,00010,,,2024-03-24,Material MAT00022,MAT00022,MAT00022,1000,P003,SL03,MG04,422.0,EA,EA,463.73,1,195694.06,215263.47,14,I1,,,0,,X,X,X,F,1000000347,00010
100,4500000348,00010,,,2024-04-08,Material MAT00010,MAT00010,MAT00010,1000,P001,SL02,MG06,349.0,EA,EA,399.71,1,139498.79,153448.67,14,I1,,,0,,X,X,X,F,1000000348,00010
100,4500000349,00010,,,2024-04-10,Material MAT00019,MAT00019,MAT00019,1000,P002,SL02,MG03,354.0,EA,EA,156.2,1,55294.8,60824.28,14,I1,,,0,,X,X,X,F,1000000349,00010
100,4500000350,00010,,,2024-03-07,Material MAT00007,MAT00007,MAT00007,1000,P003,SL03,MG01,98.0,EA,EA,281.81,1,27617.38,30379.12,14,I1,,,0,,X,X,X,F,1000000350,00010
100,4500000351,00010,,,2024-01-07,Material MAT00014,MAT00014,MAT00014,1000,P002,SL03,MG02,474.0,EA,EA,264.53,1,125387.22,137925.94,14,I1,,,0,,X,X,X,F,1000000351,00010
100,4500000352,00010,,,2024-07-09,Material MAT00019,MAT00019,MAT00019,1000,P001,SL03,MG04,315.0,EA,EA,46.44,1,14628.6,16091.46,14,I1,,,0,,X,X,X,F,1000000352,00010
100,4500000353,00010,,,2024-07-18,Material MAT00023,MAT00023,MAT00023,1000,P002,SL03,MG04,412.0,EA,EA,306.42,1,126245.04,138869.54,14,I1,,,0,,X,X,X,F,1000000353,00010
100,4500000353,00020,,,2024-07-18,Material MAT00007,MAT00007,MAT00007,1000,P002,SL03,MG03,18.0,EA,EA,259.67,1,4674.06,5141.47,14,I1,,,0,,X,X,X,F,1000000353,00020
100,4500000354,00010,,,2024-09-12,Material MAT00019,MAT00019,MAT00019,1000,P001,SL03,MG01,353.0,EA,EA,434.05,1,153219.65,168541.62,14,I1,,,0,,X,X,X,F,1000000354,00010
100,4500000355,00010,,,2024-07-18,Material MAT00002,MAT00002,MAT00002,1000,P002,SL03,MG03,308.0,EA,EA,356.33,1,109749.64,120724.6,14,I1,,,0,,X,X,X,F,1000000355,00010
100,4500000356,00010,,,2024-05-07,Material MAT00003,MAT00003,MAT00003,1000,P001,SL03,MG04,38.0,EA,EA,374.27,1,14222.26,15644.49,14,I1,,,0,,X,X,X,F,1000000356,00010
100,4500000357,00010,,,2024-09-26,Material MAT00008,MAT00008,MAT00008,1000,P003,SL02,MG02,230.0,EA,EA,92.58,1,21293.4,23422.74,14,I1,,,0,,X,X,X,F,,
100,4500000358,00010,,,2024-06-10,Material MAT00010,MAT00010,MAT00010,1000,P001,SL03,MG03,114.0,EA,EA,371.63,1,42365.82,46602.4,14,I1,,,0,,X,X,X,F,1000000358,00010
100,4500000359,00010,,,2024-07-03,Material MAT00013,MAT00013,MAT00013,1000,P002,SL03,MG04,107.0,EA,EA,269.26,1,28810.82,31691.9,14,I1,,,0,,X,X,X,F,,
100,4500000360,00010,,,2024-08-18,Material MAT00015,MAT00015,MAT00015,1000,P003,SL02,MG02,376.0,EA,EA,12.85,1,4831.6,5314.76,14,I1,,,0,,X,X,X,F,1000000360,00010
100,4500000361,00010,,,2024-09-21,Material MAT00016,MAT00016,MAT00016,1000,P002,SL01,MG02,72.0,EA,EA,378.03,1,27218.16,29939.98,14,I1,,,0,,X,X,X,F,1000000361,00010
100,4500000362,00010,,,2024-09-09,Material MAT00014,MAT00014,MAT00014,1000,P002,SL03,MG03,50.0,EA,EA,220.19,1,11009.5,12110.45,14,I1,,,0,,X,X,X,F,1000000362,00010
100,4500000362,00020,,,2024-09-09,Material MAT00012,MAT00012,MAT00012,1000,P002,SL03,MG02,147.0,EA,EA,248.33,1,36504.51,40154.96,14,I1,,,0,,X,X,X,F,1000000362,00020
100,4500000363,00010,,,2024-07-21,Material MAT00002,MAT00002,MAT00002,1000,P003,SL01,MG04,353.0,EA,EA,490.26,1,173061.78,190367.96,14,I1,,,0,,X,X,X,F,1000000363,00010
100,4500000364,00010,,,2024-01-06,Material MAT00002,MAT00002,MAT00002,1000,P002,SL01,MG04,168.0,EA,EA,149.81,1,25168.08,27684.89,14,I1,,,0,,X,X,X,F,1000000364,00010
100,4500000365,00010,,,2024-10-06,Material MAT00019,MAT00019,MAT00019,1000,P002,SL02,MG02,329.0,EA,EA,112.92,1,37150.68,40865.75,14,I1,,,0,,X,X,X,F,1000000365,00010
100,4500000365,00020,,,2024-10-06,Material MAT00009,MAT00009,MAT00009,1000,P002,SL02,MG04,126.0,EA,EA,127.58,1,16075.08,17682.59,14,I1,,,0,,X,X,X,F,1000000365,00020
100,4500000366,00010,,,2024-03-04,Material MAT00021,MAT00021,MAT00021,1000,P002,SL02,MG02,267.0,EA,EA,476.7,1,127278.9,140006.79,14,I1,,,0,,X,X,X,F,,
100,4500000367,00010,,,2024-08-23,Material MAT00006,MAT00006,MAT00006,1000,P003,SL03,MG02,286.0,EA,EA,201.22,1,57548.92,63303.81,14,I1,,,0,,X,X,X,F,1000000367,00010
100,4500000368,00010,,,2024-03-07,Material MAT00018,MAT00018,MAT00018,1000,P002,SL03,MG02,271.0,EA,EA,153.0,1,41463.0,45609.3,14,I1,,,0,,X,X,X,F,1000000368,00010
100,4500000369,00010,,,2024-06-06,Material MAT00014,MAT00014,MAT00014,1000,P002,SL03,MG02,410.0,EA,EA,413.73,1,169629.3,186592.23,14,I1,,,0,,X,X,X,F,1000000369,00010
100,4500000370,00010,,,2024-07-13,Material MAT00014,MAT00014,MAT00014,1000,P001,SL02,MG06,253.0,EA,EA,235.1,1,59480.3,65428.33,14,I1,,,0,,X,X,X,F,1000000370,00010
100,4500000370,00020,,,2024-07-13,Material MAT00004,MAT00004,MAT00004,1000,P001,SL02,MG02,19.0,EA,EA,38.1,1,723.9,796.29,14,I1,,,0,,X,X,X,F,1000000370,00020
100,4500000371,00010,,,2024-03-04,Material MAT00001,MAT00001,MAT00001,1000,P002,SL01,MG02,357.0,EA,EA,109.14,1,38962.98,42859.28,14,I1,,,0,,X,X,X,F,1000000371,00010
100,4500000372,00010,,,2024-09-29,Material MAT00004,MAT00004,MAT00004,1000,P001,SL03,MG02,11.0,EA,EA,119.91,1,1319.01,1450.91,14,I1,,,0,,X,X,X,F,1000000372,00010
100,4500000372,00020,,,2024-09-29,Material MAT00004,MAT00004,MAT00004,1000,P001,SL03,MG03,25.0,EA,EA,382.78,1,9569.5,10526.45,14,I1,,,0,,X,X,X,F,1000000372,00020
100,4500000373,00010,,,2024-06-04,Material MAT00022,MAT00022,MAT00022,1000,P003,SL02,MG03,143.0,EA,EA,254.63,1,36412.09,40053.3,14,I1,,,0,,X,X,X,F,,
100,4500000373,00020,,,2024-06-04,Material MAT00013,MAT00013,MAT00013,1000,P003,SL02,MG01,195.0,EA,EA,327.71,1,63903.45,70293.79,14,I1,,,0,,X,X,X,F,,
100,4500000374,00010,,,2024-06-25,Material MAT00020,MAT00020,MAT00020,1000,P002,SL02,MG04,198.0,EA,EA,279.18,1,55277.64,60805.4,14,I1,,,0,,X,X,X,F,1000000374,00010
100,4500000375,00010,,,2024-02-07,Material MAT00004,MAT00004,MAT00004,1000,P003,SL02,MG04,426.0,EA,EA,391.54,1,166796.04,183475.64,14,I1,,,0,,X,X,X,F,1000000375,00010
100,4500000376,00010,,,2024-08-12,Material MAT00023,MAT00023,MAT00023,1000,P002,SL03,MG01,62.0,EA,EA,294.99,1,18289.38,20118.32,14,I1,,,0,,X,X,X,F,1000000376,00010
100,4500000377,00010,,,2024-06-02,Material MAT00017,MAT00017,MAT00017,1000,P002,SL03,MG03,228.0,EA,EA,325.98,1,74323.44,81755.78,14,I1,,,0,,X,X,X,F,,
100,4500000378,00010,,,2024-09-20,Material MAT00019,MAT00019,MAT00019,1000,P003,SL03,MG02,218.0,EA,EA,86.83,1,18928.94,20821.83,14,I1,,,0,,X,X,X,F,1000000378,00010
100,4500000379,00010,,,2024-07-26,Material MAT00021,MAT00021,MAT00021,1000,P002,SL02,MG03,404.0,EA,EA,326.86,1,132051.44,145256.58,14,I1,,,0,,X,X,X,F,,
100,4500000380,00010,,,2024-04-23,Material MAT00007,MAT00007,MAT00007,1000,P003,SL01,MG01,142.0,EA,EA,488.56,1,69375.52,76313.07,14,I1,,,0,,X,X,X,F,1000000380,00010
100,4500000381,00010,,,2024-02-26,Material MAT00023,MAT00023,MAT00023,1000,P003,SL02,MG05,257.0,EA,EA,256.07,1,65809.99,72390.99,14,I1,,,0,,X,X,X,F,1000000381,00010
100,4500000382,00010,,,2024-03-15,Material MAT00015,MAT00015,MAT00015,1000,P003,SL03,MG02,316.0,EA,EA,470.67,1,148731.72,163604.89,14,I1,,,0,,X,X,X,F,1000000382,00010
100,4500000383,00010,,,2024-06-01,Material MAT00003,MAT00003,MAT00003,1000,P001,SL02,MG04,54.0,EA,EA,97.8,1,5281.2,5809.32,14,I1,,,0,,X,X,X,F,1000000383,00010
100,4500000384,00010,,,2024-09-30,Material MAT00012,MAT00012,MAT00012,1000,P003,SL01,MG06,193.0,EA,EA,344.28,1,66446.04,73090.64,14,I1,,,0,,X,X,X,F,1000000384,00010
100,4500000385,00010,,,2024-08-31,Material MAT00015,MAT00015,MAT00015,1000,P001,SL02,MG02,369.0,EA,EA,459.56,1,169577.64,186535.4,14,I1,,,0,,X,X,X,F,1000000385,00010
100,4500000386,00010,,,2024-01-26,Material MAT00019,MAT00019,MAT00019,1000,P003,SL01,MG01,469.0,EA,EA,187.13,1,87763.97,96540.37,14,I1,,,0,,X,X,X,F,1000000386,00010
100,4500000386,00020,,,2024-01-26,Material MAT00007,MAT00007,MAT00007,1000,P003,SL01,MG04,21.0,EA,EA,350.77,1,7366.17,8102.79,14,I1,,,0,,X,X,X,F,1000000386,00020
100,4500000387,00010,,,2024-08-18,Material MAT00023,MAT00023,MAT00023,1000,P003,SL03,MG06,201.0,EA,EA,14.87,1,2988.87,3287.76,14,I1,,,0,,X,X,X,F,1000000387,00010
100,4500000388,00010,,,2024-01-04,Material MAT00017,MAT00017,MAT00017,1000,P003,SL02,MG02,323.0,EA,EA,293.4,1,94768.2,104245.02,14,I1,,,0,,X,X,X,F,,
100,4500000389,00010,,,2024-09-25,Material MAT00010,MAT00010,MAT00010,1000,P002,SL01,MG03,255.0,EA,EA,499.53,1,127380.15,140118.17,14,I1,,,0,,X,X,X,F,1000000389,00010
100,4500000390,00010,,,2024-08-12,Material MAT00022,MAT00022,MAT00022,1000,P002,SL02,MG01,470.0,EA,EA,453.88,1,213323.6,234655.96,14,I1,,,0,,X,X,X,F,,
100,4500000391,00010,,,2024-05-05,Material MAT00007,MAT00007,MAT00007,1000,P003,SL02,MG03,197.0,EA,EA,105.82,1,20846.54,22931.19,14,I1,,,0,,X,X,X,F,1000000391,00010
100,4500000392,00010,,,2024-01-22,Material MAT00014,MAT00014,MAT00014,1000,P003,SL01,MG02,397.0,EA,EA,421.98,1,167526.06,184278.67,14,I1,,,0,,X,X,X,F,1000000392,00010
100,4500000393,00010,,,2024-06-20,Material MAT00013,MAT00013,MAT00013,1000,P002,SL03,MG06,123.0,EA,EA,357.91,1,44022.93,48425.22,14,I1,,,0,,X,X,X,F,1000000393,00010
100,4500000394,00010,,,2024-07-08,Material MAT00021,MAT00021,MAT00021,1000,P003,SL01,MG03,450.0,EA,EA,155.49,1,69970.5,76967.55,14,I1,,,0,,X,X,X,F,1000000394,00010
100,4500000395,00010,,,2024-09-21,Material MAT00003,MAT00003,MAT00003,1000,P002,SL01,MG01,201.0,EA,EA,250.61,1,50372.61,55409.87,14,I1,,,0,,X,X,X,F,1000000395,00010
100,4500000396,00010,,,2024-07-01,Material MAT00004,MAT00004,MAT00004,1000,P001,SL03,MG02,304.0,EA,EA,12.46,1,3787.84,4166.62,14,I1,,,0,,X,X,X,F,1000000396,00010
100,4500000397,00010,,,2024-05-28,Material MAT00009,MAT00009,MAT00009,1000,P003,SL03,MG06,181.0,EA,EA,280.23,1,50721.63,55793.79,14,I1,,,0,,X,X,X,F,1000000397,00010
100,4500000398,00010,,,2024-04-25,Material MAT00006,MAT00006,MAT00006,1000,P003,SL03,MG05,443.0,EA,EA,217.63,1,96410.09,106051.1,14,I1,,,0,,X,X,X,F,1000000398,00010
100,4500000399,00010,,,2024-03-05,Material MAT00001,MAT00001,MAT00001,1000,P003,SL02,MG06,398.0,EA,EA,185.29,1,73745.42,81119.96,14,I1,,,0,,X,X,X,F,1000000399,00010
100,4500000400,00010,,,2024-06-03,Material MAT00013,MAT00013,MAT00013,1000,P002,SL01,MG06,117.0,EA,EA,284.87,1,33329.79,36662.77,14,I1,,,0,,X,X,X,F,1000000400,00010
100,4500000401,00010,,,2024-06-25,Material MAT00020,MAT00020,MAT00020,1000,P001,SL02,MG02,292.0,EA,EA,149.67,1,43703.64,48074.0,14,I1,,,0,,X,X,X,F,1000000401,00010
100,4500000401,00020,,,2024-06-25,Material MAT00013,MAT00013,MAT00013,1000,P001,SL02,MG03,86.0,EA,EA,127.39,1,10955.54,12051.09,14,I1,,,0,,X,X,X,F,1000000401,00020
100,4500000402,00010,,,2024-04-29,Material MAT00001,MAT00001,MAT00001,1000,P001,SL02,MG02,62.0,EA,EA,168.2,1,10428.4,11471.24,14,I1,,,0,,X,X,X,F,1000000402,00010
100,4500000403,00010,,,2024-08-28,Material MAT00005,MAT00005,MAT00005,1000,P002,SL02,MG06,432.0,EA,EA,378.99,1,163723.68,180096.05,14,I1,,,0,,X,X,X,F,1000000403,00010
100,4500000404,00010,,,2024-05-14,Material MAT00012,MAT00012,MAT00012,1000,P002,SL02,MG01,429.0,EA,EA,350.53,1,150377.37,165415.11,14,I1,,,0,,X,X,X,F,1000000404,00010
100,4500000405,00010,,,2024-08-30,Material MAT00023,MAT00023,MAT00023,1000,P003,SL02,MG04,257.0,EA,EA,457.92,1,117685.44,129453.98,14,I1,,,0,,X,X,X,F,1000000405,00010
100,4500000406,00010,,,2024-08-29,Material MAT00001,MAT00001,MAT00001,1000,P003,SL01,MG01,243.0,EA,EA,270.13,1,65641.59,72205.75,14,I1,,,0,,X,X,X,F,1000000406,00010
100,4500000407,00010,,,2024-07-24,Material MAT00021,MAT00021,MAT00021,1000,P002,SL01,MG05,154.0,EA,EA,207.32,1,31927.28,35120.01,14,I1,,,0,,X,X,X,F,1000000407,00010
100,4500000408,00010,,,2024-08-03,Material MAT00008,MAT00008,MAT00008,1000,P003,SL01,MG02,118.0,EA,EA,413.79,1,48827.22,53709.94,14,I1,,,0,,X,X,X,F,1000000408,00010
100,4500000409,00010,,,2024-05-08,Material MAT00023,MAT00023,MAT00023,1000,P002,SL03,MG06,44.0,EA,EA,101.8,1,4479.2,4927.12,14,I1,,,0,,X,X,X,F,1000000409,00010
100,4500000409,00020,,,2024-05-08,Material MAT00013,MAT00013,MAT00013,1000,P002,SL03,MG04,171.0,EA,EA,241.66,1,41323.86,45456.25,14,I1,,,0,,X,X,X,F,1000000409,00020
100,4500000410,00010,,,2024-02-23,Material MAT00005,MAT00005,MAT00005,1000,P003,SL03,MG06,371.0,EA,EA,231.78,1,85990.38,94589.42,14,I1,,,0,,X,X,X,F,1000000410,00010
100,4500000411,00010,,,2024-10-02,Material MAT00022,MAT00022,MAT00022,1000,P002,SL01,MG03,82.0,EA,EA,211.06,1,17306.92,19037.61,14,I1,,,0,,X,X,X,F,1000000411,00010
100,4500000412,00010,,,2024-03-31,Material MAT00017,MAT00017,MAT00017,1000,P002,SL03,MG03,299.0,EA,EA,473.18,1,141480.82,155628.9,14,I1,,,0,,X,X,X,F,,
100,4500000413,00010,,,2024-03-18,Material MAT00015,MAT00015,MAT00015,1000,P002,SL03,MG01,336.0,EA,EA,158.79,1,53353.44,58688.78,14,I1,,,0,,X,X,X,F,,
100,4500000413,00020,,,2024-03-18,Material MAT00001,MAT00001,MAT00001,1000,P002,SL03,MG03,100.0,EA,EA,11.99,1,1199.0,1318.9,14,I1,,,0,,X,X,X,F,,
100,4500000414,00010,,,2024-04-09,Material MAT00005,MAT00005,MAT00005,1000,P001,SL01,MG02,117.0,EA,EA,241.86,1,28297.62,31127.38,14,I1,,,0,,X,X,X,F,,
100,4500000414,00020,,,2024-04-09,Material MAT00007,MAT00007,MAT00007,1000,P001,SL01,MG05,137.0,EA,EA,135.77,1,18600.49,20460.54,14,I1,,,0,,X,X,X,F,,
100,4500000415,00010,,,2024-02-25,Material MAT00014,MAT00014,MAT00014,1000,P003,SL01,MG03,350.0,EA,EA,256.87,1,89904.5,98894.95,14,I1,,,0,,X,X,X,F,1000000415,00010
100,4500000416,00010,,,2024-09-26,Material MAT00019,MAT00019,MAT00019,1000,P003,SL02,MG04,276.0,EA,EA,287.13,1,79247.88,87172.67,14,I1,,,0,,X,X,X,F,1000000416,00010
100,4500000417,00010,,,2024-09-13,Material MAT00010,MAT00010,MAT00010,1000,P002,SL03,MG05,40.0,EA,EA,372.83,1,14913.2,16404.52,14,I1,,,0,,X,X,X,F,1000000417,00010
100,4500000418,00010,,,2024-02-09,Material MAT00004,MAT00004,MAT00004,1000,P003,SL03,MG01,441.0,EA,EA,264.71,1,116737.11,128410.82,14,I1,,,0,,X,X,X,F,1000000418,00010
100,4500000419,00010,,,2024-03-12,Material MAT00022,MAT00022,MAT00022,1000,P002,SL03,MG05,21.0,EA,EA,79.43,1,1668.03,1834.83,14,I1,,,0,,X,X,X,F,1000000419,00010
100,4500000420,00010,,,2024-08-12,Material MAT00015,MAT00015,MAT00015,1000,P002,SL02,MG05,24.0,EA,EA,233.97,1,5615.28,6176.81,14,I1,,,0,,X,X,X,F,1000000420,00010
100,4500000421,00010,,,2024-10-03,Material MAT00012,MAT00012,MAT00012,1000,P003,SL03,MG03,96.0,EA,EA,84.19,1,8082.24,8890.46,14,I1,,,0,,X,X,X,F,1000000421,00010
100,4500000421,00020,,,2024-10-03,Material MAT00012,MAT00012,MAT00012,1000,P003,SL03,MG05,186.0,EA,EA,312.41,1,58108.26,63919.09,14,I1,,,0,,X,X,X,F,1000000421,00020
100,4500000422,00010,,,2024-09-07,Material MAT00022,MAT00022,MAT00022,1000,P003,SL01,MG02,406.0,EA,EA,369.0,1,149814.0,164795.4,14,I1,,,0,,X,X,X,F,1000000422,00010
100,4500000423,00010,,,2024-03-19,Material MAT00013,MAT00013,MAT00013,1000,P001,SL03,MG02,108.0,EA,EA,133.72,1,14441.76,15885.94,14,I1,,,0,,X,X,X,F,1000000423,00010
100,4500000424,00010,,,2024-02-13,Material MAT00019,MAT00019,MAT00019,1000,P001,SL02,MG02,368.0,EA,EA,456.38,1,167947.84,184742.62,14,I1,,,0,,X,X,X,F,1000000424,00010
100,4500000425,00010,,,2024-06-06,Material MAT00017,MAT00017,MAT00017,1000,P003,SL01,MG02,123.0,EA,EA,304.73,1,37481.79,41229.97,14,I1,,,0,,X,X,X,F,1000000425,00010
100,4500000426,00010,,,2024-02-08,Material MAT00013,MAT00013,MAT00013,1000,P003,SL01,MG01,296.0,EA,EA,469.09,1,138850.64,152735.7,14,I1,,,0,,X,X,X,F,1000000426,00010
100,4500000427,00010,,,2024-01-26,Material MAT00003,MAT00003,MAT00003,1000,P001,SL01,MG02,303.0,EA,EA,310.09,1,93957.27,103353.0,14,I1,,,0,,X,X,X,F,1000000427,00010
100,4500000428,00010,,,2024-07-23,Material MAT00007,MAT00007,MAT00007,1000,P001,SL01,MG06,19.0,EA,EA,246.26,1,4678.94,5146.83,14,I1,,,0,,X,X,X,F,1000000428,00010
100,4500000429,00010,,,2024-05-03,Material MAT00008,MAT00008,MAT00008,1000,P002,SL02,MG01,121.0,EA,EA,376.26,1,45527.46,50080.21,14,I1,,,0,,X,X,X,F,1000000429,00010
100,4500000429,00020,,,2024-05-03,Material MAT00011,MAT00011,MAT00011,1000,P002,SL02,MG02,179.0,EA,EA,399.25,1,71465.75,78612.33,14,I1,,,0,,X,X,X,F,1000000429,00020
100,4500000430,00010,,,2024-06-10,Material MAT00023,MAT00023,MAT00023,1000,P002,SL01,MG06,436.0,EA,EA,129.66,1,56531.76,62184.94,14,I1,,,0,,X,X,X,F,1000000430,00010
100,4500000431,00010,,,2024-03-18,Material MAT00012,MAT00012,MAT00012,1000,P003,SL01,MG04,226.0,EA,EA,384.45,1,86885.7,95574.27,14,I1,,,0,,X,X,X,F,1000000431,00010
100,4500000432,00010,,,2024-04-23,Material MAT00008,MAT00008,MAT00008,1000,P002,SL02,MG05,221.0,EA,EA,35.61,1,7869.81,8656.79,14,I1,,,0,,X,X,X,F,1000000432,00010
100,4500000433,00010,,,2024-07-18,Material MAT00004,MAT00004,MAT00004,1000,P003,SL03,MG02,218.0,EA,EA,362.42,1,79007.56,86908.32,14,I1,,,0,,X,X,X,F,,
100,4500000434,00010,,,2024-05-27,Material MAT00012,MAT00012,MAT00012,1000,P001,SL03,MG03,330.0,EA,EA,388.07,1,128063.1,140869.41,14,I1,,,0,,X,X,X,F,1000000434,00010
100,4500000435,00010,,,2024-06-14,Material MAT00020,MAT00020,MAT00020,1000,P003,SL01,MG02,136.0,EA,EA,395.5,1,53788.0,59166.8,14,I1,,,0,,X,X,X,F,1000000435,00010
100,4500000435,00020,,,2024-06-14,Material MAT00008,MAT00008,MAT00008,1000,P003,SL01,MG06,118.0,EA,EA,26.36,1,3110.48,3421.53,14,I1,,,0,,X,X,X,F,1000000435,00020
100,4500000436,00010,,,2024-02-15,Material MAT00017,MAT00017,MAT00017,1000,P003,SL02,MG06,289.0,EA,EA,416.28,1,120304.92,132335.41,14,I1,,,0,,X,X,X,F,1000000436,00010
100,4500000437,00010,,,2024-01-30,Material MAT00012,MAT00012,MAT00012,1000,P003,SL01,MG02,23.0,EA,EA,308.43,1,7093.89,7803.28,14,I1,,,0,,X,X,X,F,1000000437,00010
100,4500000438,00010,,,2024-03-14,Material MAT00018,MAT00018,MAT00018,1000,P003,SL03,MG03,35.0,EA,EA,241.44,1,8450.4,9295.44,14,I1,,,0,,X,X,X,F,1000000438,00010
100,4500000439,00010,,,2024-02-17,Material MAT00012,MAT00012,MAT00012,1000,P002,SL03,MG04,47.0,EA,EA,187.53,1,8813.91,9695.3,14,I1,,,0,,X,X,X,F,1000000439,00010
100,4500000440,00010,,,2024-08-05,Material MAT00003,MAT00003,MAT00003,1000,P002,SL02,MG01,292.0,EA,EA,319.99,1,93437.08,102780.79,14,I1,,,0,,X,X,X,F,1000000440,00010
100,4500000440,00020,,,2024-08-05,Material MAT00003,MAT00003,MAT00003,1000,P002,SL02,MG05,198.0,EA,EA,61.63,1,12202.74,13423.01,14,I1,,,0,,X,X,X,F,1000000440,00020
