MANDT,VBELN,ERDAT,ERZET,ERNAM,ANGDT,BNDDT,AUDAT,VBTYP,AUART,AUGRU,NETWR,WAERK,VKORG,VTWEG,SPART,VKGRP,VKBUR,KNUMV,VDATU,KUNNR,LIFSK,FAKSK,BUKRS_VF,AEDAT,BSTNK,BSTDK,VSART,OBJNR,KKBER,VSBED
100,1000000326,2024-08-05,08:00:00,SALEUSER3,,,2024-08-05,C,OR,,535.24,USD,1000,10,0,100,1000,5700000326,2024-08-27,C00009,,,1000,2024-08-05,CUST-PO-000326,2024-08-05,1,OR1000000326      ,2000,3.0
100,1000000327,2024-05-04,08:00:00,SALEUSER2,,,2024-05-04,C,OR,,223657.02,USD,1000,10,0,100,1000,5700000327,2024-06-02,C00004,2.0,,1000,2024-05-04,CUST-PO-000327,2024-05-04,1,OR1000000327      ,3000,3.0
100,1000000328,2024-03-03,08:00:00,SALEUSER1,,,2024-03-03,C,OR,,12274.9,USD,1000,10,0,100,1000,5700000328,2024-03-17,C00012,,,1000,2024-03-03,CUST-PO-000328,2024-03-03,1,OR1000000328      ,3000,1.0
100,1000000329,2024-05-06,08:00:00,SALEUSER2,,,2024-05-06,C,OR,,29122.2,USD,1000,10,0,100,1000,5700000329,2024-06-01,C00013,,,1000,2024-05-06,CUST-PO-000329,2024-05-06,1,OR1000000329      ,1000,1.0
100,1000000330,2024-09-14,08:00:00,SALEUSER1,,,2024-09-14,C,ZOR,,329716.96,USD,1000,10,0,100,1000,5700000330,2024-10-08,C00011,,,1000,2024-09-14,CUST-PO-000330,2024-09-14,1,OR1000000330      ,3000,
100,1000000331,2024-04-14,08:00:00,SALEUSER3,,,2024-04-14,C,OR,,49368.0,USD,1000,10,0,100,1000,5700000331,2024-05-08,C00007,,,1000,2024-04-14,CUST-PO-000331,2024-04-14,1,OR1000000331      ,2000,3.0
100,1000000332,2024-03-19,08:00:00,SALEUSER3,,,2024-03-19,C,ZOR,,168376.32,USD,1000,10,0,100,1000,5700000332,2024-03-31,C00013,,,1000,2024-03-19,CUST-PO-000332,2024-03-19,1,OR1000000332      ,2000,2.0
100,1000000333,2024-07-29,08:00:00,SALEUSER3,,,2024-07-29,C,ZOR,,64307.78,USD,1000,10,0,100,1000,5700000333,2024-08-13,C00012,,,1000,2024-07-29,CUST-PO-000333,2024-07-29,1,OR1000000333      ,2000,2.0
100,1000000334,2024-06-09,08:00:00,SALEUSER1,,,2024-06-09,C,OR,,9326.97,USD,1000,10,0,100,1000,5700000334,2024-07-01,C00012,,,1000,2024-06-09,CUST-PO-000334,2024-06-09,1,OR1000000334      ,3000,3.0
100,1000000335,2024-09-26,08:00:00,SALEUSER1,,,2024-09-26,C,OR,,154015.08,USD,1000,10,0,100,1000,5700000335,2024-10-17,C00006,,,1000,2024-09-26,CUST-PO-000335,2024-09-26,1,OR1000000335      ,1000,2.0
100,1000000336,2024-02-07,08:00:00,SALEUSER3,,,2024-02-07,C,FO,,294654.75,USD,1000,10,0,100,1000,5700000336,2024-02-21,C00003,,,1000,2024-02-07,CUST-PO-000336,2024-02-07,1,OR1000000336      ,2000,4.0
100,1000000337,2024-03-09,08:00:00,SALEUSER3,,,2024-03-09,C,OR,,4101.34,USD,1000,10,0,100,1000,5700000337,2024-04-06,C00010,,,1000,2024-03-09,CUST-PO-000337,2024-03-09,1,OR1000000337      ,1000,3.0
100,1000000338,2024-06-16,08:00:00,SALEUSER3,,,2024-06-16,C,ZOR,,111648.67,USD,1000,10,0,100,1000,5700000338,2024-06-30,C00002,,,1000,2024-06-16,CUST-PO-000338,2024-06-16,1,OR1000000338      ,3000,2.0
100,1000000339,2024-09-09,08:00:00,SALEUSER1,,,2024-09-09,C,OR,,257027.9,USD,1000,10,0,100,1000,5700000339,2024-10-04,C00007,,,1000,2024-09-09,CUST-PO-000339,2024-09-09,1,OR1000000339      ,1000,4.0
100,1000000340,2024-04-15,08:00:00,SALEUSER2,,,2024-04-15,C,ZOR,,362084.94,USD,1000,10,0,100,1000,5700000340,2024-04-25,C00006,,,1000,2024-04-15,CUST-PO-000340,2024-04-15,1,OR1000000340      ,1000,
100,1000000341,2024-03-12,08:00:00,SALEUSER2,,,2024-03-12,C,OR,,282581.31,USD,1000,10,0,100,1000,5700000341,2024-03-29,C00012,,,1000,2024-03-12,CUST-PO-000341,2024-03-12,1,OR1000000341      ,1000,2.0
100,1000000342,2024-05-02,08:00:00,SALEUSER1,,,2024-05-02,C,OR,,50309.62,USD,1000,10,0,100,1000,5700000342,2024-05-22,C00002,,,1000,2024-05-02,CUST-PO-000342,2024-05-02,1,OR1000000342      ,1000,2.0
100,1000000343,2024-01-11,08:00:00,SALEUSER2,,,2024-01-11,C,OR,,17053.75,USD,1000,10,0,100,1000,5700000343,2024-01-22,C00010,,,1000,2024-01-11,CUST-PO-000343,2024-01-11,1,OR1000000343      ,2000,2.0
100,1000000344,2024-02-04,08:00:00,SALEUSER1,,,2024-02-04,C,OR,,96770.24,USD,1000,10,0,100,1000,5700000344,2024-03-04,C00012,,,1000,2024-02-04,CUST-PO-000344,2024-02-04,1,OR1000000344      ,3000,1.0
100,1000000345,2024-02-24,08:00:00,SALEUSER2,,,2024-02-24,C,FO,,187746.64,USD,1000,10,0,100,1000,5700000345,2024-03-23,C00008,,,1000,2024-02-24,CUST-PO-000345,2024-02-24,1,OR1000000345      ,1000,
100,1000000346,2024-06-18,08:00:00,SALEUSER1,,,2024-06-18,C,FO,,300886.24,USD,1000,10,0,100,1000,5700000346,2024-07-15,C00010,,,1000,2024-06-18,CUST-PO-000346,2024-06-18,1,OR1000000346      ,2000,1.0
100,1000000347,2024-03-29,08:00:00,SALEUSER1,,,2024-03-29,C,FO,,175781.76,USD,1000,10,0,100,1000,5700000347,2024-04-07,C00002,,8.0,1000,2024-03-29,CUST-PO-000347,2024-03-29,1,OR1000000347      ,2000,3.0
100,1000000348,2024-05-02,08:00:00,SALEUSER3,,,2024-05-02,C,OR,,164617.87,USD,1000,10,0,100,1000,5700000348,2024-05-28,C00008,,,1000,2024-05-02,CUST-PO-000348,2024-05-02,1,OR1000000348      ,1000,2.0
100,1000000349,2024-05-25,08:00:00,SALEUSER1,,,2024-05-25,C,OR,,75863.12,USD,1000,10,0,100,1000,5700000349,2024-06-02,C00008,,,1000,2024-05-25,CUST-PO-000349,2024-05-25,1,OR1000000349      ,3000,
100,1000000350,2024-05-29,08:00:00,SALEUSER2,,,2024-05-29,C,FO,,76239.0,USD,1000,10,0,100,1000,5700000350,2024-06-21,C00015,2.0,,1000,2024-05-29,CUST-PO-000350,2024-05-29,1,OR1000000350      ,2000,1.0
100,1000000351,2024-05-17,08:00:00,SALEUSER3,,,2024-05-17,C,OR,,8055.45,USD,1000,10,0,100,1000,5700000351,2024-06-07,C00013,,,1000,2024-05-17,CUST-PO-000351,2024-05-17,1,OR1000000351      ,2000,4.0
100,1000000352,2024-02-17,08:00:00,SALEUSER2,,,2024-02-17,C,OR,,18281.4,USD,1000,10,0,100,1000,5700000352,2024-03-03,C00013,,,1000,2024-02-17,CUST-PO-000352,2024-02-17,1,OR1000000352      ,2000,1.0
100,1000000353,2024-04-22,08:00:00,SALEUSER3,,,2024-04-22,C,FO,,27955.07,USD,1000,10,0,100,1000,5700000353,2024-05-05,C00006,,,1000,2024-04-22,CUST-PO-000353,2024-04-22,1,OR1000000353      ,1000,3.0
100,1000000354,2024-08-15,08:00:00,SALEUSER3,,,2024-08-15,C,OR,,256066.65,USD,1000,10,0,100,1000,5700000354,2024-09-10,C00003,,,1000,2024-08-15,CUST-PO-000354,2024-08-15,1,OR1000000354      ,2000,3.0
100,1000000355,2024-05-10,08:00:00,SALEUSER2,,,2024-05-10,C,OR,,240858.86,USD,1000,10,0,100,1000,5700000355,2024-05-24,C00004,2.0,,1000,2024-05-10,CUST-PO-000355,2024-05-10,1,OR1000000355      ,2000,4.0
100,1000000356,2024-08-07,08:00:00,SALEUSER2,,,2024-08-07,C,FO,,113063.19,USD,1000,10,0,100,1000,5700000356,2024-08-20,C00014,,,1000,2024-08-07,CUST-PO-000356,2024-08-07,1,OR1000000356      ,1000,2.0
100,1000000357,2024-08-25,08:00:00,SALEUSER2,,,2024-08-25,C,ZOR,,14890.05,USD,1000,10,0,100,1000,5700000357,2024-09-12,C00012,,,1000,2024-08-25,CUST-PO-000357,2024-08-25,1,OR1000000357      ,2000,4.0
100,1000000358,2024-09-06,08:00:00,SALEUSER3,,,2024-09-06,C,OR,,195240.99,USD,1000,10,0,100,1000,5700000358,2024-10-05,C00009,,,1000,2024-09-06,CUST-PO-000358,2024-09-06,1,OR1000000358      ,1000,1.0
100,1000000359,2024-08-06,08:00:00,SALEUSER2,,,2024-08-06,C,ZOR,,300796.53,USD,1000,10,0,100,1000,5700000359,2024-08-31,C00012,,,1000,2024-08-06,CUST-PO-000359,2024-08-06,1,OR1000000359      ,1000,1.0
100,1000000360,2024-01-18,08:00:00,SALEUSER2,,,2024-01-18,C,OR,,214412.4,USD,1000,10,0,100,1000,5700000360,2024-01-30,C00015,,,1000,2024-01-18,CUST-PO-000360,2024-01-18,1,OR1000000360      ,2000,3.0
100,1000000361,2024-06-11,08:00:00,SALEUSER2,,,2024-06-11,C,OR,,254711.2,USD,1000,10,0,100,1000,5700000361,2024-07-03,C00013,,,1000,2024-06-11,CUST-PO-000361,2024-06-11,1,OR1000000361      ,1000,4.0
100,1000000362,2024-01-07,08:00:00,SALEUSER2,,,2024-01-07,C,OR,,67112.16,USD,1000,10,0,100,1000,5700000362,2024-01-18,C00010,,,1000,2024-01-07,CUST-PO-000362,2024-01-07,1,OR1000000362      ,2000,
100,1000000363,2024-04-05,08:00:00,SALEUSER1,,,2024-04-05,C,FO,,123944.36,USD,1000,10,0,100,1000,5700000363,2024-04-20,C00009,,,1000,2024-04-05,CUST-PO-000363,2024-04-05,1,OR1000000363      ,2000,1.0
100,1000000364,2024-08-30,08:00:00,SALEUSER3,,,2024-08-30,C,OR,,1998.72,USD,1000,10,0,100,1000,5700000364,2024-09-16,C00007,,,1000,2024-08-30,CUST-PO-000364,2024-08-30,1,OR1000000364      ,2000,1.0
100,1000000365,2024-08-06,08:00:00,SALEUSER2,,,2024-08-06,C,ZOR,,332395.42,USD,1000,10,0,100,1000,5700000365,2024-09-04,C00002,,,1000,2024-08-06,CUST-PO-000365,2024-08-06,1,OR1000000365      ,1000,3.0
100,1000000366,2024-04-27,08:00:00,SALEUSER1,,,2024-04-27,C,OR,,42166.7,USD,1000,10,0,100,1000,5700000366,2024-05-04,C00002,,,1000,2024-04-27,CUST-PO-000366,2024-04-27,1,OR1000000366      ,1000,1.0
100,1000000367,2024-06-03,08:00:00,SALEUSER3,,,2024-06-03,C,FO,,165627.84,USD,1000,10,0,100,1000,5700000367,2024-06-25,C00005,2.0,,1000,2024-06-03,CUST-PO-000367,2024-06-03,1,OR1000000367      ,2000,1.0
100,1000000368,2024-02-15,08:00:00,SALEUSER1,,,2024-02-15,C,ZOR,,236942.4,USD,1000,10,0,100,1000,5700000368,2024-03-04,C00007,,,1000,2024-02-15,CUST-PO-000368,2024-02-15,1,OR1000000368      ,2000,1.0
100,1000000369,2024-08-11,08:00:00,SALEUSER3,,,2024-08-11,C,OR,,89474.4,USD,1000,10,0,100,1000,5700000369,2024-09-07,C00011,,,1000,2024-08-11,CUST-PO-000369,2024-08-11,1,OR1000000369      ,3000,1.0
100,1000000370,2024-09-25,08:00:00,SALEUSER3,,,2024-09-25,C,FO,,32982.66,USD,1000,10,0,100,1000,5700000370,2024-10-16,C00004,,,1000,2024-09-25,CUST-PO-000370,2024-09-25,1,OR1000000370      ,2000,4.0
100,1000000371,2024-04-26,08:00:00,SALEUSER3,,,2024-04-26,C,FO,,37429.6,USD,1000,10,0,100,1000,5700000371,2024-05-10,C00002,,,1000,2024-04-26,CUST-PO-000371,2024-04-26,1,OR1000000371      ,2000,2.0
100,1000000372,2024-07-19,08:00:00,SALEUSER3,,,2024-07-19,C,OR,,34348.62,USD,1000,10,0,100,1000,5700000372,2024-07-28,C00003,,,1000,2024-07-19,CUST-PO-000372,2024-07-19,1,OR1000000372      ,2000,4.0
100,1000000373,2024-04-24,08:00:00,SALEUSER2,,,2024-04-24,C,FO,,29944.26,USD,1000,10,0,100,1000,5700000373,2024-05-24,C00004,,,1000,2024-04-24,CUST-PO-000373,2024-04-24,1,OR1000000373      ,3000,1.0
100,1000000374,2024-07-13,08:00:00,SALEUSER2,,,2024-07-13,C,OR,,277124.81,USD,1000,10,0,100,1000,5700000374,2024-08-11,C00012,,,1000,2024-07-13,CUST-PO-000374,2024-07-13,1,OR1000000374      ,2000,1.0
100,1000000375,2024-02-08,08:00:00,SALEUSER3,,,2024-02-08,C,OR,,374346.51,USD,1000,10,0,100,1000,5700000375,2024-03-04,C00003,,,1000,2024-02-08,CUST-PO-000375,2024-02-08,1,OR1000000375      ,2000,
100,1000000376,2024-02-04,08:00:00,SALEUSER3,,,2024-02-04,C,FO,,35131.86,USD,1000,10,0,100,1000,5700000376,2024-02-22,C00003,,,1000,2024-02-04,CUST-PO-000376,2024-02-04,1,OR1000000376      ,2000,1.0
100,1000000377,2024-07-06,08:00:00,SALEUSER2,,,2024-07-06,C,OR,,3651.46,USD,1000,10,0,100,1000,5700000377,2024-07-13,C00013,,,1000,2024-07-06,CUST-PO-000377,2024-07-06,1,OR1000000377      ,3000,2.0
100,1000000378,2024-03-25,08:00:00,SALEUSER3,,,2024-03-25,C,OR,,567884.22,USD,1000,10,0,100,1000,5700000378,2024-04-17,C00006,2.0,,1000,2024-03-25,CUST-PO-000378,2024-03-25,1,OR1000000378      ,2000,4.0
100,1000000379,2024-02-22,08:00:00,SALEUSER2,,,2024-02-22,C,ZOR,,82014.2,USD,1000,10,0,100,1000,5700000379,2024-03-14,C00014,,,1000,2024-02-22,CUST-PO-000379,2024-02-22,1,OR1000000379      ,3000,3.0
100,1000000380,2024-08-05,08:00:00,SALEUSER2,,,2024-08-05,C,OR,,57681.39,USD,1000,10,0,100,1000,5700000380,2024-08-12,C00005,,,1000,2024-08-05,CUST-PO-000380,2024-08-05,1,OR1000000380      ,2000,
100,1000000381,2024-09-23,08:00:00,SALEUSER1,,,2024-09-23,C,FO,,199405.44,USD,1000,10,0,100,1000,5700000381,2024-10-22,C00013,,,1000,2024-09-23,CUST-PO-000381,2024-09-23,1,OR1000000381      ,3000,
100,1000000382,2024-01-26,08:00:00,SALEUSER1,,,2024-01-26,C,FO,,25808.12,USD,1000,10,0,100,1000,5700000382,2024-02-02,C00005,2.0,,1000,2024-01-26,CUST-PO-000382,2024-01-26,1,OR1000000382      ,2000,2.0
100,1000000383,2024-08-25,08:00:00,SALEUSER1,,,2024-08-25,C,OR,,29971.64,USD,1000,10,0,100,1000,5700000383,2024-09-18,C00001,,,1000,2024-08-25,CUST-PO-000383,2024-08-25,1,OR1000000383      ,1000,3.0
100,1000000384,2024-05-28,08:00:00,SALEUSER2,,,2024-05-28,C,OR,,30326.4,USD,1000,10,0,100,1000,5700000384,2024-06-13,C00006,,,1000,2024-05-28,CUST-PO-000384,2024-05-28,1,OR1000000384      ,1000,4.0
100,1000000385,2024-01-24,08:00:00,SALEUSER3,,,2024-01-24,C,ZOR,,139116.33,USD,1000,10,0,100,1000,5700000385,2024-02-02,C00014,,,1000,2024-01-24,CUST-PO-000385,2024-01-24,1,OR1000000385      ,2000,3.0
100,1000000386,2024-07-06,08:00:00,SALEUSER1,,,2024-07-06,C,FO,,97385.37,USD,1000,10,0,100,1000,5700000386,2024-07-26,C00013,,,1000,2024-07-06,CUST-PO-000386,2024-07-06,1,OR1000000386      ,3000,
100,1000000387,2024-07-04,08:00:00,SALEUSER2,,,2024-07-04,C,OR,,272453.24,USD,1000,10,0,100,1000,5700000387,2024-07-31,C00015,,,1000,2024-07-04,CUST-PO-000387,2024-07-04,1,OR1000000387      ,2000,4.0
100,1000000388,2024-03-14,08:00:00,SALEUSER1,,,2024-03-14,C,FO,,13880.52,USD,1000,10,0,100,1000,5700000388,2024-03-21,C00004,,,1000,2024-03-14,CUST-PO-000388,2024-03-14,1,OR1000000388      ,3000,
100,1000000389,2024-09-26,08:00:00,SALEUSER3,,,2024-09-26,C,OR,,346065.26,USD,1000,10,0,100,1000,5700000389,2024-10-11,C00004,,,1000,2024-09-26,CUST-PO-000389,2024-09-26,1,OR1000000389      ,2000,2.0
100,1000000390,2024-04-01,08:00:00,SALEUSER3,,,2024-04-01,C,FO,,628.1,USD,1000,10,0,100,1000,5700000390,2024-04-29,C00011,,,1000,2024-04-01,CUST-PO-000390,2024-04-01,1,OR1000000390      ,1000,2.0
100,1000000391,2024-03-18,08:00:00,SALEUSER3,,,2024-03-18,C,OR,,144658.16,USD,1000,10,0,100,1000,5700000391,2024-04-09,C00011,2.0,,1000,2024-03-18,CUST-PO-000391,2024-03-18,1,OR1000000391      ,1000,3.0
100,1000000392,2024-06-16,08:00:00,SALEUSER1,,,2024-06-16,C,OR,,49355.25,USD,1000,10,0,100,1000,5700000392,2024-07-07,C00012,,,1000,2024-06-16,CUST-PO-000392,2024-06-16,1,OR1000000392      ,2000,3.0
100,1000000393,2024-04-07,08:00:00,SALEUSER3,,,2024-04-07,C,FO,,121054.94,USD,1000,10,0,100,1000,5700000393,2024-04-14,C00010,,,1000,2024-04-07,CUST-PO-000393,2024-04-07,1,OR1000000393      ,2000,
100,1000000394,2024-07-11,08:00:00,SALEUSER2,,,2024-07-11,C,OR,,54916.68,USD,1000,10,0,100,1000,5700000394,2024-08-01,C00002,,8.0,1000,2024-07-11,CUST-PO-000394,2024-07-11,1,OR1000000394      ,3000,
100,1000000395,2024-06-09,08:00:00,SALEUSER2,,,2024-06-09,C,OR,,301991.04,USD,1000,10,0,100,1000,5700000395,2024-07-08,C00014,,,1000,2024-06-09,CUST-PO-000395,2024-06-09,1,OR1000000395      ,1000,2.0
100,1000000396,2024-06-08,08:00:00,SALEUSER1,,,2024-06-08,C,ZOR,,47859.0,USD,1000,10,0,100,1000,5700000396,2024-07-07,C00003,,,1000,2024-06-08,CUST-PO-000396,2024-06-08,1,OR1000000396      ,2000,3.0
100,1000000397,2024-01-11,08:00:00,SALEUSER3,,,2024-01-11,C,FO,,293773.17,USD,1000,10,0,100,1000,5700000397,2024-01-25,C00014,,,1000,2024-01-11,CUST-PO-000397,2024-01-11,1,OR1000000397      ,1000,4.0
100,1000000398,2024-04-12,08:00:00,SALEUSER2,,,2024-04-12,C,OR,,6793.92,USD,1000,10,0,100,1000,5700000398,2024-04-27,C00005,2.0,,1000,2024-04-12,CUST-PO-000398,2024-04-12,1,OR1000000398      ,2000,1.0
100,1000000399,2024-04-08,08:00:00,SALEUSER3,,,2024-04-08,C,FO,,110880.7,USD,1000,10,0,100,1000,5700000399,2024-05-08,C00003,,,1000,2024-04-08,CUST-PO-000399,2024-04-08,1,OR1000000399      ,3000,
100,1000000400,2024-06-26,08:00:00,SALEUSER3,,,2024-06-26,C,FO,,10106.67,USD,1000,10,0,100,1000,5700000400,2024-07-14,C00014,,,1000,2024-06-26,CUST-PO-000400,2024-06-26,1,OR1000000400      ,1000,2.0
100,1000000401,2024-02-18,08:00:00,SALEUSER1,,,2024-02-18,C,ZOR,,96060.54,USD,1000,10,0,100,1000,5700000401,2024-03-12,C00003,,,1000,2024-02-18,CUST-PO-000401,2024-02-18,1,OR1000000401      ,3000,1.0
100,1000000402,2024-02-25,08:00:00,SALEUSER3,,,2024-02-25,C,OR,,63472.02,USD,1000,10,0,100,1000,5700000402,2024-03-18,C00009,,,1000,2024-02-25,CUST-PO-000402,2024-02-25,1,OR1000000402      ,2000,3.0
100,1000000403,2024-06-07,08:00:00,SALEUSER1,,,2024-06-07,C,OR,,1106.6,USD,1000,10,0,100,1000,5700000403,2024-06-17,C00012,2.0,,1000,2024-06-07,CUST-PO-000403,2024-06-07,1,OR1000000403      ,2000,
100,1000000404,2024-05-20,08:00:00,SALEUSER3,,,2024-05-20,C,ZOR,,44755.79,USD,1000,10,0,100,1000,5700000404,2024-06-08,C00015,,,1000,2024-05-20,CUST-PO-000404,2024-05-20,1,OR1000000404      ,2000,4.0
100,1000000405,2024-02-15,08:00:00,SALEUSER3,,,2024-02-15,C,OR,,52305.48,USD,1000,10,0,100,1000,5700000405,2024-03-13,C00005,,,1000,2024-02-15,CUST-PO-000405,2024-02-15,1,OR1000000405      ,3000,4.0
100,1000000406,2024-01-22,08:00:00,SALEUSER1,,,2024-01-22,C,OR,,335097.88,USD,1000,10,0,100,1000,5700000406,2024-01-30,C00004,,,1000,2024-01-22,CUST-PO-000406,2024-01-22,1,OR1000000406      ,2000,
100,1000000407,2024-04-02,08:00:00,SALEUSER3,,,2024-04-02,C,OR,,140098.96,USD,1000,10,0,100,1000,5700000407,2024-04-10,C00003,,,1000,2024-04-02,CUST-PO-000407,2024-04-02,1,OR1000000407      ,1000,1.0
100,1000000408,2024-01-30,08:00:00,SALEUSER2,,,2024-01-30,C,FO,,8903.7,USD,1000,10,0,100,1000,5700000408,2024-02-12,C00005,,8.0,1000,2024-01-30,CUST-PO-000408,2024-01-30,1,OR1000000408      ,1000,3.0
100,1000000409,2024-03-15,08:00:00,SALEUSER2,,,2024-03-15,C,ZOR,,24293.94,USD,1000,10,0,100,1000,5700000409,2024-04-09,C00013,,,1000,2024-03-15,CUST-PO-000409,2024-03-15,1,OR1000000409      ,3000,4.0
100,1000000410,2024-02-11,08:00:00,SALEUSER1,,,2024-02-11,C,OR,,56223.72,USD,1000,10,0,100,1000,5700000410,2024-02-23,C00007,,,1000,2024-02-11,CUST-PO-000410,2024-02-11,1,OR1000000410      ,1000,2.0
100,1000000411,2024-01-28,08:00:00,SALEUSER3,,,2024-01-28,C,ZOR,,16857.0,USD,1000,10,0,100,1000,5700000411,2024-02-23,C00012,,,1000,2024-01-28,CUST-PO-000411,2024-01-28,1,OR1000000411      ,2000,
100,1000000412,2024-03-06,08:00:00,SALEUSER1,,,2024-03-06,C,OR,,378685.24,USD,1000,10,0,100,1000,5700000412,2024-03-31,C00013,,,1000,2024-03-06,CUST-PO-000412,2024-03-06,1,OR1000000412      ,1000,4.0
100,1000000413,2024-08-27,08:00:00,SALEUSER2,,,2024-08-27,C,FO,,162393.52,USD,1000,10,0,100,1000,5700000413,2024-09-16,C00003,,,1000,2024-08-27,CUST-PO-000413,2024-08-27,1,OR1000000413      ,2000,4.0
100,1000000414,2024-05-05,08:00:00,SALEUSER2,,,2024-05-05,C,OR,,180303.28,USD,1000,10,0,100,1000,5700000414,2024-05-27,C00001,,,1000,2024-05-05,CUST-PO-000414,2024-05-05,1,OR1000000414      ,2000,3.0
100,1000000415,2024-04-17,08:00:00,SALEUSER3,,,2024-04-17,C,OR,,80317.44,USD,1000,10,0,100,1000,5700000415,2024-04-24,C00010,,,1000,2024-04-17,CUST-PO-000415,2024-04-17,1,OR1000000415      ,3000,2.0
100,1000000416,2024-01-21,08:00:00,SALEUSER2,,,2024-01-21,C,OR,,52523.24,USD,1000,10,0,100,1000,5700000416,2024-02-16,C00013,,,1000,2024-01-21,CUST-PO-000416,2024-01-21,1,OR1000000416      ,2000,2.0
100,1000000417,2024-05-29,08:00:00,SALEUSER3,,,2024-05-29,C,OR,,1136.06,USD,1000,10,0,100,1000,5700000417,2024-06-17,C00012,,,1000,2024-05-29,CUST-PO-000417,2024-05-29,1,OR1000000417      ,1000,1.0
100,1000000418,2024-06-21,08:00:00,SALEUSER1,,,2024-06-21,C,ZOR,,11488.08,USD,1000,10,0,100,1000,5700000418,2024-07-09,C00009,,,1000,2024-06-21,CUST-PO-000418,2024-06-21,1,OR1000000418      ,3000,2.0
100,1000000419,2024-01-28,08:00:00,SALEUSER2,,,2024-01-28,C,OR,,48275.98,USD,1000,10,0,100,1000,5700000419,2024-02-20,C00007,2.0,,1000,2024-01-28,CUST-PO-000419,2024-01-28,1,OR1000000419      ,1000,1.0
100,1000000420,2024-09-16,08:00:00,SALEUSER1,,,2024-09-16,C,ZOR,,100383.59,USD,1000,10,0,100,1000,5700000420,2024-09-26,C00003,,,1000,2024-09-16,CUST-PO-000420,2024-09-16,1,OR1000000420      ,3000,4.0
100,1000000421,2024-04-06,08:00:00,SALEUSER3,,,2024-04-06,C,FO,,199553.96,USD,1000,10,0,100,1000,5700000421,2024-05-02,C00005,,8.0,1000,2024-04-06,CUST-PO-000421,2024-04-06,1,OR1000000421      ,2000,2.0
100,1000000422,2024-01-28,08:00:00,SALEUSER2,,,2024-01-28,C,OR,,138600.0,USD,1000,10,0,100,1000,5700000422,2024-02-25,C00010,2.0,,1000,2024-01-28,CUST-PO-000422,2024-01-28,1,OR1000000422      ,3000,4.0
100,1000000423,2024-01-30,08:00:00,SALEUSER1,,,2024-01-30,C,OR,,137530.96,USD,1000,10,0,100,1000,5700000423,2024-02-20,C00012,,,1000,2024-01-30,CUST-PO-000423,2024-01-30,1,OR1000000423      ,1000,4.0
100,1000000424,2024-03-19,08:00:00,SALEUSER1,,,2024-03-19,C,OR,,94672.65,USD,1000,10,0,100,1000,5700000424,2024-04-12,C00005,,,1000,2024-03-19,CUST-PO-000424,2024-03-19,1,OR1000000424      ,3000,3.0
100,1000000425,2024-09-19,08:00:00,SALEUSER3,,,2024-09-19,C,OR,,207255.99,USD,1000,10,0,100,1000,5700000425,2024-10-08,C00006,,,1000,2024-09-19,CUST-PO-000425,2024-09-19,1,OR1000000425      ,2000,2.0
100,1000000426,2024-01-18,08:00:00,SALEUSER1,,,2024-01-18,C,OR,,57156.56,USD,1000,10,0,100,1000,5700000426,2024-01-31,C00010,,8.0,1000,2024-01-18,CUST-PO-000426,2024-01-18,1,OR1000000426      ,3000,
100,1000000427,2024-08-30,08:00:00,SALEUSER3,,,2024-08-30,C,ZOR,,181154.66,USD,1000,10,0,100,1000,5700000427,2024-09-15,C00013,,,1000,2024-08-30,CUST-PO-000427,2024-08-30,1,OR1000000427      ,1000,2.0
100,1000000428,2024-03-08,08:00:00,SALEUSER1,,,2024-03-08,C,OR,,294300.68,USD,1000,10,0,100,1000,5700000428,2024-03-27,C00006,,,1000,2024-03-08,CUST-PO-000428,2024-03-08,1,OR1000000428      ,2000,3.0
100,1000000429,2024-09-13,08:00:00,SALEUSER2,,,2024-09-13,C,OR,,14950.8,USD,1000,10,0,100,1000,5700000429,2024-10-07,C00013,,,1000,2024-09-13,CUST-PO-000429,2024-09-13,1,OR1000000429      ,3000,4.0
100,1000000430,2024-04-11,08:00:00,SALEUSER2,,,2024-04-11,C,OR,,287979.15,USD,1000,10,0,100,1000,5700000430,2024-05-11,C00008,,,1000,2024-04-11,CUST-PO-000430,2024-04-11,1,OR1000000430      ,2000,
100,1000000431,2024-03-23,08:00:00,SALEUSER1,,,2024-03-23,C,OR,,314130.32,USD,1000,10,0,100,1000,5700000431,2024-04-11,C00013,,,1000,2024-03-23,CUST-PO-000431,2024-03-23,1,OR1000000431      ,1000,3.0
100,1000000432,2024-07-29,08:00:00,SALEUSER3,,,2024-07-29,C,OR,,105303.35,USD,1000,10,0,100,1000,5700000432,2024-08-26,C00005,,,1000,2024-07-29,CUST-PO-000432,2024-07-29,1,OR1000000432      ,1000,3.0
100,1000000433,2024-08-13,08:00:00,SALEUSER2,,,2024-08-13,C,OR,,81090.24,USD,1000,10,0,100,1000,5700000433,2024-09-05,C00014,,8.0,1000,2024-08-13,CUST-PO-000433,2024-08-13,1,OR1000000433      ,1000,
100,1000000434,2024-01-23,08:00:00,SALEUSER1,,,2024-01-23,C,OR,,41992.08,USD,1000,10,0,100,1000,5700000434,2024-02-12,C00006,,,1000,2024-01-23,CUST-PO-000434,2024-01-23,1,OR1000000434      ,3000,2.0
