MANDT,MATNR,BWKEY,BWTAR,LFGJA,LFMON,LBKUM,SALK3,STPRS,VPRSV,PEINH,VKSAL
100,MAT00015,P003,,2023,07,952.0,206917.2,217.35,S,1,268992.36
100,MAT00015,P003,,2023,08,965.0,209742.75,217.35,S,1,272665.58
100,MAT00015,P003,,2023,09,1113.0,241910.55,217.35,S,1,314483.71
100,MAT00015,P003,,2023,10,1087.0,236259.45,217.35,S,1,307137.28
100,MAT00015,P003,,2023,11,1108.0,240823.8,217.35,S,1,313070.94
100,MAT00015,P003,,2023,12,1041.0,226261.35,217.35,S,1,294139.76
100,MAT00015,P003,,2024,01,977.0,212350.95,217.35,S,1,276056.23
100,MAT00015,P003,,2024,02,902.0,196049.7,217.35,S,1,254864.61
100,MAT00015,P003,,2024,03,1036.0,225174.6,217.35,S,1,292726.98
100,MAT00015,P003,,2024,04,966.0,209960.1,217.35,S,1,272948.13
100,MAT00015,P003,,2024,05,912.0,198223.2,217.35,S,1,257690.16
100,MAT00015,P003,,2024,06,1001.0,217567.35,217.35,S,1,282837.55
100,MAT00015,P003,,2024,07,1147.0,249300.45,217.35,S,1,324090.58
100,MAT00015,P003,,2024,08,1084.0,235607.4,217.35,S,1,306289.62
100,MAT00015,P003,,2024,09,1127.0,244953.45,217.35,S,1,318439.48
100,MAT00015,P003,,2024,10,1272.0,276469.2,217.35,S,1,359409.96
100,MAT00015,P003,,2024,11,1397.0,303637.95,217.35,S,1,394729.34
100,MAT00015,P003,,2024,12,1517.0,329719.95,217.35,S,1,428635.94
100,MAT00016,P001,,2023,01,383.0,110575.93,288.71,S,1,143748.71
100,MAT00016,P001,,2023,02,381.0,109998.51,288.71,S,1,142998.06
100,MAT00016,P001,,2023,03,346.0,99893.66,288.71,S,1,129861.76
100,MAT00016,P001,,2023,04,452.0,130496.92,288.71,S,1,169646.0
100,MAT00016,P001,,2023,05,397.0,114617.87,288.71,S,1,149003.23
100,MAT00016,P001,,2023,06,417.0,120392.07,288.71,S,1,156509.69
100,MAT00016,P001,,2023,07,347.0,100182.37,288.71,S,1,130237.08
100,MAT00016,P001,,2023,08,435.0,125588.85,288.71,S,1,163265.51
100,MAT00016,P001,,2023,09,530.0,153016.3,288.71,S,1,198921.19
100,MAT00016,P001,,2023,10,674.0,194590.54,288.71,S,1,252967.7
100,MAT00016,P001,,2023,11,797.0,230101.87,288.71,S,1,299132.43
100,MAT00016,P001,,2023,12,872.0,251755.12,288.71,S,1,327281.66
100,MAT00016,P001,,2024,01,915.0,264169.65,288.71,S,1,343420.54
100,MAT00016,P001,,2024,02,869.0,250888.99,288.71,S,1,326155.69
100,MAT00016,P001,,2024,03,849.0,245114.79,288.71,S,1,318649.23
100,MAT00016,P001,,2024,04,933.0,269366.43,288.71,S,1,350176.36
100,MAT00016,P001,,2024,05,1053.0,304011.63,288.71,S,1,395215.12
100,MAT00016,P001,,2024,06,1004.0,289864.84,288.71,S,1,376824.29
100,MAT00016,P001,,2024,07,1132.0,326819.72,288.71,S,1,424865.64
100,MAT00016,P001,,2024,08,1070.0,308919.7,288.71,S,1,401595.61
100,MAT00016,P001,,2024,09,1196.0,345297.16,288.71,S,1,448886.31
100,MAT00016,P001,,2024,10,1249.0,360598.79,288.71,S,1,468778.43
100,MAT00016,P001,,2024,11,1218.0,351648.78,288.71,S,1,457143.41
100,MAT00016,P001,,2024,12,1135.0,327685.85,288.71,S,1,425991.6
100,MAT00016,P002,,2023,01,105.0,24642.45,234.69,S,1,32035.19
100,MAT00016,P002,,2023,02,170.0,39897.3,234.69,S,1,51866.49
100,MAT00016,P002,,2023,03,302.0,70876.38,234.69,S,1,92139.29
100,MAT00016,P002,,2023,04,230.0,53978.7,234.69,S,1,70172.31
100,MAT00016,P002,,2023,05,297.0,69702.93,234.69,S,1,90613.81
100,MAT00016,P002,,2023,06,253.0,59376.57,234.69,S,1,77189.54
100,MAT00016,P002,,2023,07,284.0,66651.96,234.69,S,1,86647.55
100,MAT00016,P002,,2023,08,251.0,58907.19,234.69,S,1,76579.35
100,MAT00016,P002,,2023,09,277.0,65009.13,234.69,S,1,84511.87
100,MAT00016,P002,,2023,10,261.0,61254.09,234.69,S,1,79630.32
100,MAT00016,P002,,2023,11,360.0,84488.4,234.69,S,1,109834.92
100,MAT00016,P002,,2023,12,346.0,81202.74,234.69,S,1,105563.56
100,MAT00016,P002,,2024,01,476.0,111712.44,234.69,S,1,145226.17
100,MAT00016,P002,,2024,02,496.0,116406.24,234.69,S,1,151328.11
100,MAT00016,P002,,2024,03,625.0,146681.25,234.69,S,1,190685.62
100,MAT00016,P002,,2024,04,710.0,166629.9,234.69,S,1,216618.87
100,MAT00016,P002,,2024,05,795.0,186578.55,234.69,S,1,242552.11
100,MAT00016,P002,,2024,06,755.0,177190.95,234.69,S,1,230348.24
100,MAT00016,P002,,2024,07,773.0,181415.37,234.69,S,1,235839.98
100,MAT00016,P002,,2024,08,878.0,206057.82,234.69,S,1,267875.17
100,MAT00016,P002,,2024,09,910.0,213567.9,234.69,S,1,277638.27
100,MAT00016,P002,,2024,10,939.0,220373.91,234.69,S,1,286486.08
100,MAT00016,P002,,2024,11,939.0,220373.91,234.69,S,1,286486.08
100,MAT00016,P002,,2024,12,1057.0,248067.33,234.69,S,1,322487.53
100,MAT00016,P003,,2023,01,670.0,186869.7,278.91,S,1,242930.61
100,MAT00016,P003,,2023,02,672.0,187427.52,278.91,S,1,243655.78
100,MAT00016,P003,,2023,03,597.0,166509.27,278.91,S,1,216462.05
100,MAT00016,P003,,2023,04,511.0,142523.01,278.91,S,1,185279.91
100,MAT00016,P003,,2023,05,472.0,131645.52,278.91,S,1,171139.18
100,MAT00016,P003,,2023,06,428.0,119373.48,278.91,S,1,155185.52
100,MAT00016,P003,,2023,07,493.0,137502.63,278.91,S,1,178753.42
100,MAT00016,P003,,2023,08,521.0,145312.11,278.91,S,1,188905.74
100,MAT00016,P003,,2023,09,656.0,182964.96,278.91,S,1,237854.45
100,MAT00016,P003,,2023,10,609.0,169856.19,278.91,S,1,220813.05
100,MAT00016,P003,,2023,11,749.0,208903.59,278.91,S,1,271574.67
100,MAT00016,P003,,2023,12,658.0,183522.78,278.91,S,1,238579.61
100,MAT00016,P003,,2024,01,757.0,211134.87,278.91,S,1,274475.33
100,MAT00016,P003,,2024,02,877.0,244604.07,278.91,S,1,317985.29
100,MAT00016,P003,,2024,03,1000.0,278910.0,278.91,S,1,362583.0
100,MAT00016,P003,,2024,04,1040.0,290066.4,278.91,S,1,377086.32
100,MAT00016,P003,,2024,05,961.0,268032.51,278.91,S,1,348442.26
100,MAT00016,P003,,2024,06,969.0,270263.79,278.91,S,1,351342.93
100,MAT00016,P003,,2024,07,1046.0,291739.86,278.91,S,1,379261.82
100,MAT00016,P003,,2024,08,1143.0,318794.13,278.91,S,1,414432.37
100,MAT00016,P003,,2024,09,1283.0,357841.53,278.91,S,1,465193.99
100,MAT00016,P003,,2024,10,1286.0,358678.26,278.91,S,1,466281.74
100,MAT00016,P003,,2024,11,1382.0,385453.62,278.91,S,1,501089.71
100,MAT00016,P003,,2024,12,1325.0,369555.75,278.91,S,1,480422.48
100,MAT00017,P001,,2023,01,1024.0,123105.28,120.22,S,1,160036.86
100,MAT00017,P001,,2023,02,940.0,113006.8,120.22,S,1,146908.84
100,MAT00017,P001,,2023,03,939.0,112886.58,120.22,S,1,146752.55
100,MAT00017,P001,,2023,04,1013.0,121782.86,120.22,S,1,158317.72
100,MAT00017,P001,,2023,05,958.0,115170.76,120.22,S,1,149721.99
100,MAT00017,P001,,2023,06,954.0,114689.88,120.22,S,1,149096.84
100,MAT00017,P001,,2023,07,935.0,112405.7,120.22,S,1,146127.41
100,MAT00017,P001,,2023,08,984.0,118296.48,120.22,S,1,153785.42
100,MAT00017,P001,,2023,09,1076.0,129356.72,120.22,S,1,168163.74
100,MAT00017,P001,,2023,10,1014.0,121903.08,120.22,S,1,158474.0
100,MAT00017,P001,,2023,11,1022.0,122864.84,120.22,S,1,159724.29
100,MAT00017,P001,,2023,12,1095.0,131640.9,120.22,S,1,171133.17
100,MAT00017,P001,,2024,01,1220.0,146668.4,120.22,S,1,190668.92
100,MAT00017,P001,,2024,02,1355.0,162898.1,120.22,S,1,211767.53
100,MAT00017,P001,,2024,03,1471.0,176843.62,120.22,S,1,229896.71
100,MAT00017,P001,,2024,04,1593.0,191510.46,120.22,S,1,248963.6
100,MAT00017,P001,,2024,05,1616.0,194275.52,120.22,S,1,252558.18
100,MAT00017,P001,,2024,06,1695.0,203772.9,120.22,S,1,264904.77
100,MAT00017,P001,,2024,07,1663.0,199925.86,120.22,S,1,259903.62
100,MAT00017,P001,,2024,08,1676.0,201488.72,120.22,S,1,261935.34
100,MAT00017,P001,,2024,09,1629.0,195838.38,120.22,S,1,254589.89
100,MAT00017,P001,,2024,10,1739.0,209062.58,120.22,S,1,271781.35
100,MAT00017,P001,,2024,11,1734.0,208461.48,120.22,S,1,270999.92
100,MAT00017,P001,,2024,12,1821.0,218920.62,120.22,S,1,284596.81
100,MAT00017,P002,,2023,01,499.0,149245.91,299.09,S,1,194019.68
100,MAT00017,P002,,2023,02,555.0,165994.95,299.09,S,1,215793.43
100,MAT00017,P002,,2023,03,690.0,206372.1,299.09,S,1,268283.73
100,MAT00017,P002,,2023,04,773.0,231196.57,299.09,S,1,300555.54
100,MAT00017,P002,,2023,05,890.0,266190.1,299.09,S,1,346047.13
100,MAT00017,P002,,2023,06,835.0,249740.15,299.09,S,1,324662.19
100,MAT00017,P002,,2023,07,885.0,264694.65,299.09,S,1,344103.04
100,MAT00017,P002,,2023,08,977.0,292210.93,299.09,S,1,379874.21
100,MAT00017,P002,,2023,09,971.0,290416.39,299.09,S,1,377541.31
100,MAT00017,P002,,2023,10,880.0,263199.2,299.09,S,1,342158.96
100,MAT00017,P002,,2023,11,827.0,247347.43,299.09,S,1,321551.66
100,MAT00017,P002,,2023,12,774.0,231495.66,299.09,S,1,300944.36
100,MAT00017,P002,,2024,01,706.0,211157.54,299.09,S,1,274504.8
100,MAT00017,P002,,2024,02,661.0,197698.49,299.09,S,1,257008.04
100,MAT00017,P002,,2024,03,689.0,206073.01,299.09,S,1,267894.91
100,MAT00017,P002,,2024,04,756.0,226112.04,299.09,S,1,293945.65
100,MAT00017,P002,,2024,05,722.0,215942.98,299.09,S,1,280725.87
100,MAT00017,P002,,2024,06,670.0,200390.3,299.09,S,1,260507.39
100,MAT00017,P002,,2024,07,647.0,193511.23,299.09,S,1,251564.6
100,MAT00017,P002,,2024,08,634.0,189623.06,299.09,S,1,246509.98
100,MAT00017,P002,,2024,09,602.0,180052.18,299.09,S,1,234067.83
100,MAT00017,P002,,2024,10,732.0,218933.88,299.09,S,1,284614.04
100,MAT00017,P002,,2024,11,724.0,216541.16,299.09,S,1,281503.51
100,MAT00017,P002,,2024,12,859.0,256918.31,299.09,S,1,333993.8
100,MAT00017,P003,,2023,01,622.0,160687.48,258.34,S,1,208893.72
100,MAT00017,P003,,2023,02,541.0,139761.94,258.34,S,1,181690.52
100,MAT00017,P003,,2023,03,458.0,118319.72,258.34,S,1,153815.64
100,MAT00017,P003,,2023,04,567.0,146478.78,258.34,S,1,190422.41
100,MAT00017,P003,,2023,05,620.0,160170.8,258.34,S,1,208222.04
100,MAT00017,P003,,2023,06,566.0,146220.44,258.34,S,1,190086.57
100,MAT00017,P003,,2023,07,631.0,163012.54,258.34,S,1,211916.3
100,MAT00017,P003,,2023,08,542.0,140020.28,258.34,S,1,182026.36
100,MAT00017,P003,,2023,09,512.0,132270.08,258.34,S,1,171951.1
100,MAT00017,P003,,2023,10,561.0,144928.74,258.34,S,1,188407.36
100,MAT00017,P003,,2023,11,648.0,167404.32,258.34,S,1,217625.62
100,MAT00017,P003,,2023,12,673.0,173862.82,258.34,S,1,226021.67
100,MAT00017,P003,,2024,01,769.0,198663.46,258.34,S,1,258262.5
100,MAT00017,P003,,2024,02,879.0,227080.86,258.34,S,1,295205.12
100,MAT00017,P003,,2024,03,845.0,218297.3,258.34,S,1,283786.49
100,MAT00017,P003,,2024,04,834.0,215455.56,258.34,S,1,280092.23
100,MAT00017,P003,,2024,05,846.0,218555.64,258.34,S,1,284122.33
100,MAT00017,P003,,2024,06,817.0,211063.78,258.34,S,1,274382.91
100,MAT00017,P003,,2024,07,794.0,205121.96,258.34,S,1,266658.55
100,MAT00017,P003,,2024,08,837.0,216230.58,258.34,S,1,281099.75
100,MAT00017,P003,,2024,09,755.0,195046.7,258.34,S,1,253560.71
100,MAT00017,P003,,2024,10,732.0,189104.88,258.34,S,1,245836.34
100,MAT00017,P003,,2024,11,831.0,214680.54,258.34,S,1,279084.7
100,MAT00017,P003,,2024,12,740.0,191171.6,258.34,S,1,248523.08
100,MAT00018,P001,,2023,01,1042.0,19641.7,18.85,S,1,25534.21
100,MAT00018,P001,,2023,02,1111.0,20942.35,18.85,S,1,27225.06
100,MAT00018,P001,,2023,03,1135.0,21394.75,18.85,S,1,27813.17
100,MAT00018,P001,,2023,04,1115.0,21017.75,18.85,S,1,27323.08
100,MAT00018,P001,,2023,05,1116.0,21036.6,18.85,S,1,27347.58
100,MAT00018,P001,,2023,06,1200.0,22620.0,18.85,S,1,29406.0
100,MAT00018,P001,,2023,07,1186.0,22356.1,18.85,S,1,29062.93
100,MAT00018,P001,,2023,08,1299.0,24486.15,18.85,S,1,31832.0
100,MAT00018,P001,,2023,09,1399.0,26371.15,18.85,S,1,34282.5
100,MAT00018,P001,,2023,10,1401.0,26408.85,18.85,S,1,34331.51
100,MAT00018,P001,,2023,11,1313.0,24750.05,18.85,S,1,32175.07
100,MAT00018,P001,,2023,12,1272.0,23977.2,18.85,S,1,31170.36
100,MAT00018,P001,,2024,01,1304.0,24580.4,18.85,S,1,31954.52
100,MAT00018,P001,,2024,02,1436.0,27068.6,18.85,S,1,35189.18
100,MAT00018,P001,,2024,03,1391.0,26220.35,18.85,S,1,34086.46
100,MAT00018,P001,,2024,04,1496.0,28199.6,18.85,S,1,36659.48
100,MAT00018,P001,,2024,05,1589.0,29952.65,18.85,S,1,38938.44
100,MAT00018,P001,,2024,06,1568.0,29556.8,18.85,S,1,38423.84
100,MAT00018,P001,,2024,07,1573.0,29651.05,18.85,S,1,38546.37
100,MAT00018,P001,,2024,08,1690.0,31856.5,18.85,S,1,41413.45
100,MAT00018,P001,,2024,09,1733.0,32667.05,18.85,S,1,42467.17
100,MAT00018,P001,,2024,10,1722.0,32459.7,18.85,S,1,42197.61
100,MAT00018,P001,,2024,11,1829.0,34476.65,18.85,S,1,44819.65
100,MAT00018,P001,,2024,12,1943.0,36625.55,18.85,S,1,47613.22
100,MAT00018,P002,,2023,01,51.0,843.03,16.53,S,1,1095.94
100,MAT00018,P002,,2023,02,113.0,1867.89,16.53,S,1,2428.26
100,MAT00018,P002,,2023,03,138.0,2281.14,16.53,S,1,2965.48
100,MAT00018,P002,,2023,04,213.0,3520.89,16.53,S,1,4577.16
100,MAT00018,P002,,2023,05,146.0,2413.38,16.53,S,1,3137.39
100,MAT00018,P002,,2023,06,278.0,4595.34,16.53,S,1,5973.94
100,MAT00018,P002,,2023,07,345.0,5702.85,16.53,S,1,7413.71
100,MAT00018,P002,,2023,08,255.0,4215.15,16.53,S,1,5479.7
100,MAT00018,P002,,2023,09,280.0,4628.4,16.53,S,1,6016.92
100,MAT00018,P002,,2023,10,190.0,3140.7,16.53,S,1,4082.91
100,MAT00018,P002,,2023,11,211.0,3487.83,16.53,S,1,4534.18
100,MAT00018,P002,,2023,12,170.0,2810.1,16.53,S,1,3653.13
100,MAT00018,P002,,2024,01,307.0,5074.71,16.53,S,1,6597.12
100,MAT00018,P002,,2024,02,258.0,4264.74,16.53,S,1,5544.16
100,MAT00018,P002,,2024,03,250.0,4132.5,16.53,S,1,5372.25
100,MAT00018,P002,,2024,04,249.0,4115.97,16.53,S,1,5350.76
100,MAT00018,P002,,2024,05,201.0,3322.53,16.53,S,1,4319.29
100,MAT00018,P002,,2024,06,222.0,3669.66,16.53,S,1,4770.56
100,MAT00018,P002,,2024,07,226.0,3735.78,16.53,S,1,4856.51
100,MAT00018,P002,,2024,08,322.0,5322.66,16.53,S,1,6919.46
100,MAT00018,P002,,2024,09,431.0,7124.43,16.53,S,1,9261.76
100,MAT00018,P002,,2024,10,489.0,8083.17,16.53,S,1,10508.12
100,MAT00018,P002,,2024,11,488.0,8066.64,16.53,S,1,10486.63
100,MAT00018,P002,,2024,12,567.0,9372.51,16.53,S,1,12184.26
100,MAT00018,P003,,2023,01,370.0,104388.1,282.13,S,1,135704.53
100,MAT00018,P003,,2023,02,311.0,87742.43,282.13,S,1,114065.16
100,MAT00018,P003,,2023,03,256.0,72225.28,282.13,S,1,93892.86
100,MAT00018,P003,,2023,04,225.0,63479.25,282.13,S,1,82523.03
100,MAT00018,P003,,2023,05,284.0,80124.92,282.13,S,1,104162.4
100,MAT00018,P003,,2023,06,365.0,102977.45,282.13,S,1,133870.68
100,MAT00018,P003,,2023,07,291.0,82099.83,282.13,S,1,106729.78
100,MAT00018,P003,,2023,08,225.0,63479.25,282.13,S,1,82523.03
100,MAT00018,P003,,2023,09,255.0,71943.15,282.13,S,1,93526.1
100,MAT00018,P003,,2023,10,285.0,80407.05,282.13,S,1,104529.17
100,MAT00018,P003,,2023,11,263.0,74200.19,282.13,S,1,96460.25
100,MAT00018,P003,,2023,12,342.0,96488.46,282.13,S,1,125435.0
100,MAT00018,P003,,2024,01,243.0,68557.59,282.13,S,1,89124.87
100,MAT00018,P003,,2024,02,150.0,42319.5,282.13,S,1,55015.35
100,MAT00018,P003,,2024,03,242.0,68275.46,282.13,S,1,88758.1
100,MAT00018,P003,,2024,04,387.0,109184.31,282.13,S,1,141939.6
100,MAT00018,P003,,2024,05,506.0,142757.78,282.13,S,1,185585.11
100,MAT00018,P003,,2024,06,500.0,141065.0,282.13,S,1,183384.5
100,MAT00018,P003,,2024,07,592.0,167020.96,282.13,S,1,217127.25
100,MAT00018,P003,,2024,08,677.0,191002.01,282.13,S,1,248302.61
100,MAT00018,P003,,2024,09,762.0,214983.06,282.13,S,1,279477.98
100,MAT00018,P003,,2024,10,818.0,230782.34,282.13,S,1,300017.04
100,MAT00018,P003,,2024,11,854.0,240939.02,282.13,S,1,313220.73
100,MAT00018,P003,,2024,12,984.0,277615.92,282.13,S,1,360900.7
100,MAT00019,P001,,2023,01,260.0,89804.0,345.4,S,1,116745.2
100,MAT00019,P001,,2023,02,255.0,88077.0,345.4,S,1,114500.1
100,MAT00019,P001,,2023,03,353.0,121926.2,345.4,S,1,158504.06
100,MAT00019,P001,,2023,04,444.0,153357.6,345.4,S,1,199364.88
100,MAT00019,P001,,2023,05,359.0,123998.6,345.4,S,1,161198.18
100,MAT00019,P001,,2023,06,345.0,119163.0,345.4,S,1,154911.9
100,MAT00019,P001,,2023,07,339.0,117090.6,345.4,S,1,152217.78
100,MAT00019,P001,,2023,08,291.0,100511.4,345.4,S,1,130664.82
100,MAT00019,P001,,2023,09,308.0,106383.2,345.4,S,1,138298.16
100,MAT00019,P001,,2023,10,427.0,147485.8,345.4,S,1,191731.54
100,MAT00019,P001,,2023,11,389.0,134360.6,345.4,S,1,174668.78
100,MAT00019,P001,,2023,12,403.0,139196.2,345.4,S,1,180955.06
100,MAT00019,P001,,2024,01,439.0,151630.6,345.4,S,1,197119.78
100,MAT00019,P001,,2024,02,350.0,120890.0,345.4,S,1,157157.0
100,MAT00019,P001,,2024,03,399.0,137814.6,345.4,S,1,179158.98
100,MAT00019,P001,,2024,04,522.0,180298.8,345.4,S,1,234388.44
100,MAT00019,P001,,2024,05,578.0,199641.2,345.4,S,1,259533.56
100,MAT00019,P001,,2024,06,534.0,184443.6,345.4,S,1,239776.68
100,MAT00019,P001,,2024,07,463.0,159920.2,345.4,S,1,207896.26
100,MAT00019,P001,,2024,08,451.0,155775.4,345.4,S,1,202508.02
100,MAT00019,P001,,2024,09,421.0,145413.4,345.4,S,1,189037.42
100,MAT00019,P001,,2024,10,508.0,175463.2,345.4,S,1,228102.16
100,MAT00019,P001,,2024,11,489.0,168900.6,345.4,S,1,219570.78
100,MAT00019,P001,,2024,12,579.0,199986.6,345.4,S,1,259982.58
100,MAT00019,P002,,2023,01,753.0,109576.56,145.52,S,1,142449.53
100,MAT00019,P002,,2023,02,786.0,114378.72,145.52,S,1,148692.34
100,MAT00019,P002,,2023,03,749.0,108994.48,145.52,S,1,141692.82
100,MAT00019,P002,,2023,04,717.0,104337.84,145.52,S,1,135639.19
100,MAT00019,P002,,2023,05,627.0,91241.04,145.52,S,1,118613.35
100,MAT00019,P002,,2023,06,690.0,100408.8,145.52,S,1,130531.44
100,MAT00019,P002,,2023,07,796.0,115833.92,145.52,S,1,150584.1
100,MAT00019,P002,,2023,08,762.0,110886.24,145.52,S,1,144152.11
100,MAT00019,P002,,2023,09,812.0,118162.24,145.52,S,1,153610.91
100,MAT00019,P002,,2023,10,881.0,128203.12,145.52,S,1,166664.06
100,MAT00019,P002,,2023,11,919.0,133732.88,145.52,S,1,173852.74
100,MAT00019,P002,,2023,12,884.0,128639.68,145.52,S,1,167231.58
100,MAT00019,P002,,2024,01,925.0,134606.0,145.52,S,1,174987.8
100,MAT00019,P002,,2024,02,916.0,133296.32,145.52,S,1,173285.22
100,MAT00019,P002,,2024,03,967.0,140717.84,145.52,S,1,182933.19
100,MAT00019,P002,,2024,04,885.0,128785.2,145.52,S,1,167420.76
100,MAT00019,P002,,2024,05,915.0,133150.8,145.52,S,1,173096.04
100,MAT00019,P002,,2024,06,844.0,122818.88,145.52,S,1,159664.54
100,MAT00019,P002,,2024,07,891.0,129658.32,145.52,S,1,168555.82
100,MAT00019,P002,,2024,08,1026.0,149303.52,145.52,S,1,194094.58
100,MAT00019,P002,,2024,09,980.0,142609.6,145.52,S,1,185392.48
100,MAT00019,P002,,2024,10,988.0,143773.76,145.52,S,1,186905.89
100,MAT00019,P002,,2024,11,943.0,137225.36,145.52,S,1,178392.97
100,MAT00019,P002,,2024,12,878.0,127766.56,145.52,S,1,166096.53
100,MAT00019,P003,,2023,01,347.0,104554.57,301.31,S,1,135920.94
100,MAT00019,P003,,2023,02,339.0,102144.09,301.31,S,1,132787.32
100,MAT00019,P003,,2023,03,290.0,87379.9,301.31,S,1,113593.87
100,MAT00019,P003,,2023,04,298.0,89790.38,301.31,S,1,116727.49
100,MAT00019,P003,,2023,05,289.0,87078.59,301.31,S,1,113202.17
100,MAT00019,P003,,2023,06,344.0,103650.64,301.31,S,1,134745.83
100,MAT00019,P003,,2023,07,446.0,134384.26,301.31,S,1,174699.54
100,MAT00019,P003,,2023,08,530.0,159694.3,301.31,S,1,207602.59
100,MAT00019,P003,,2023,09,458.0,137999.98,301.31,S,1,179399.97
100,MAT00019,P003,,2023,10,444.0,133781.64,301.31,S,1,173916.13
100,MAT00019,P003,,2023,11,471.0,141917.01,301.31,S,1,184492.11
100,MAT00019,P003,,2023,12,486.0,146436.66,301.31,S,1,190367.66
100,MAT00019,P003,,2024,01,594.0,178978.14,301.31,S,1,232671.58
100,MAT00019,P003,,2024,02,507.0,152764.17,301.31,S,1,198593.42
100,MAT00019,P003,,2024,03,410.0,123537.1,301.31,S,1,160598.23
100,MAT00019,P003,,2024,04,551.0,166021.81,301.31,S,1,215828.35
100,MAT00019,P003,,2024,05,483.0,145532.73,301.31,S,1,189192.55
100,MAT00019,P003,,2024,06,493.0,148545.83,301.31,S,1,193109.58
100,MAT00019,P003,,2024,07,534.0,160899.54,301.31,S,1,209169.4
100,MAT00019,P003,,2024,08,493.0,148545.83,301.31,S,1,193109.58
100,MAT00019,P003,,2024,09,609.0,183497.79,301.31,S,1,238547.13
100,MAT00019,P003,,2024,10,674.0,203082.94,301.31,S,1,264007.82
100,MAT00019,P003,,2024,11,585.0,176266.35,301.31,S,1,229146.26
100,MAT00019,P003,,2024,12,679.0,204589.49,301.31,S,1,265966.34
100,MAT00020,P001,,2023,01,949.0,228822.88,241.12,S,1,297469.74
100,MAT00020,P001,,2023,02,1093.0,263544.16,241.12,S,1,342607.41
100,MAT00020,P001,,2023,03,1204.0,290308.48,241.12,S,1,377401.02
100,MAT00020,P001,,2023,04,1205.0,290549.6,241.12,S,1,377714.48
100,MAT00020,P001,,2023,05,1220.0,294166.4,241.12,S,1,382416.32
100,MAT00020,P001,,2023,06,1198.0,288861.76,241.12,S,1,375520.29
100,MAT00020,P001,,2023,07,1295.0,312250.4,241.12,S,1,405925.52
100,MAT00020,P001,,2023,08,1369.0,330093.28,241.12,S,1,429121.26
100,MAT00020,P001,,2023,09,1462.0,352517.44,241.12,S,1,458272.67
100,MAT00020,P001,,2023,10,1458.0,351552.96,241.12,S,1,457018.85
100,MAT00020,P001,,2023,11,1433.0,345524.96,241.12,S,1,449182.45
100,MAT00020,P001,,2023,12,1448.0,349141.76,241.12,S,1,453884.29
100,MAT00020,P001,,2024,01,1398.0,337085.76,241.12,S,1,438211.49
100,MAT00020,P001,,2024,02,1374.0,331298.88,241.12,S,1,430688.54
100,MAT00020,P001,,2024,03,1472.0,354928.64,241.12,S,1,461407.23
100,MAT00020,P001,,2024,04,1577.0,380246.24,241.12,S,1,494320.11
100,MAT00020,P001,,2024,05,1492.0,359751.04,241.12,S,1,467676.35
100,MAT00020,P001,,2024,06,1396.0,336603.52,241.12,S,1,437584.58
100,MAT00020,P001,,2024,07,1397.0,336844.64,241.12,S,1,437898.03
100,MAT00020,P001,,2024,08,1496.0,360715.52,241.12,S,1,468930.18
100,MAT00020,P001,,2024,09,1420.0,342390.4,241.12,S,1,445107.52
100,MAT00020,P001,,2024,10,1347.0,324788.64,241.12,S,1,422225.23
100,MAT00020,P001,,2024,11,1312.0,316349.44,241.12,S,1,411254.27
100,MAT00020,P001,,2024,12,1223.0,294889.76,241.12,S,1,383356.69
100,MAT00020,P002,,2023,01,682.0,253710.82,372.01,S,1,329824.07
100,MAT00020,P002,,2023,02,803.0,298724.03,372.01,S,1,388341.24
100,MAT00020,P002,,2023,03,931.0,346341.31,372.01,S,1,450243.7
100,MAT00020,P002,,2023,04,973.0,361965.73,372.01,S,1,470555.45
100,MAT00020,P002,,2023,05,900.0,334809.0,372.01,S,1,435251.7
100,MAT00020,P002,,2023,06,891.0,331460.91,372.01,S,1,430899.18
100,MAT00020,P002,,2023,07,980.0,364569.8,372.01,S,1,473940.74
100,MAT00020,P002,,2023,08,970.0,360849.7,372.01,S,1,469104.61
100,MAT00020,P002,,2023,09,930.0,345969.3,372.01,S,1,449760.09
100,MAT00020,P002,,2023,10,843.0,313604.43,372.01,S,1,407685.76
100,MAT00020,P002,,2023,11,978.0,363825.78,372.01,S,1,472973.51
100,MAT00020,P002,,2023,12,1086.0,404002.86,372.01,S,1,525203.72
100,MAT00020,P002,,2024,01,1048.0,389866.48,372.01,S,1,506826.42
100,MAT00020,P002,,2024,02,1120.0,416651.2,372.01,S,1,541646.56
100,MAT00020,P002,,2024,03,1103.0,410327.03,372.01,S,1,533425.14
100,MAT00020,P002,,2024,04,1094.0,406978.94,372.01,S,1,529072.62
100,MAT00020,P002,,2024,05,1173.0,436367.73,372.01,S,1,567278.05
100,MAT00020,P002,,2024,06,1175.0,437111.75,372.01,S,1,568245.28
100,MAT00020,P002,,2024,07,1250.0,465012.5,372.01,S,1,604516.25
100,MAT00020,P002,,2024,08,1389.0,516721.89,372.01,S,1,671738.46
100,MAT00020,P002,,2024,09,1420.0,528254.2,372.01,S,1,686730.46
100,MAT00020,P002,,2024,10,1530.0,569175.3,372.01,S,1,739927.89
100,MAT00020,P002,,2024,11,1472.0,547598.72,372.01,S,1,711878.34
100,MAT00020,P002,,2024,12,1543.0,574011.43,372.01,S,1,746214.86
