MANDT,MATNR,WERKS,LGORT,LFGJA,LFMON,LABST,UMLME,INSME,SPEME,LBKUM
100,MAT00018,P001,SL01,2023,02,385.0,0,0,0,385.0
100,MAT00018,P001,SL01,2023,03,422.0,0,0,0,422.0
100,MAT00018,P001,SL01,2023,04,385.0,0,0,0,385.0
100,MAT00018,P001,SL01,2023,05,369.0,0,0,0,369.0
100,MAT00018,P001,SL01,2023,06,373.0,0,0,0,373.0
100,MAT00018,P001,SL01,2023,07,451.0,0,0,0,451.0
100,MAT00018,P001,SL01,2023,08,443.0,0,0,0,443.0
100,MAT00018,P001,SL01,2023,09,515.0,0,0,0,515.0
100,MAT00018,P001,SL01,2023,10,562.0,0,0,0,562.0
100,MAT00018,P001,SL01,2023,11,498.0,0,0,0,498.0
100,MAT00018,P001,SL01,2023,12,423.0,0,0,0,423.0
100,MAT00018,P001,SL01,2024,01,473.0,0,0,0,473.0
100,MAT00018,P001,SL01,2024,02,528.0,0,0,0,528.0
100,MAT00018,P001,SL01,2024,03,586.0,0,0,0,586.0
100,MAT00018,P001,SL01,2024,04,677.0,0,0,0,677.0
100,MAT00018,P001,SL01,2024,05,770.0,0,0,0,770.0
100,MAT00018,P001,SL01,2024,06,744.0,0,0,0,744.0
100,MAT00018,P001,SL01,2024,07,768.0,0,0,0,768.0
100,MAT00018,P001,SL01,2024,08,690.0,0,0,0,690.0
100,MAT00018,P001,SL01,2024,09,628.0,0,0,0,628.0
100,MAT00018,P001,SL01,2024,10,667.0,0,0,0,667.0
100,MAT00018,P001,SL01,2024,11,594.0,0,0,0,594.0
100,MAT00018,P001,SL01,2024,12,709.0,0,0,0,709.0
100,MAT00018,P002,SL01,2023,01,305.0,0,0,0,305.0
100,MAT00018,P002,SL01,2023,02,301.0,0,0,0,301.0
100,MAT00018,P002,SL01,2023,03,222.0,0,0,0,222.0
100,MAT00018,P002,SL01,2023,04,273.0,0,0,0,273.0
100,MAT00018,P002,SL01,2023,05,197.0,0,0,0,197.0
100,MAT00018,P002,SL01,2023,06,190.0,0,0,0,190.0
100,MAT00018,P002,SL01,2023,07,238.0,0,0,0,238.0
100,MAT00018,P002,SL01,2023,08,210.0,0,0,0,210.0
100,MAT00018,P002,SL01,2023,09,265.0,0,0,0,265.0
100,MAT00018,P002,SL01,2023,10,225.0,0,0,0,225.0
100,MAT00018,P002,SL01,2023,11,322.0,0,0,0,322.0
100,MAT00018,P002,SL01,2023,12,381.0,0,0,0,381.0
100,MAT00018,P002,SL01,2024,01,428.0,0,0,0,428.0
100,MAT00018,P002,SL01,2024,02,468.0,0,0,0,468.0
100,MAT00018,P002,SL01,2024,03,402.0,0,0,0,402.0
100,MAT00018,P002,SL01,2024,04,343.0,0,0,0,343.0
100,MAT00018,P002,SL01,2024,05,283.0,0,0,0,283.0
100,MAT00018,P002,SL01,2024,06,233.0,0,0,0,233.0
100,MAT00018,P002,SL01,2024,07,331.0,0,0,0,331.0
100,MAT00018,P002,SL01,2024,08,255.0,0,0,0,255.0
100,MAT00018,P002,SL01,2024,09,335.0,0,0,0,335.0
100,MAT00018,P002,SL01,2024,10,309.0,0,0,0,309.0
100,MAT00018,P002,SL01,2024,11,240.0,0,0,0,240.0
100,MAT00018,P002,SL01,2024,12,226.0,0,0,0,226.0
100,MAT00018,P003,SL03,2023,01,33.0,0,0,0,33.0
100,MAT00018,P003,SL03,2023,02,22.0,0,0,0,22.0
100,MAT00018,P003,SL03,2023,03,0,0,0,0,0
100,MAT00018,P003,SL03,2023,04,102.0,0,0,0,102.0
100,MAT00018,P003,SL03,2023,05,168.0,0,0,0,168.0
100,MAT00018,P003,SL03,2023,06,122.0,0,0,0,122.0
100,MAT00018,P003,SL03,2023,07,112.0,0,0,0,112.0
100,MAT00018,P003,SL03,2023,08,45.0,0,0,0,45.0
100,MAT00018,P003,SL03,2023,09,0,0,0,0,0
100,MAT00018,P003,SL03,2023,10,20.0,0,0,0,20.0
100,MAT00018,P003,SL03,2023,11,0,0,0,0,0
100,MAT00018,P003,SL03,2023,12,0,0,0,0,0
100,MAT00018,P003,SL03,2024,01,0,0,0,0,0
100,MAT00018,P003,SL03,2024,02,0,0,0,0,0
100,MAT00018,P003,SL03,2024,03,0,0,0,0,0
100,MAT00018,P003,SL03,2024,04,85.0,0,0,0,85.0
100,MAT00018,P003,SL03,2024,05,13.0,0,0,0,13.0
100,MAT00018,P003,SL03,2024,06,0,0,0,0,0
100,MAT00018,P003,SL03,2024,07,0,0,0,0,0
100,MAT00018,P003,SL03,2024,08,59.0,0,0,0,59.0
100,MAT00018,P003,SL03,2024,09,53.0,0,0,0,53.0
100,MAT00018,P003,SL03,2024,10,136.0,0,0,0,136.0
100,MAT00018,P003,SL03,2024,11,214.0,0,0,0,214.0
100,MAT00018,P003,SL03,2024,12,179.0,0,0,0,179.0
100,MAT00019,P001,SL02,2023,01,296.0,0,0,0,296.0
100,MAT00019,P001,SL02,2023,02,411.0,0,0,0,411.0
100,MAT00019,P001,SL02,2023,03,389.0,0,0,0,389.0
100,MAT00019,P001,SL02,2023,04,463.0,0,0,0,463.0
100,MAT00019,P001,SL02,2023,05,424.0,0,0,0,424.0
100,MAT00019,P001,SL02,2023,06,476.0,0,0,0,476.0
100,MAT00019,P001,SL02,2023,07,419.0,0,0,0,419.0
100,MAT00019,P001,SL02,2023,08,401.0,0,0,0,401.0
100,MAT00019,P001,SL02,2023,09,483.0,0,0,0,483.0
100,MAT00019,P001,SL02,2023,10,542.0,0,0,0,542.0
100,MAT00019,P001,SL02,2023,11,607.0,0,0,0,607.0
100,MAT00019,P001,SL02,2023,12,564.0,0,0,0,564.0
100,MAT00019,P001,SL02,2024,01,491.0,0,0,0,491.0
100,MAT00019,P001,SL02,2024,02,577.0,0,0,0,577.0
100,MAT00019,P001,SL02,2024,03,629.0,0,0,0,629.0
100,MAT00019,P001,SL02,2024,04,564.0,0,0,0,564.0
100,MAT00019,P001,SL02,2024,05,523.0,0,0,0,523.0
100,MAT00019,P001,SL02,2024,06,462.0,0,0,0,462.0
100,MAT00019,P001,SL02,2024,07,445.0,0,0,0,445.0
100,MAT00019,P001,SL02,2024,08,443.0,0,0,0,443.0
100,MAT00019,P001,SL02,2024,09,549.0,0,0,0,549.0
100,MAT00019,P001,SL02,2024,10,647.0,0,0,0,647.0
100,MAT00019,P001,SL02,2024,11,726.0,0,0,0,726.0
100,MAT00019,P001,SL02,2024,12,822.0,0,0,0,822.0
100,MAT00019,P002,SL02,2023,01,251.0,0,0,0,251.0
100,MAT00019,P002,SL02,2023,02,325.0,0,0,0,325.0
100,MAT00019,P002,SL02,2023,03,265.0,0,0,0,265.0
100,MAT00019,P002,SL02,2023,04,349.0,0,0,0,349.0
100,MAT00019,P002,SL02,2023,05,328.0,0,0,0,328.0
100,MAT00019,P002,SL02,2023,06,435.0,0,0,0,435.0
100,MAT00019,P002,SL02,2023,07,457.0,0,0,0,457.0
100,MAT00019,P002,SL02,2023,08,428.0,0,0,0,428.0
100,MAT00019,P002,SL02,2023,09,483.0,0,0,0,483.0
100,MAT00019,P002,SL02,2023,10,460.0,0,0,0,460.0
100,MAT00019,P002,SL02,2023,11,442.0,0,0,0,442.0
100,MAT00019,P002,SL02,2023,12,533.0,0,0,0,533.0
100,MAT00019,P002,SL02,2024,01,651.0,0,0,0,651.0
100,MAT00019,P002,SL02,2024,02,636.0,0,0,0,636.0
100,MAT00019,P002,SL02,2024,03,649.0,0,0,0,649.0
100,MAT00019,P002,SL02,2024,04,620.0,0,0,0,620.0
100,MAT00019,P002,SL02,2024,05,652.0,0,0,0,652.0
100,MAT00019,P002,SL02,2024,06,763.0,0,0,0,763.0
100,MAT00019,P002,SL02,2024,07,880.0,0,0,0,880.0
100,MAT00019,P002,SL02,2024,08,952.0,0,0,0,952.0
100,MAT00019,P002,SL02,2024,09,888.0,0,0,0,888.0
100,MAT00019,P002,SL02,2024,10,929.0,0,0,0,929.0
100,MAT00019,P002,SL02,2024,11,960.0,0,0,0,960.0
100,MAT00019,P002,SL02,2024,12,963.0,0,0,0,963.0
100,MAT00019,P003,SL03,2023,01,140.0,0,0,0,140.0
100,MAT00019,P003,SL03,2023,02,186.0,0,0,0,186.0
100,MAT00019,P003,SL03,2023,03,177.0,0,0,0,177.0
100,MAT00019,P003,SL03,2023,04,137.0,0,0,0,137.0
100,MAT00019,P003,SL03,2023,05,93.0,0,0,0,93.0
100,MAT00019,P003,SL03,2023,06,174.0,0,0,0,174.0
100,MAT00019,P003,SL03,2023,07,191.0,0,0,0,191.0
100,MAT00019,P003,SL03,2023,08,228.0,0,0,0,228.0
100,MAT00019,P003,SL03,2023,09,205.0,0,0,0,205.0
100,MAT00019,P003,SL03,2023,10,254.0,0,0,0,254.0
100,MAT00019,P003,SL03,2023,11,269.0,0,0,0,269.0
100,MAT00019,P003,SL03,2023,12,383.0,0,0,0,383.0
100,MAT00019,P003,SL03,2024,01,382.0,0,0,0,382.0
100,MAT00019,P003,SL03,2024,02,319.0,0,0,0,319.0
100,MAT00019,P003,SL03,2024,03,252.0,0,0,0,252.0
100,MAT00019,P003,SL03,2024,04,352.0,0,0,0,352.0
100,MAT00019,P003,SL03,2024,05,439.0,0,0,0,439.0
100,MAT00019,P003,SL03,2024,06,553.0,0,0,0,553.0
100,MAT00019,P003,SL03,2024,07,644.0,0,0,0,644.0
100,MAT00019,P003,SL03,2024,08,667.0,0,0,0,667.0
100,MAT00019,P003,SL03,2024,09,686.0,0,0,0,686.0
100,MAT00019,P003,SL03,2024,10,704.0,0,0,0,704.0
100,MAT00019,P003,SL03,2024,11,680.0,0,0,0,680.0
100,MAT00019,P003,SL03,2024,12,639.0,0,0,0,639.0
100,MAT00020,P001,SL01,2023,01,142.0,0,0,0,142.0
100,MAT00020,P001,SL01,2023,02,115.0,0,0,0,115.0
100,MAT00020,P001,SL01,2023,03,55.0,0,0,0,55.0
100,MAT00020,P001,SL01,2023,04,137.0,0,0,0,137.0
100,MAT00020,P001,SL01,2023,05,66.0,0,0,0,66.0
100,MAT00020,P001,SL01,2023,06,52.0,0,0,0,52.0
100,MAT00020,P001,SL01,2023,07,0,0,0,0,0
100,MAT00020,P001,SL01,2023,08,41.0,0,0,0,41.0
100,MAT00020,P001,SL01,2023,09,87.0,0,0,0,87.0
100,MAT00020,P001,SL01,2023,10,94.0,0,0,0,94.0
100,MAT00020,P001,SL01,2023,11,98.0,0,0,0,98.0
100,MAT00020,P001,SL01,2023,12,158.0,0,0,0,158.0
100,MAT00020,P001,SL01,2024,01,185.0,0,0,0,185.0
100,MAT00020,P001,SL01,2024,02,166.0,0,0,0,166.0
100,MAT00020,P001,SL01,2024,03,268.0,0,0,0,268.0
100,MAT00020,P001,SL01,2024,04,263.0,0,0,0,263.0
100,MAT00020,P001,SL01,2024,05,202.0,0,0,0,202.0
100,MAT00020,P001,SL01,2024,06,201.0,0,0,0,201.0
100,MAT00020,P001,SL01,2024,07,146.0,0,0,0,146.0
100,MAT00020,P001,SL01,2024,08,70.0,0,0,0,70.0
100,MAT00020,P001,SL01,2024,09,149.0,0,0,0,149.0
100,MAT00020,P001,SL01,2024,10,172.0,0,0,0,172.0
100,MAT00020,P001,SL01,2024,11,165.0,0,0,0,165.0
100,MAT00020,P001,SL01,2024,12,206.0,0,0,0,206.0
100,MAT00020,P002,SL03,2023,01,0,0,0,0,0
100,MAT00020,P002,SL03,2023,02,0,0,0,0,0
100,MAT00020,P002,SL03,2023,03,0,0,0,0,0
100,MAT00020,P002,SL03,2023,04,110.0,0,0,0,110.0
100,MAT00020,P002,SL03,2023,05,205.0,0,0,0,205.0
100,MAT00020,P002,SL03,2023,06,276.0,0,0,0,276.0
100,MAT00020,P002,SL03,2023,07,327.0,0,0,0,327.0
100,MAT00020,P002,SL03,2023,08,297.0,0,0,0,297.0
100,MAT00020,P002,SL03,2023,09,262.0,0,0,0,262.0
100,MAT00020,P002,SL03,2023,10,285.0,0,0,0,285.0
100,MAT00020,P002,SL03,2023,11,236.0,0,0,0,236.0
100,MAT00020,P002,SL03,2023,12,305.0,0,0,0,305.0
100,MAT00020,P002,SL03,2024,01,334.0,0,0,0,334.0
100,MAT00020,P002,SL03,2024,02,320.0,0,0,0,320.0
100,MAT00020,P002,SL03,2024,03,418.0,0,0,0,418.0
100,MAT00020,P002,SL03,2024,04,452.0,0,0,0,452.0
100,MAT00020,P002,SL03,2024,05,432.0,0,0,0,432.0
100,MAT00020,P002,SL03,2024,06,513.0,0,0,0,513.0
100,MAT00020,P002,SL03,2024,07,589.0,0,0,0,589.0
100,MAT00020,P002,SL03,2024,08,600.0,0,0,0,600.0
100,MAT00020,P002,SL03,2024,09,671.0,0,0,0,671.0
100,MAT00020,P002,SL03,2024,10,758.0,0,0,0,758.0
100,MAT00020,P002,SL03,2024,11,687.0,0,0,0,687.0
100,MAT00020,P002,SL03,2024,12,681.0,0,0,0,681.0
100,MAT00020,P003,SL01,2023,01,108.0,0,0,0,108.0
100,MAT00020,P003,SL01,2023,02,169.0,0,0,0,169.0
100,MAT00020,P003,SL01,2023,03,172.0,0,0,0,172.0
100,MAT00020,P003,SL01,2023,04,192.0,0,0,0,192.0
100,MAT00020,P003,SL01,2023,05,236.0,0,0,0,236.0
100,MAT00020,P003,SL01,2023,06,177.0,0,0,0,177.0
100,MAT00020,P003,SL01,2023,07,255.0,0,0,0,255.0
100,MAT00020,P003,SL01,2023,08,257.0,0,0,0,257.0
100,MAT00020,P003,SL01,2023,09,333.0,0,0,0,333.0
100,MAT00020,P003,SL01,2023,10,368.0,0,0,0,368.0
100,MAT00020,P003,SL01,2023,11,348.0,0,0,0,348.0
100,MAT00020,P003,SL01,2023,12,465.0,0,0,0,465.0
100,MAT00020,P003,SL01,2024,01,395.0,0,0,0,395.0
100,MAT00020,P003,SL01,2024,02,365.0,0,0,0,365.0
100,MAT00020,P003,SL01,2024,03,454.0,0,0,0,454.0
100,MAT00020,P003,SL01,2024,04,568.0,0,0,0,568.0
100,MAT00020,P003,SL01,2024,05,617.0,0,0,0,617.0
100,MAT00020,P003,SL01,2024,06,635.0,0,0,0,635.0
100,MAT00020,P003,SL01,2024,07,565.0,0,0,0,565.0
100,MAT00020,P003,SL01,2024,08,501.0,0,0,0,501.0
100,MAT00020,P003,SL01,2024,09,510.0,0,0,0,510.0
100,MAT00020,P003,SL01,2024,10,612.0,0,0,0,612.0
100,MAT00020,P003,SL01,2024,11,534.0,0,0,0,534.0
100,MAT00020,P003,SL01,2024,12,547.0,0,0,0,547.0
100,MAT00021,P001,SL03,2023,01,415.0,0,0,0,415.0
100,MAT00021,P001,SL03,2023,02,467.0,0,0,0,467.0
100,MAT00021,P001,SL03,2023,03,488.0,0,0,0,488.0
100,MAT00021,P001,SL03,2023,04,601.0,0,0,0,601.0
100,MAT00021,P001,SL03,2023,05,652.0,0,0,0,652.0
100,MAT00021,P001,SL03,2023,06,710.0,0,0,0,710.0
100,MAT00021,P001,SL03,2023,07,524.0,0,0,0,524.0
100,MAT00021,P001,SL03,2023,08,330.0,0,0,0,330.0
100,MAT00021,P001,SL03,2023,09,280.0,0,0,0,280.0
100,MAT00021,P001,SL03,2023,10,229.0,0,0,0,229.0
100,MAT00021,P001,SL03,2023,11,146.0,0,0,0,146.0
100,MAT00021,P001,SL03,2023,12,89.0,0,0,0,89.0
100,MAT00021,P001,SL03,2024,01,154.0,0,0,0,154.0
100,MAT00021,P001,SL03,2024,02,248.0,0,0,0,248.0
100,MAT00021,P001,SL03,2024,03,268.0,0,0,0,268.0
100,MAT00021,P001,SL03,2024,04,296.0,0,0,0,296.0
100,MAT00021,P001,SL03,2024,05,337.0,0,0,0,337.0
100,MAT00021,P001,SL03,2024,06,333.0,0,0,0,333.0
100,MAT00021,P001,SL03,2024,07,233.0,0,0,0,233.0
100,MAT00021,P001,SL03,2024,08,213.0,0,0,0,213.0
100,MAT00021,P001,SL03,2024,09,42.0,0,0,0,42.0
100,MAT00021,P001,SL03,2024,10,1.0,0,0,0,1.0
100,MAT00021,P001,SL03,2024,11,0,0,0,0,0
100,MAT00021,P001,SL03,2024,12,0,0,0,0,0
100,MAT00021,P002,SL03,2023,01,338.0,0,0,0,338.0
100,MAT00021,P002,SL03,2023,02,423.0,0,0,0,423.0
100,MAT00021,P002,SL03,2023,03,359.0,0,0,0,359.0
100,MAT00021,P002,SL03,2023,04,337.0,0,0,0,337.0
100,MAT00021,P002,SL03,2023,05,387.0,0,0,0,387.0
100,MAT00021,P002,SL03,2023,06,481.0,0,0,0,481.0
100,MAT00021,P002,SL03,2023,07,432.0,0,0,0,432.0
100,MAT00021,P002,SL03,2023,08,521.0,0,0,0,521.0
100,MAT00021,P002,SL03,2023,09,603.0,0,0,0,603.0
100,MAT00021,P002,SL03,2023,10,706.0,0,0,0,706.0
100,MAT00021,P002,SL03,2023,11,792.0,0,0,0,792.0
100,MAT00021,P002,SL03,2023,12,859.0,0,0,0,859.0
100,MAT00021,P002,SL03,2024,01,787.0,0,0,0,787.0
100,MAT00021,P002,SL03,2024,02,876.0,0,0,0,876.0
100,MAT00021,P002,SL03,2024,03,898.0,0,0,0,898.0
100,MAT00021,P002,SL03,2024,04,889.0,0,0,0,889.0
100,MAT00021,P002,SL03,2024,05,946.0,0,0,0,946.0
100,MAT00021,P002,SL03,2024,06,886.0,0,0,0,886.0
100,MAT00021,P002,SL03,2024,07,946.0,0,0,0,946.0
100,MAT00021,P002,SL03,2024,08,903.0,0,0,0,903.0
100,MAT00021,P002,SL03,2024,09,833.0,0,0,0,833.0
100,MAT00021,P002,SL03,2024,10,948.0,0,0,0,948.0
100,MAT00021,P002,SL03,2024,11,912.0,0,0,0,912.0
100,MAT00021,P002,SL03,2024,12,983.0,0,0,0,983.0
100,MAT00021,P003,SL02,2023,01,166.0,0,0,0,166.0
100,MAT00021,P003,SL02,2023,02,267.0,0,0,0,267.0
100,MAT00021,P003,SL02,2023,03,239.0,0,0,0,239.0
100,MAT00021,P003,SL02,2023,04,262.0,0,0,0,262.0
100,MAT00021,P003,SL02,2023,05,267.0,0,0,0,267.0
100,MAT00021,P003,SL02,2023,06,271.0,0,0,0,271.0
100,MAT00021,P003,SL02,2023,07,226.0,0,0,0,226.0
100,MAT00021,P003,SL02,2023,08,231.0,0,0,0,231.0
100,MAT00021,P003,SL02,2023,09,276.0,0,0,0,276.0
100,MAT00021,P003,SL02,2023,10,226.0,0,0,0,226.0
100,MAT00021,P003,SL02,2023,11,335.0,0,0,0,335.0
100,MAT00021,P003,SL02,2023,12,437.0,0,0,0,437.0
100,MAT00021,P003,SL02,2024,01,463.0,0,0,0,463.0
100,MAT00021,P003,SL02,2024,02,468.0,0,0,0,468.0
100,MAT00021,P003,SL02,2024,03,439.0,0,0,0,439.0
100,MAT00021,P003,SL02,2024,04,556.0,0,0,0,556.0
100,MAT00021,P003,SL02,2024,05,557.0,0,0,0,557.0
100,MAT00021,P003,SL02,2024,06,586.0,0,0,0,586.0
100,MAT00021,P003,SL02,2024,07,671.0,0,0,0,671.0
100,MAT00021,P003,SL02,2024,08,777.0,0,0,0,777.0
100,MAT00021,P003,SL02,2024,09,843.0,0,0,0,843.0
100,MAT00021,P003,SL02,2024,10,915.0,0,0,0,915.0
100,MAT00021,P003,SL02,2024,11,954.0,0,0,0,954.0
100,MAT00021,P003,SL02,2024,12,877.0,0,0,0,877.0
100,MAT00022,P001,SL02,2023,01,152.0,0,0,0,152.0
100,MAT00022,P001,SL02,2023,02,80.0,0,0,0,80.0
100,MAT00022,P001,SL02,2023,03,173.0,0,0,0,173.0
100,MAT00022,P001,SL02,2023,04,148.0,0,0,0,148.0
100,MAT00022,P001,SL02,2023,05,132.0,0,0,0,132.0
100,MAT00022,P001,SL02,2023,06,216.0,0,0,0,216.0
100,MAT00022,P001,SL02,2023,07,284.0,0,0,0,284.0
100,MAT00022,P001,SL02,2023,08,291.0,0,0,0,291.0
100,MAT00022,P001,SL02,2023,09,280.0,0,0,0,280.0
100,MAT00022,P001,SL02,2023,10,301.0,0,0,0,301.0
100,MAT00022,P001,SL02,2023,11,394.0,0,0,0,394.0
100,MAT00022,P001,SL02,2023,12,325.0,0,0,0,325.0
100,MAT00022,P001,SL02,2024,01,429.0,0,0,0,429.0
100,MAT00022,P001,SL02,2024,02,545.0,0,0,0,545.0
100,MAT00022,P001,SL02,2024,03,648.0,0,0,0,648.0
100,MAT00022,P001,SL02,2024,04,612.0,0,0,0,612.0
100,MAT00022,P001,SL02,2024,05,651.0,0,0,0,651.0
100,MAT00022,P001,SL02,2024,06,770.0,0,0,0,770.0
100,MAT00022,P001,SL02,2024,07,771.0,0,0,0,771.0
100,MAT00022,P001,SL02,2024,08,699.0,0,0,0,699.0
100,MAT00022,P001,SL02,2024,09,662.0,0,0,0,662.0
100,MAT00022,P001,SL02,2024,10,714.0,0,0,0,714.0
100,MAT00022,P001,SL02,2024,11,795.0,0,0,0,795.0
100,MAT00022,P001,SL02,2024,12,802.0,0,0,0,802.0
100,MAT00022,P002,SL03,2023,01,104.0,0,0,0,104.0
100,MAT00022,P002,SL03,2023,02,249.0,0,0,0,249.0
100,MAT00022,P002,SL03,2023,03,332.0,0,0,0,332.0
100,MAT00022,P002,SL03,2023,04,474.0,0,0,0,474.0
100,MAT00022,P002,SL03,2023,05,590.0,0,0,0,590.0
100,MAT00022,P002,SL03,2023,06,731.0,0,0,0,731.0
100,MAT00022,P002,SL03,2023,07,763.0,0,0,0,763.0
100,MAT00022,P002,SL03,2023,08,955.0,0,0,0,955.0
100,MAT00022,P002,SL03,2023,09,1091.0,0,0,0,1091.0
100,MAT00022,P002,SL03,2023,10,1342.0,0,0,0,1342.0
100,MAT00022,P002,SL03,2023,11,1414.0,0,0,0,1414.0
100,MAT00022,P002,SL03,2023,12,1471.0,0,0,0,1471.0
100,MAT00022,P002,SL03,2024,01,1740.0,0,0,0,1740.0
100,MAT00022,P002,SL03,2024,02,1826.0,0,0,0,1826.0
100,MAT00022,P002,SL03,2024,03,1918.0,0,0,0,1918.0
100,MAT00022,P002,SL03,2024,04,2078.0,0,0,0,2078.0
100,MAT00022,P002,SL03,2024,05,2269.0,0,0,0,2269.0
100,MAT00022,P002,SL03,2024,06,2397.0,0,0,0,2397.0
100,MAT00022,P002,SL03,2024,07,2690.0,0,0,0,2690.0
100,MAT00022,P002,SL03,2024,08,2766.0,0,0,0,2766.0
100,MAT00022,P002,SL03,2024,09,2863.0,0,0,0,2863.0
100,MAT00022,P002,SL03,2024,10,3092.0,0,0,0,3092.0
100,MAT00022,P002,SL03,2024,11,3106.0,0,0,0,3106.0
100,MAT00022,P002,SL03,2024,12,3329.0,0,0,0,3329.0
100,MAT00022,P003,SL03,2023,01,469.0,0,0,0,469.0
100,MAT00022,P003,SL03,2023,02,491.0,0,0,0,491.0
100,MAT00022,P003,SL03,2023,03,592.0,0,0,0,592.0
100,MAT00022,P003,SL03,2023,04,680.0,0,0,0,680.0
100,MAT00022,P003,SL03,2023,05,788.0,0,0,0,788.0
100,MAT00022,P003,SL03,2023,06,747.0,0,0,0,747.0
100,MAT00022,P003,SL03,2023,07,808.0,0,0,0,808.0
100,MAT00022,P003,SL03,2023,08,774.0,0,0,0,774.0
100,MAT00022,P003,SL03,2023,09,842.0,0,0,0,842.0
100,MAT00022,P003,SL03,2023,10,826.0,0,0,0,826.0
100,MAT00022,P003,SL03,2023,11,911.0,0,0,0,911.0
100,MAT00022,P003,SL03,2023,12,916.0,0,0,0,916.0
100,MAT00022,P003,SL03,2024,01,837.0,0,0,0,837.0
100,MAT00022,P003,SL03,2024,02,868.0,0,0,0,868.0
100,MAT00022,P003,SL03,2024,03,961.0,0,0,0,961.0
100,MAT00022,P003,SL03,2024,04,1060.0,0,0,0,1060.0
100,MAT00022,P003,SL03,2024,05,1076.0,0,0,0,1076.0
100,MAT00022,P003,SL03,2024,06,1009.0,0,0,0,1009.0
100,MAT00022,P003,SL03,2024,07,1029.0,0,0,0,1029.0
100,MAT00022,P003,SL03,2024,08,1052.0,0,0,0,1052.0
100,MAT00022,P003,SL03,2024,09,1053.0,0,0,0,1053.0
100,MAT00022,P003,SL03,2024,10,990.0,0,0,0,990.0
100,MAT00022,P003,SL03,2024,11,1033.0,0,0,0,1033.0
100,MAT00022,P003,SL03,2024,12,968.0,0,0,0,968.0
100,MAT00023,P001,SL02,2023,01,217.0,0,0,0,217.0
100,MAT00023,P001,SL02,2023,02,183.0,0,0,0,183.0
100,MAT00023,P001,SL02,2023,03,294.0,0,0,0,294.0
100,MAT00023,P001,SL02,2023,04,247.0,0,0,0,247.0
100,MAT00023,P001,SL02,2023,05,319.0,0,0,0,319.0
100,MAT00023,P001,SL02,2023,06,279.0,0,0,0,279.0
100,MAT00023,P001,SL02,2023,07,285.0,0,0,0,285.0
100,MAT00023,P001,SL02,2023,08,277.0,0,0,0,277.0
100,MAT00023,P001,SL02,2023,09,274.0,0,0,0,274.0
100,MAT00023,P001,SL02,2023,10,278.0,0,0,0,278.0
100,MAT00023,P001,SL02,2023,11,201.0,0,0,0,201.0
100,MAT00023,P001,SL02,2023,12,203.0,0,0,0,203.0
100,MAT00023,P001,SL02,2024,01,320.0,0,0,0,320.0
100,MAT00023,P001,SL02,2024,02,412.0,0,0,0,412.0
100,MAT00023,P001,SL02,2024,03,516.0,0,0,0,516.0
100,MAT00023,P001,SL02,2024,04,491.0,0,0,0,491.0
100,MAT00023,P001,SL02,2024,05,475.0,0,0,0,475.0
100,MAT00023,P001,SL02,2024,06,455.0,0,0,0,455.0
100,MAT00023,P001,SL02,2024,07,452.0,0,0,0,452.0
100,MAT00023,P001,SL02,2024,08,465.0,0,0,0,465.0
100,MAT00023,P001,SL02,2024,09,551.0,0,0,0,551.0
100,MAT00023,P001,SL02,2024,10,586.0,0,0,0,586.0
100,MAT00023,P001,SL02,2024,11,543.0,0,0,0,543.0
100,MAT00023,P001,SL02,2024,12,550.0,0,0,0,550.0
100,MAT00023,P002,SL01,2023,01,125.0,0,0,0,125.0
100,MAT00023,P002,SL01,2023,02,92.0,0,0,0,92.0
100,MAT00023,P002,SL01,2023,03,110.0,0,0,0,110.0
100,MAT00023,P002,SL01,2023,04,154.0,0,0,0,154.0
100,MAT00023,P002,SL01,2023,05,82.0,0,0,0,82.0
100,MAT00023,P002,SL01,2023,06,135.0,0,0,0,135.0
100,MAT00023,P002,SL01,2023,07,68.0,0,0,0,68.0
100,MAT00023,P002,SL01,2023,08,106.0,0,0,0,106.0
100,MAT00023,P002,SL01,2023,09,94.0,0,0,0,94.0
100,MAT00023,P002,SL01,2023,10,64.0,0,0,0,64.0
100,MAT00023,P002,SL01,2023,11,176.0,0,0,0,176.0
100,MAT00023,P002,SL01,2023,12,272.0,0,0,0,272.0
100,MAT00023,P002,SL01,2024,01,329.0,0,0,0,329.0
100,MAT00023,P002,SL01,2024,02,344.0,0,0,0,344.0
100,MAT00023,P002,SL01,2024,03,296.0,0,0,0,296.0
100,MAT00023,P002,SL01,2024,04,366.0,0,0,0,366.0
100,MAT00023,P002,SL01,2024,05,399.0,0,0,0,399.0
100,MAT00023,P002,SL01,2024,06,499.0,0,0,0,499.0
100,MAT00023,P002,SL01,2024,07,505.0,0,0,0,505.0
100,MAT00023,P002,SL01,2024,08,614.0,0,0,0,614.0
100,MAT00023,P002,SL01,2024,09,670.0,0,0,0,670.0
100,MAT00023,P002,SL01,2024,10,637.0,0,0,0,637.0
100,MAT00023,P002,SL01,2024,11,688.0,0,0,0,688.0
100,MAT00023,P002,SL01,2024,12,700.0,0,0,0,700.0
100,MAT00023,P003,SL01,2023,01,478.0,0,0,0,478.0
100,MAT00023,P003,SL01,2023,02,419.0,0,0,0,419.0
100,MAT00023,P003,SL01,2023,03,340.0,0,0,0,340.0
